Adhyaya_no	Brahmana_no	Text_no	Hymn
2	4	7	The full moon is the mind, for full, as it were, is this mind; and the new moon is speech, for this speech appears, as it were. Thus these two are clearly the full and new moon, as regards the body; and inasmuch as on the day of fasting he eats the (food) suitable for eating on the vow, he thereby clearly gratifies these two in regard to the body; and on the morrow (he gratifies them) as gods by sacrifice.
2	4	8	As to this they say,--'Seeing that no offering-material is taken out "for the full moon," nor any offering-material "for the new moon," and seeing that he does not say, "Recite the invitatory formula for the full moon," nor "Recite the invitatory formulafor the new moon;" nor "Recite the offering-formula for the full moon," nor "Recite the offering-formula for the new moon," how, then, is offering made to this full and new moon?' Well, when he makes a libation of ghee to the Mind--the full moon being the Mind--he thereby makes offering to the full moon; and when he makes a libation of ghee to Speech--the new moon being Speech--he thereby makes offering to the new moon: and thus offering is made by him to the full and new moon.
2	4	9	Now, some prepare two messes of rice, one for Sarasvat on the full moon, and one for Sarasvatî on the new moon, saying, 'We thus clearly make offering to the full and new moon.' But let him not do this; for Sarasvat is the Mind, and Sarasvatî is Speech; and thus, in making libations of ghee to these two, offering is made by him to the full and new moon: let him therefore not prepare these two messes of rice.
2	4	10	As to this they say, 'Surely, he who performs the Full and New-moon offerings becomes a (mere) utterer of the Âgur ; for, when he has performedthe Full-moon offering, he knows that he will perform the New-moon offering; and when he has performed the New-moon offering, he knows that he will again perform the Full-moon offering; thus when he goes to the other world he goes thither as an utterer of the Âgur: how, then, does he become one who has not (merely) uttered the Âgur?' Well, when, on both occasions, he makes those two libations of ghee (to Mind and Speech), then his Full and New-moon offerings become complete; and he goes to the other world after his Full and New-moon offerings are completed, and thus becomes one who has not (merely) uttered the Âgur.
2	5	1	And, verily, even on this occasion , they slaughter the sacrificial horse (Asvamedha) as a sacrifice to the gods: of this (New and Full-moon sacrifice) they say, 'It is the original (normal) Asvamedha;' and that (real Asvamedha), indeed, is just the other (modified one); for, indeed, the Asvamedha is the same as the moon.
2	5	2	As to this, they say, 'For each foot of the sacrificial horse they offer an oblation;'--when he performs the Agnihotra in the evening and morning, he offers two oblations in the evening, and two in the morning--that makes four oblations: thus--the horse being four-footed--an oblation is offered for each of its feet.
2	5	3	As to this, they say, 'On the starting off of the horse he performs an offering ; for the moon, doubtless, is the same as King Soma, the food of the gods: when, during that night (of new moon), he does not appear either in the east or in the west, then he comes to this world, and starts for this world .
2	5	4	Now, when he performs the New-moon sacrifice, he thereby performs the (same) offering (as) on the starting of that (horse), and when he performs the Full-moon sacrifice he slaughters the sacrificial horse itself, and, having slaughtered it, he presents it to the gods. The other (real) horse-sacrifice they indeed perform (only) a year after (the starting offering), but this month (of the Full and New-moon sacrifice), revolving, makes up a year : thus the sacrificial horse comes to be slaughtered for him year after year.
2	5	5	Verily, then, for him who, knowing this, offers both the Agnihotra and the Full and New-moon sacrifices, they slaughter the sacrificial horse month by month; and month by month the Asvamedha is offered for him, and his Agnihotra and Full and New-moon sacrifices come to pass into the Asvamedha.
2	6	1	The Pranîtâ water, doubtless, is the head of the sacrifice ; and when he leads forward the Pranîtâ water, it is the head of the sacrifice he thereby forms, and he should know that it is that head of his own that is then being formed.
2	6	2	The fuel, indeed, is its breath (of the mouth), for it is by the breath that everything here is kindled (animated) that has breath and moves twinkling with its eyelids: let him know that it is he himself that is that fuel.
2	6	3	The kindling-verses, indeed, are its spine: let him therefore say (to the Hotri.) regarding them, 'Recite for me, making them, as it were, continuous ;' for continuous, as it were, is this spinal column. And the two libations of ghee are its mind and speech, Sarasvat and Sarasvatî : lethim know that the two libations of ghee are his mind and speech, Sarasvat and Sarasvatî.
2	6	4	The five fore-offerings are these its five (outlets of the) vital airs in the head;--the first fore-offering is its mouth, the second the right nostril, the third the left nostril, the fourth the right ear, and the fifth the left ear. And inasmuch as at the fourth fore-offering he pours together (the ghee ), therefore this ear is, on the inner side, connected by a channel (with the other). The two butter-portions are the eyes: let him know that these are his own eyes.
2	6	5	And that cake which is offered to Agni is its right flank; and the low-voiced offering is its heart; and inasmuch as they perform this in a low voice, this heart is, as it were, in secret.
2	6	6	And that cake which is offered to Agni and Soma (at full moon), or Indra's Sânnâyya (at new moon), is its left flank; the Svishtakrit is that part between its shoulders; and the (Brahman's) fore-portion  is the poison .
2	6	7	And when he cuts off the fore-portion,---even as there they cut out what was injured  in Pragâpati, so do they now thereby cut out what in this (body) is clogged and hardened, and affected by Varunalet him know that, as there they cut out what was injured in Pragâpati, so they now cut out what in him is clogged and hardened and affected by Varuna.
2	6	8	The Idâ, indeed, is the belly: even as there, at (the invocation of) the Idâ  they cut off portions (and put them) together, so now food, of all kinds is put together in the belly.
2	6	9	The three after-offerings are these its three downward breathings; and the Sûktavâka and Samyorvâka its arms (or fore-feet); the four Patnîsamyâgas the four supports--the two thighs and the two knee-bones; and the Samishtayagus is the two (hind) feet.
2	6	10	These are twenty-one offerings;--two libations of ghee, five fore-offerings, two butter-portions, and Agni's cake: this makes ten; Agni and Soma's low-voiced offering, Agni and Soma's cake, the Agni Svishtakrit, the Idâ, three after-offerings, the Sûktavâka, the Samyorvâka, further his seizing (the two spoons) at the same time there at the Patnîsamyâgas  and (last) the Samishtayagus.
2	6	11	These are twenty-one offerings,--there are twelve months and five seasons in a year; and three worlds--that makes twenty; and yonder burning (sun) is the twenty-first--that is the goal , that the resting-place: he thus reaches that goal, that resting-place.
2	6	12	Now, as to this Âruni said, 'Every half-month, indeed, I become a sharer of the same world with yonder sun: that is the perfection of the Full and New-moon sacrifices which I know.'
2	6	13	As to this they ask, 'Who is the better one, the self-offerer, or the god-offerer?' Let him say, 'The self-offerer;' for a self-offerer, doubtless, is he who knows, 'This my (new) body is formed by that (body of Yagña, the sacrifice), this my (new) body is procured  thereby.' And even as a snake frees itself from its skin, so does he free himself from his mortal body, from sin; and made up of the Rik, the Yagus, the Sâman, and of offerings, does he pass on to the heavenly world.
2	6	14	And a god-offerer, doubtless, is he who knows, 'I am now offering sacrifice to the gods, I am serving the gods,'--such a one is like an inferior who brings tribute to his superior, or like a man of the people who brings tribute to the king: verily, he does not win such a place (in heaven) as the other.
2	7	1	The Sacrifice is the Year; and, verily, sacrifice is offered at the end of the year of him whoso knows that the sacrifice is the year; and all that is done in the year comes to be gained, secured, and won for him.
2	7	2	The officiating priests are the seasons; and, verily, sacrifice is offered at the end of the seasons of him whoso knows that the officiating priests are the seasons; and all that is done in the seasons comes to be gained, secured, and won for him.
2	7	3	The oblations are the months; and, verily, sacrifice is offered at the end of the months of him whoso knows that the oblations are the months;and all that is done in the months comes to be gained, secured, and won for him.
2	7	4	The oblation-vessels are the half-months; and, verily, sacrifice is offered at the end of the half-months of him whoso knows that the oblation-vessels are the half-months; and all that is done in the half-months comes to be gained, secured, and won for him.
2	7	5	The two attendants  are the day and night; and, verily, sacrifice is offered at the end of the day and night of him whoso knows that the two attendants are the day and night; and all that is done in the day and night comes to be gained, secured, and won for him.
2	7	6	The first kindling-verse is this (earth), the second the fire, the third the wind, the fourth the air, the fifth the sky, the sixth the sun, the seventh the moon, the eighth the mind, the ninth speech, the tenth fervid devotion, and the eleventh the Brahman; for it is these that kindle all this (universe), and by them all this (universe) is kindled, whence they are called kindling-verses.
2	7	7	Thrice he recites the first (kindling-verse): by reciting it the first time he gains the eastern region, by the second time he gains the southern region, and by the third time he gains the upper region.
2	7	8	And thrice he recites the last (verse): by reciting it the first time he gains the western region, by the second time he gains the northern region, by the third time he gains this same (earth as a) resting-place;and by those (kindling-verses) he thus gains these worlds, and these regions.
2	7	9	The first libation of ghee is the sacred law, and the second the truth; and, verily, he secures for himself law and truth, and whatsoever is to be gained by law and truth all that he now gains.
2	7	10	The first fore-offering is brilliance, the second honour, the third fame, the fourth holy lustre, the fifth food (prosperity).
2	7	11	After the first fore-offering let him utter (the anumantrana ), 'May I become brilliant;' after the second, 'May I become honoured; after the third, 'May I become glorious;' after the fourth, 'May I become endowed with holy lustre;' after the fifth, 'May I become prosperous;'--and, verily, whosoever knows this becomes brilliant, and honoured, and glorious, and endowed with holy lustre, and prosperous.
2	7	12	Now, Svetaketu Âruneya , who knew this, said once, 'To him who will thus know that glory of the fore-offerings, people will in days to come be flocking from all sides as if wishing to see some great serpent.'
2	7	13	The first butter-portion, doubtless, is the past, and the second the future: verily, he secures for himself both the past and the future; and whatever is to be gained by the past and the future, all that he now gains.
2	7	14	The cake offered to Agni is the Brahman (priesthood); and, verily, whosoever knows Agni's cake to be the priesthood secures for himself the priesthood; and whatever is to be gained by the priesthood all that he now gains.
2	7	15	The low-voiced offering is the Kshatra (nobility); and, verily, whosoever knows the low-voiced offering to be the nobility secures for himself the nobility; and whatever is to be gained by the nobility all that he now gains. And inasmuch as some perform the low-voiced offering, and others do not. therefore people speak (give information) to the noble both in a loud voice and in a low voice.
2	7	16	The second cake is the Vis (people); and, verily, whosoever knows the second cake to be the people secures for himself the people; and whatever is to be gained by the people all that he gains. And inasmuch as Agni's cake and the low-voiced offering come first therefore the priesthood and nobility are established upon the people.
2	7	17	The Sânnâyya  is royal dignity; and, verily, whosoever knows the Sânnâyya to be royal dignity secures for himself royal dignity; and whatever is to be gained by royal dignity all that he gains. And inasmuch as some pour (sweet and sour milk) together , and others do not, therefore the royal dignity both (combines) together and (keeps) asunder .
2	7	18	The Svishtakrit is fervid devotion; and, verily, whosoever knows the Svishtakrit to be fervid devotionsecures for himself fervid devotion; and whatever is to be gained by fervid devotion all that he now gains.
2	7	19	The fore-portion is the place (in heaven); and, verily, whosoever knows the fore-portion to be the place (in heaven) secures for himself the place (in heaven); and whatever is to be gained by the place (in heaven) all that he now gains; and, indeed, he does not by ever so little fall from his place, for it is by ever so little that in yonder world men fall from their place; and whosoever knows this does not fall from his place however much evil he may have done.
2	7	20	The Idâ is faith; and, verily, whosoever knows the Idâ to be faith secures for himself faith, and whatever is to be gained by faith all that he now gains.
2	7	21	The first after-offering is the thunderbolt, the second the hail-stone, the third the (heavenly) firebrand (meteor).
2	7	22	After the first after-offering let him utter (the anumantrana), 'O thunderbolt, smite N.N.!' (naming) him whom he hates; after the second, O hail-stone, smite N.N.!' after the third, 'O firebrand, smite N.N.!'
2	7	23	And if such a one dies suddenly, then, indeed, it is that after-offering, the thunderbolt, that smites him; and if he is, as it were, covered with out-flowing (blood), then it is that after-offering, the hail-stone, that smites him; and if he is, as it were, covered with scorching, then it is that after-offering, the (heavenly) firebrand, that smites him.
2	7	24	Such is the bolt of the sacrifice: it was by that bolt, indeed, that the gods overcame the Asuras;and in like manner does the Sacrificer who knows this overcome his wicked, spiteful enemy.
2	7	25	And if the sacrifice were to end with after-offerings, then it would end with the thunderbolt, the hail-stone, and the (heavenly) firebrand: therefore the sacrifice of the gods ends either with the Idâ or with the Samyos.
2	7	26	By the fore-offerings, indeed, the gods reached the world of heaven. The Asuras tried to get thither after them; and by the after-offerings they (the gods) drove them back: thus, when the after-offerings are performed, the Sacrificer drives back his wicked, spiteful enemy.
2	7	27	The fore-offerings, indeed, are the out-breathings , and the after-offerings the off-breathings wherefore the fore-offerings are poured out in a forward direction , for that is the form of the out-breathing; and the after-offerings (are poured out) in a backward direction , for that is the form of the off-breathing. The after-offerings, indeed, are the Upasads  of the Full and New-moon sacrifices, whence they are performed in a backward direction after the manner of the Upasads.
2	7	28	The Sûktavâka is the completion; and, verily, whosoever knows the Sûktavâka to be the completion secures for himself the completion; and whatever is to be gained by the completion all that he now gains: he obtains the completion of his (full) lifetime.
2	7	29	The Samyorvâka is the resting-place; and, verily, whosoever knows the Samyuvâka to be the resting-place secures for himself a resting-place; and whatever is to be gained by a resting-place all that he now gains: he reaches a resting-place.
2	7	30	The gods fortified the Patnîsamyâgas by a mound from behind , and placed a couple thereon for the sake of procreation: thus when the Patnîsamyâgas are performed, he places a couple thereon for the sake of procreation; for, indeed, after the procreation of the gods offspring is produced, and offspring is produced by pair after pair (of men and beasts) for him who knows this.
2	7	31	The Samishtayagus is food; and, verily, whosoever knows the Samishtayagus to be food secures for himself food; and whatever is to be gained by food all that he now gains.
2	7	32	The Sacrificer is the Year; and the Seasons officiate for him. The Âgnîdhra is the Spring,whence forest-fires take place in spring, for that is a form of Agni. The Adhvaryu is the Summer, for summer is, as it were, scorched; and the Adhvaryu comes forth (from the sacrificial ground) like something scorched . The Udgâtri is the Rainy season; whence, when it rains hard, a sound as that of a chant is produced. 'The Brahman is the Autumn; whence, when the corn ripens, they say, 'The creatures are rich in growth (brahmanvat).' The Hotri is the Winter, whence in winter cattle waste away, having the Vashat uttered over them. These, then, are the divinities that officiate for him; and even if Aishâvîrâh  were to officiate for him, let him think in his mind of those divinities, and those deities, indeed, officiate for him.
2	7	33	Now, as to that balance, the right (south) edge of the Vedi . Whatever good deed man does that is inside the Vedi; and whatever evil deed he does that is outside the Vedi. Let him therefore sit down, touching the right edge of the Vedi; for, indeed, they place him on the balance in yonder world; and whichever of the two will rise  that he will follow, whether it be the good or the evil. And, verily, whosoever knows this, mounts the balance even in this world, and escapes being placed on the balance in yonder world; for his good deed rises, and not his evil deed.
3	1	1	Verily, the Agnihotrî cow is the speech of the Agnihotra, and her calf is its mind. Now these two, mind and speech, whilst being one and the same, are, as it were, distinct from each other: therefore they tie up the calf and its mother with one and the same rope; and the fire , indeed, is faith, and the ghee truth.
3	1	2	Now, as to this Ganaka of Videha once asked Yâgñavalkya, 'Knowest thou the Agnihotra, Yâgñavalkya?'--'I know it, O king,' he said.--'What is it?'--'Milk, indeed.'
3	1	3	'If there were no milk, wherewith wouldst thou sacrifice?'--'With rice and barley.'--'If there were no rice and barley, wherewith wouldst thou sacrifice?'--'With what other herbs there are.'--'If there were no other herbs, wherewith wouldst thou sacrifice?'--'With what forest herbs there are.'--'If there were no forest herbs, wherewith wouldst thou sacrifice?'--'With fruit of trees.'--'If there were no fruit of trees, wherewith wouldst thou sacrifice?'--'With water.'--'If there were no water, wherewith wouldst thou sacrifice?'
3	1	4	He spake, 'Then, indeed, there would be nothing whatsoever here, and yet there would be offered--the truth in faith.'--'Thou knowest the Agnihotra, Yâgñavalkya: I give thee a hundred cows,' said Ganaka.
3	1	5	Concerning this point there are also theseverses:--'Knowing what , does the offerer of the Agnihotra stay away from his house? how is his wisdom (manifested) ? how is he kept up by his fires ?'--whereby he means to say, 'How, then, is there no staying away from home on his part ?'
3	1	6	'He who is the swiftest in the worlds , that wise one is found staying abroad: thus (is manifested) his wisdom, thus he is kept up by his fires;'--he thereby means the mind: it is owing to his mind that there is no staying away from home on his part.
3	1	7	'When, having gone far away, he heedeth not there his duty, wherein is that offering of his offered; (and wherein) do they, at his house, perform the offering of the progress?'--that is to say,--'When, having gone far away, he there heeds not his duty, wherein does that offering of his come to be offered?'
3	1	8	'He who waketh in the worlds and sustaineth all beings, in him that offering of his is offered, (and in him) do they, at his house, perform the offeringof the progress;'--he thereby means the breath; whence they say, 'The Agnihotra is breath.'
5	1	1	Verily, whosoever knows the six pairs in the Agnihotra, has offspring born to him by pair after pair, by all generations. The Sacrificer and his wife--this is one pair: through it his Agnihotra would be possessed of a wife,--'May I obtain this pair!' he thinks . The calf and the Agnihotra-cow--this is another pair: through it his Agnihotra-cow would become possessed of a male calf,--'May I obtain this pair!' he thinks. The pot and the coals--this is another pair; the offering-spoon and the dipping-spoon--this is another pair; the Âhavanîya fire and the log--this is another pair; the libation and the Svâhâ-call--this is another pair: these, doubtless, are the six pairs in the Agnihotra; and he who thus knows them, has offspring born to him by pair after pair, by all generations.
5	3	1	The Brahman delivered the creatures over to Death, the Brahmakârin (religious student) alone it did not deliver over to him. He (Death) said, 'Let me have a share in this one also.'--'Only the night on which he shall not bring his  fire-wood,' said (the Brahman). On whatever night, therefore, the Brahmakârin does not bring fire-wood, that (night) he passes  cutting it off from his own life: therefore the Brahmakârin should bring fire-wood, lest he should pass (his nights) cutting off (as much) from his life.
5	3	2	He who enters on a Brahmakârin's life, indeed, enters on a long sacrificial session: the log he puts on the fire in entering thereon is the opening (offering), and that which (he puts on the fire) when he is about to bathe  is the concluding (offering); and what (logs) there are between these, are just his (logs) of the sacrificial session. When a Brâhmana enters on a Brahmakârin's life--
5	3	3	He enters beings in four parts: with one fourth part (he enters) the fire, with another part death, with another part his religious teacher; and his fourth part remains in his own self.
5	3	4	Now, when he brings a log for the fire, he redeems that fourth part of his which is in the fire; and having cleansed  it, he takes it to his own self, and it enters him.
5	3	5	And when, having made himself poor, as it were, and become devoid of shame, he begs alms, then he redeems that part of his which is in death;and, having cleansed it, he takes it to himself, and it enters him.
5	3	6	And when he does the teacher's bidding, and when he does any work for the teacher, he redeems that part of his which is in the teacher; and, having cleansed it, he takes it to himself, and it enters him.
5	3	7	Let him not beg alms after he has bathed (at the end of his studentship), for by bathing he drives off beggary, and drives off hunger from his kinsmen and his deceased ancestors, 'Let him who knows this beg alms only from her in whom he has the greatest confidence ,' they say, 'for that makes for heaven.' And should he find no other woman from whom alms could be begged, he may even beg from his own teacher's wife, and thereafter from his own mother . The seventh (night) should not pass by for him without begging: him who knows this and practises this all the Vedas enter; for, verily, even as the fire shines when kindled, so does he, after bathing, shine, who, knowing this, lives a Brahmakârin's life.
4	1	1	Now Uddâlaka Âruni  was driving about , as a chosen (offering-priest), amongst the people ofthe northern country. By him a gold coin was offered; for in the time of our forefathers a prize used to be offered by chosen (priests) when driving about, for the sake of calling out the timid  to a disputation. Fear then seized the Brâhmanas of the northern people:--
4	1	2	'This fellow is a Kurupañkâla Brahman, and son of a Brahman--let us take care lest he should deprive us of our domain: come, let us challenge him to a disputation on spiritual matters.'--'With whom for our champion?'--'With Svaidâyana.' Svaidâyana, to wit, was Saunaka.
4	1	3	They said, 'Svaidâyana, with thee as our champion we will fight this fellow.' He said, 'Well, then, stay ye here quietly: I will just make his acquaintance .' He went up to him, and when he had come up, he (Uddâlaka) greeted him saying, 'Svaidâyana!'--'Halloo, son of Gautama!' replied the other, and straightway, began to question him.
4	1	4	'He alone, O son of Gautama, may drive about amongst people as chosen (offering-priest), who knows in the Full and New-moon sacrifices eight butter-portions (offered) previously, five portions of sacrificial food in the middle, six (portions) of Pragâpati, and eight butter-portions (offered) subsequently.
4	1	5	'He alone, O son of Gautama, may drive about amongst people as chosen (priest), who knows from the Full and New-moon sacrifices  whereby it is that creatures here are born toothless, whereby they (the teeth) grow with them, whereby they decay with them, whereby they come to remain permanently with them; whereby, in the last stage of life, they all decay again with them; whereby the lower ones grow first, then the upper ones; whereby the lower ones are smaller, and the upper ones broader; whereby the incisors are larger, and whereby the molars are of equal size.
4	1	6	'He alone, O son of Gautama, may drive about amongst people as chosen (priest), who knows from the Full and New-moon sacrifices, whereby creatures here are born with hair; whereby, for the second time, as it were, the hair of the beard and the arm-pits and other parts of the body  grow on them; whereby it is on the head that one firstbecomes grey, and then, again, in the last stage of life, one becomes grey all over.
4	1	7	'He alone, O son of Gautama, may drive about amongst people as chosen (priest), who knows from the Full and New-moon sacrifices whereby the seed of the boy is not productive, whereby in his middle age it is productive, and whereby again in his last stage of life it is not productive;--
4	1	8	'And he who knows the golden, brilliant-winged Gâyatrî who bears the Sacrificer to the heavenly world.' Then he (Uddâlaka) gave up to him the gold coin, saying, 'Thou art learned, Svaidâyana; and, verily, gold is given unto him who knows gold;' and he (Svaidâyana), having concealed it , went away. They asked him, 'How did that son of Gautama behave?'
4	1	9	He said, 'Even as a Brahman, and the son of a Brahman: the head would fly off of whosoever should (dare to) challenge him to a disputation .' They then went away in all directions. He (Uddâlaka) then came back to him, with fire-woodin his hand , and said, 'I want to become thy pupil.'--'What wouldst thou study?'--'Even those questions which thou didst ask me--explain them to me!' He said, 'I will tell them to thee even without thy becoming my pupil.'
4	1	10	And he then spoke thus to him:--The two libations of ghee, the five fore-offerings, and, eighth, Agni's butter-portion--these are the eight butter-portions (offered) previously. Soma's butter-portion, being the first of the portions of sacrificial food--for Soma is sacrificial food,---Agni's cake, Agni-Soma's low-voiced offering, Agni-Soma's cake, and (the offering to) Agni Svishtakrit--these are the five portions of sacrificial food in the middle.
4	1	11	The fore-portion, the Idâ, what he hands to the Agnîdh , the Brahman's portion, the Sacrificer's portion, and the Anvâhârya (mess of rice)--these are the six (portions) of Pragâpati. The three after-offerings, the four Patnîsamyâgas, and, eighth, the Samishtayagus--these are the eight butter-portions (offered) subsequently.
4	1	12	And inasmuch as the fore-offerings are without invitatory formulas , therefore creatures are horn here without teeth; and inasmuch as the chief oblations have invitatory formulas, therefore they (the teeth) grow in them; and inasmuch as the after-offerings are without invitatory formulas, therefore they (the teeth) decay in them; and inasmuch as the Patnîsamyâgas as have invitatory formulas,therefore they (the teeth) come to remain permanently with them; and inasmuch as the Samishtayagus is without invitatory formula, therefore they all decay again in the last stage of life.
4	1	13	And inasmuch as, after uttering the invitatory formula, he offers with the offering-formula, therefore the lower (teeth) grow first, then the upper ones; and inasmuch as, after uttering a gâyatrî verse as invitatory formula, he offers with a trishtubh verse , therefore the lower (teeth) are smaller, and the upper ones broader; and inasmuch as he pours out the two libations of ghee in a forward direction , therefore the incisors are larger; and inasmuch as the two samyâgyâs  are in the same metre, therefore the molars are of equal size.
4	1	14	And inasmuch as he spreads a cover of sacrificial grass (on the Vedi), therefore creatures here are born with hair; and inasmuch as he for the second time, as it were, spreads the Prastara-bunch , therefore, for the second time, as it were, the hair of the beard and the arm-pits, and other parts of the body grow; and inasmuch as at first he only throws the Prastara-bunch after (the oblations into the fire), therefore it is on the head that one first becomes grey; and inasmuch as he then throws after it all the sacrificial grass of the altar-ground, therefore,in the last stage of life, one again becomes grey all over.
4	1	15	And inasmuch as the fore-offerings have ghee for their offering-material, a boy's seed is not productive, but is like water, for ghee is like water; and inasmuch as, in the middle of the sacrifice, they sacrifice with sour curds  and with cake, therefore it is productive in his middle stage of life, for thick-flowing, as it were, is (that havis), and thick-flowing, as it were, is seed; and inasmuch as the after-offerings have ghee for their offering-material, it again is not productive in his last stage of life, and is like water, for ghee, indeed, is like water.
4	1	16	The Vedi (altar-ground), doubtless, is the Gâyatrî: the eight butter-portions (offered) previously are her right wing, and the eight butter-portions (offered) subsequently are her left wing: that same golden, brilliant-winged Gâyatrî, indeed, bears the Sacrificer who knows this to the heavenly world.
4	2	1	Now, then, as to the taking up of the two offering-spoons . Now, in this respect, some people,thinking themselves clever, take up the (guhû) with the right, and the upabhrit with the left (hand); but let him not do so; for if, in that case, any one were to say of him, 'Surely, this Adhvaryu has made the Sacrificer's spiteful enemy equal to him, and able to cope with him,' then that would indeed be likely to come to pass.
4	2	2	Let him rather do it in this way;--having taken the guhû with both hands, let him lay it down on the upabhrit; there is no question about this: it is good for (securing) cattle and life. Let him take them up without clinking them together,--were he to let them clink together, insecurity of property would befall the Sacrificer: let him, therefore, take them up without clinking them together.
4	2	3	Now as to the stepping past (the Vedi). By a thunderbolt, indeed, one, Adhvaryu scatters the Sacrificer's cattle, and by a thunderbolt another drives them together for him. Now that Adhvaryu, doubtless, scatters the Sacrificer's cattle by a thunderbolt, who steps past with his right (foot)  when he isabout to call (on the Âgnîdhra) for the Sraushat, and with his left (foot) when he has called for the Sraushat; and that (other) one drives them together for him who steps past with his left (foot) When he is about to call for the Sraushat, and with his right (foot) when he has called for the Sraushat; for he does indeed drive them together for him.
4	2	4	Now as to the holding (of the spoons). In this respect, some people, thinking themselves clever, hold the two spoons whilst stretching forward both arms; but let him not do so, for if, in that case, any one were to say of him, 'Surely, this Sacrificer has made two spears of his arms: he will become a spear-holder,' then that would indeed be likely to come to pass. But that (navel is the channel of the) central breathing: let him therefore hold (the spoon) by lowering them  to that (breathing).
4	2	5	Now as to calling for the Sraushat : there are six (modes of) calling for the Sraushat,--the descending, the level, the ascending, the feeble, the outward-tending, and the inward-tending.
4	2	6	Now the descending mode, indeed, it is when he begins in a high tone and concludes in a low tone: whoever should wish that any one  should be poorer,let him begin for him in a high tone and conclude in a low tone; and he will thereby become poorer.
4	2	7	And the level one, indeed, it is when he concludes in the same tone in which he has begun: whoever should wish that any one should be neither more prosperous nor poorer, let him conclude for him in the same tone in which he has begun; and he will thereby become neither more prosperous nor poorer.
4	2	8	And the ascending one, indeed, it is when he begins in a low tone and concludes in a high tone: whoever should wish that any one should be more prosperous, let him begin for him in a low tone and conclude in a high tone; and he will thereby become more prosperous.
4	2	9	And the feeble one, indeed, it is when he calls for the Sraushat in a thin, long-drawn, toneless way: if, in that case, any one were to say of him, 'Surely, this Adhvaryu has made the Sacrificer feeble, and submissive to his spiteful enemy,' then that would indeed be likely to cone to pass.
4	2	10	And the outward-tending (bahih-sri) one, indeed, it is when he opens his lips wide and utters his call at a high, toneless pitch: tone being prosperity, he thereby puts prosperity (srî) outside (bahis) himself, and becomes hungry (poor).
4	2	11	And the inward-tending (antah-sri) one, indeed, it is when he closes his lips, and utters his call at a loud, toneful pitch: tone being prosperity, he thereby puts prosperity (srî) inside (antah) himself, and becomes an eater of food (rich).
4	2	12	Having kept back (the tone) deep in the breast, as it were, let him (keep up the middle pitch of) the Brihat (sâman) in both (words 'om srâvaya'), and finally leave off at a high pitch; there is no question about this: it is good for (securing) cattle and life.
4	2	13	Now as to the oblation. In this respect, some people, thinking themselves clever, having turned down the spoon eastwards, and poured out the oblation, turn it round and place it over the upabhrit. But let him not do this; for if, in that case, any one were to say of him, 'Surely, this Adhvaryu has made the Sacrificer dependent on, and submissive to, his spiteful enemy,' then that would indeed be likely to come to pass.
4	2	14	And some, having turned down the spoon sideways, and poured out the oblation, turn it round and place it over the upabhrit. But let him not do so; for if, in that case, any one were to say of him, 'Surely, this Advaryu has stopped the oblations by (following) the wrong way, he (the Sacrificer) will either be shattered, or become worm-eaten,' then that would indeed be likely to come to pass.
4	2	15	Let him rather do it in this way:--having turned down the spoon eastwards, and poured out the oblation, let him carry it up in the same way and place it over the upabhrit;--there is no question about this: it is good for (securing) cattle and life.
4	2	16	One Adhvaryu, indeed, burns the oblations, and another satisfies the oblations; and that Adhvaryu, assuredly, burns the oblations who, having offered ghee, offers portions (of sacrificial dishes): indeed, it is with reference to him that an invisible voice has said, 'Surely, this Adhvaryu burns the oblations.' And he, indeed, satisfies them whohaving offered ghee, offers sacrificial portions, and finally again offers ghee thereon: such a one certainly satisfies them; and, these (oblations) having been satisfied, the gods fill gold cups (for him) .
4	2	17	Concerning this, Yâgñavalkya said , 'When, after making an underlayer (of ghee), and cutting portions (from the sacrificial dish), he bastes them (with ghee), then, indeed, he satisfies them; and, they being satisfied, the gods fill (for him) gold cups .' Now Saulvâyana was Adhvaryu to those who had Ayasthûna  for their Grihapati .
4	2	18	He said, 'Surely, this sacrificial session is supplied with lean cattle and scanty ghee; and yet this one, forsooth, thinks himself a Grihapati!'
4	2	19	He (Ayasthûna) said, 'Adhvaryu, thou hast insulted us; and there now are those two spoons which, for a whole year, thou hast not been able to take up (in the proper manner): if I were to instruct thee in (the use of) them, thou wouldst become multiplied in offspring and cattle, and wouldst lead (the Sacrificer) to heaven.'
4	2	20	He said, 'Let me become thy pupil.' He answered, 'Even now, indeed, art thou worthy (of being instructed), who hast been our Adhvaryu for a year: I will teach thee this even without thybecoming my pupil.' And so, indeed, he taught him that taking up of the two spoons as we have here explained it: hence one ought only to make one who knows this his Adhvaryu, and not one who does not know it.
4	3	1	Pragâpati was becoming heated (by fervid devotion), whilst creating living beings . From him, worn out and heated, Srî (Fortune and Beauty) came forth. She stood there resplendent, shining, and trembling . The gods, beholding her thus resplendent, shining, and trembling, set their minds upon her.
4	3	2	They said to Pragâpati, 'Let us kill her and take (all) this from her.' He said, 'Surely, that Srî is a woman, and people do not kill a woman, but rather take (anything) from her (leaving her) alive.'
4	3	3	Agni then took her food, Soma her royal power, Varuna her universal sovereignty, Mitra her noble rank, Indra her power, Brihaspati her holy lustre, Savitri her dominion, Pûshan her wealth, Sarasvatî her prosperity, and Tvashtri her beautiful forms.
