Chapter_no	Text_no	Hymn
9	61	Nor shall he bathe (naked);
9	62	And he shall perform whatever (else) aged (Brâhmanas), of subdued senses, who have been properly obedient (to their teachers), who are free from deceit, covetousness, and error, and who know the Vedas, declare (to be right).
9	63	In order to acquire wealth and for the sake of security he may go to a ruling (king),
9	64	(But) to no other (being) except the gods, his Gurus, and righteous (Brâhmanas).
9	65	He shall seek to dwell in a place where firewood, water, fodder, Kusa grass, (materials for making) garlands and roads exist in abundance, which is chiefly inhabited by Âryans, which is rich in industrious (men), and which is governed by a righteous (ruler).
9	66	He shall pass excellent (beings and things), auspicious (objects), temples of the gods, crossroads, and the like with his right turned towards them.
9	67	The rule for times of distress (is, that) he shall mentally perform all (that is required by the rule of) conduct.
9	68	He shall always speak the truth.
9	69	He shall conduct himself (as becomes) an Âryan.
9	70	He shall instruct virtuous (men only).
9	71	He shall follow the rules of purification taught (in the Sâstras).
9	72	He shall take pleasure in the (study of the) Veda.
9	73	He shall never hurt (any being), he shall be gentle, (yet) firm, ever restrain his senses, and be liberal.
9	74	A Snâtaka who conducts himself in this manner will liberate his parents, his ancestors, and descendants from evil, and never fall from Brahman's heaven.
10	1	(The lawful occupations common) to (all) twice-born men are studying the (Veda), offering sacrifices (for their own sake), and giving (alms).
10	2	Teaching, performing sacrifices for others, and receiving alms (are) the additional (occupations) of a Brâhmana.
10	3	But the former (three) are obligatory (on him).
10	4	Instruction in the Veda (may be given) without the above-mentioned (vows and ceremonies) in case a teacher, blood relations, friends or Gurus (receive it), and in case (the Veda) is exchanged for money or learning.
10	5	Agriculture and trade (are) also (lawful for a Brâhmana) provided he does not do the work himself,
10	6	Likewise lending money at interest.
10	7	To protect all created beings is the additional (occupation) of a king,
10	8	And to inflict lawful punishments.
10	9	He shall support (those) Srotriyas, (who are) Brâhmanas,
10	10	And people unable to work, (even if they are) not Brâhmanas,
10	11	And those who are free from taxes,
10	12	And (needy) temporary students.
10	13	And (to take) measures for ensuring victory (is another duty of a king),
10	14	Especially when danger (from foes threatens the kingdom);
10	15	And (to learn) the management of chariots and the use of the bow (is a further duty of the king),
10	16	As well as to stand firm in battle and not to turn back.
10	17	No sin (is committed) by injuring or slaying (foes) in battle,
10	18	Excepting those who have lost their horses, charioteers, or arms, those who join their hands (in supplication), those who flee with flying hair, those who sit down with averted faces, those who have climbed (in flight) on eminences or trees, messengers, and those who declare themselves to be cows or Brâhmanas.
10	19	If another Kshatriya is supported by (the king), he shall follow the same occupations as his (master).
10	20	The victor shall receive the booty gained in battle.
10	21	But chariots and animals used for riding (belong) to the king,
10	22	And a preferential share, except when the booty has been gained in single combat.
10	23	But the king shall equitably divide (all) other (spoils).
10	24	Cultivators (must) pay to the king a tax (amounting to) one-tenth, one-eighth, or one-sixth (of the produce).
10	25	Some declare, that (there is a tax) also on cattle and gold, (viz.) one-fiftieth (of the stock).
10	26	In the case of merchandise one-twentieth (must be paid by the seller) as duty,
10	27	(And) of roots, fruits, flowers, medicinal herbs, honey, meat, grass, and firewood one-sixtieth.
10	28	For it is the duty (of the king) to protect the (tax-payers).
10	29	But to (the collection of) these (taxes) he shall always pay particular attention.
10	30	He shall live on the surplus.
10	31	Each artisan shall monthly do one (day's) work (for the king).
10	32	Hereby (the taxes payable by) those who support themselves by personal labour have been explained,
10	33	And (those payable by) owners of ships and carts.
10	34	He for him must feed these (persons while they work).
10	35	The merchants shall (each) give (every month one) article of merchandise for less than the market value.
10	36	Those who find lost (property) the owner of which is not (known), shall announce it to the king.
10	37	The king shall cause it to be proclaimed (by the public crier), and (if the owner does not appear) hold it in his custody for a year.
10	38	Afterwards one-fourth (of the value goes) to the finder (and) the remainder to the king.
10	39	A (man becomes) owner by inheritance, purchase, partition, seizure, or finding.
10	40	Acceptance is for a Brâhmana an additional (mode of acquisition);
10	41	Conquest for a Kshatriya;
10	42	Gain (by labour) for a Vaisya or Sûdra.
10	43	Treasure-trove is the property of the king,
10	44	Excepting (such as is found) by a Brâhmana who lives according to (the law).
10	45	Some declare, that a finder of a non-Brâhmanical caste even, who announces (his find to the king), shall obtain one-sixth (of the value).
10	46	Having recovered property stolen by thieves, he shall return it to the owner;
10	47	Or (if the stolen property is not recovered) he shall pay (its value) out of his treasury.
10	48	The property of infants must be protected until they attain their majority or complete their studentship.
10	49	The additional (occupations) of a Vaisya are, agriculture, trade, tending cattle, and lending money at interest.
10	50	The Sûdra (belongs to) the fourth caste, which has one birth (only).
10	51	For him also (are prescribed) truthfulness, meekness, and purity.
10	52	Some (declare), that instead of sipping water, he shall wash his hands and feet.
10	53	(He shall also offer) the funeral oblations,
10	54	Maintain those depending upon him,
10	55	Live with his wife (only),
10	56	And serve the higher (castes).
10	57	From them he shall seek to obtain his livelihood.
10	58	(He shall use their) cast-off shoes, umbrellas, garments, and mats (for sitting on),
10	59	(And) eat the remnants of their food;
10	60	And (he may) live by (practising) mechanical arts;
10	61	And the Ârya under whose protection he places himself, must support him even if he (becomes) unable to work.
10	62	And a man of higher caste (who is his master and has fallen into distress must be maintained) by him.
10	63	His hoard shall serve this purpose.
10	64	If permission has been given to him, hemay use the exclamation namah (adoration) as his Mantra.
10	65	Some (declare), that he himself may offer the Pâkayagñas.
10	66	And all men must serve those who belong to higher castes.
10	67	If Âryans and non-Âryans interchange their occupations and conduct (the one taking that of the other, there is) equality (between them).
11	1	The king is master of all, with the exception of Brâhmanas.
11	2	(He shall be) holy in acts and speech,
11	3	Fully instructed in the threefold (sacred science) and in logic,
11	4	Pure, of subdued senses, surrounded by companions possessing excellent qualities and by the means (for upholding his rule).
11	5	He shall be impartial towards his subjects;
11	6	And he shall do (what is) good for them.
11	7	All, excepting Brâhmanas, shall worship him who is seated on a higher seat, (while they them-selves sit on a) lower (one).
11	8	The (Brâhmanas), also, shall honour him.
11	9	He shall protect the castes and orders in accordance with justice;
11	10	And those who leave (the path of) duty, he shall lead back (to it).
11	11	For it is declared (in the Veda) that he obtains a share of the spiritual merit (gained by his subjects).
11	12	And he shall select as his domestic priest (purohita) a Brâhmana who is learned (in the Vedas), of noble family, eloquent, handsome, of (a suitable) age, and of a virtuous disposition, who lives righteously and who is austere.
11	13	With his assistance he shall fulfil his religious duties.
11	14	For it is declared (in the Veda): 'Kshatriyas, who are assisted by Brâhmanas, prosper and do not fall into distress.'
11	15	He shall, also, take heed of that which astrologers and interpreters of omens tell (him).
11	16	For some (declare), that the acquisition of wealth and security depend also upon that.
11	17	He shall perform in the fire of the hall the rites ensuring prosperity which are connected with expiations (sânti), festivals, a prosperous march, long life, and auspiciousness; as well as those that are intended to cause enmity, to subdue (enemies), to destroy (them) by incantations, and to cause their misfortune.
11	18	Officiating priests (shall perform) the other (sacrifices) according to the precepts (of the Veda).
11	19	His administration of justice (shall be regulated by) the Veda, the Institutes of the Sacred Law, the Aṅgas, and the Purâna.
11	20	The laws of countries, castes, and families, which are not opposed to the (sacred) records, (have) also authority.
11	21	Cultivators, traders, herdsmen, money-lenders, and artisans (have authority to lay down rules) for their respective classes.
11	22	Having learned the (state of) affairs from those who (in each class) have authority (to speak he shall give) the legal decision.
11	23	Reasoning is a means for arriving at the truth.
11	24	Coming to a conclusion through that, he shall decide properly.
11	25	If (the evidence) is conflicting, he shall learn (the truth) from (Brâhmanas) who are well versed in the threefold sacred lore, and give his decision (accordingly).
11	26	For, (if he acts) thus, blessings will attend him (in this world and the next).
11	27	It has been declared in the Veda: 'Brâhmanas, united with Kshatriyas, uphold gods, manes, and men.
11	28	They declare, that (the word) danda (rule or punishment) is derived from (the verb) damayati (he restrains); therefore he shall restrain those who do not restrain themselves.
11	29	(Men of) the (several) castes and orders who always live according to their duty enjoy after death the rewards of their works, and by virtue of a remnant of their (merit) they are born again in excellent countries, castes, and families, (endowed) with beauty, long life, learning in the Vedas, (virtuous) conduct, wealth, happiness, and wisdom.
11	30	Those who act in a contrary manner perish, being born again in various (evil conditions).
11	31	The advice of the spiritual teacher and the punishment (inflicted by the king) guard them.
11	32	Therefore a king and a spiritual teacher must not be reviled.
12	1	A Sûdra who intentionally reviles twice-born men by criminal abuse, or criminally assaults them with blows, shall be deprived of the limb with which he offends.
12	2	If he has criminal intercourse with an Âryan woman, his organ shall be cut off, and all his property be confiscated.
12	3	If (the woman had) a protector, he shall be executed after (having undergone the punishments prescribed above).
12	4	Now if he listens intentionally to (a recitation of) the Veda, his ears shall be filled with (molten) tin or lac.
12	5	If he recites (Vedic texts), his tongue shall be cut out.
12	6	If he remembers them, his body shall be split in twain.
12	7	If he assumes a position equal (to that of twice-born men) in sitting, in lying down, in conversation or on the road, he shall undergo (corporal) punishment.
12	8	A Kshatriya (shall be fined) one hundred (Kârshâpanas) if he abuses a Brâhmana,
12	9	In case of an assault, twice as much.
12	10	A Vaisya (who abuses a Brâhmana, shall pay) one and a half (times as much as a Kshatriya).
12	11	But a Brâhmana (who abuses) a Kshatriya (shall pay) fifty (Kârshâpanas),
12	12	One half of that (amount if he abuses) a Vaisya,
12	13	(And if he abuses) a Sûdra, nothing.
12	14	A Kshatriya and a Vaisya (who abuse one another shall pay the same fines) as a Brâhmana and a Kshatriya.
12	15	(The value of) property which a Sûdra unrighteously acquires by theft, must be repaid eightfold.
12	16	For each of the other castes (the fines must be) doubled.
12	17	If a learned man offends, the punishment shall be very much increased.
12	18	If fruits, green corn, and vegetables are appropriated in small amounts, (the fine is) five Krishnalas (of copper).
12	19	If damage is done by cattle, the responsibility falls on the owner.
12	20	But if (the cattle) were attended by a herdsman, (it falls) on the latter.
12	21	(If the damage was done) in an unenclosed field near the road, (the responsibility falls) on the herdsman and on the owner of the field.
12	22	Five Mâshas (are the fine to be paid) for (damage done by) a cow,
12	23	Six for a camel or a donkey,
12	24	Ten for a horse or a buffalo,
12	25	Two for each goat or sheep.
12	26	If all is destroyed, (the value of) the whole crop (must be paid and a fine in addition).
12	27	If (a man) always neglects the prescribed (duties) and does that which is forbidden, his property beyond (the amount required for) raiment and food shall be taken from him (until he amends).
12	28	He may take, as his own, grass for a cow, and fuel for his fire, as well as the flowers of creepers and trees and their fruit, if they be unenclosed.
12	29	The legal interest for money lent (is at the rate of) five Mâshas a month for twenty (Kârshâpanas).
12	30	Some (declare, that this rate should not be paid) longer than a year.
12	31	If (the loan) remains outstanding for a long time, the principal may be doubled (after which interest ceases).
12	32	A loan secured by a pledge that is used (by the creditor) bears no interest;
12	33	Nor money tendered, nor (a debt due by a debtor) who is forcibly prevented (from paying).
12	34	(Special forms of interest are) compound interest, periodical interest,
12	35	Stipulated interest, corporal interest, daily interest, and the use of a pledge.
12	36	The interest on products of animals, on wool, on the produce of a field, and on beasts of burden (shall) not (increase) more than the fivefold (value of the object lent).
12	37	The property of (a person who is) neither an idiot nor a minor, having been used by strangers before his eyes for ten years, (belongs) to him who uses it,
12	38	(But) not (if it is used) by Srotriyas, ascetics, or royal officials.
12	39	Animals, land, and females are not lost (to the owner) by (another's) possession.
12	40	The heirs shall pay the debts (of a deceased person).
12	41	Money due by a surety, a commercial debt, a fee (due to the parents of the bride), debts contracted for spirituous liquor or in gambling, and a fine shall not involve the sons (of the debtor).
12	42	An (open) deposit, a sealed deposit, an object lent for use, an object bought (but not paid), and a pledge, being lost without the fault of the holder, (shall not involve) any blameless person.
12	43	A man who has stolen (gold) shall approach the king, with flying hair, holding a club in his hand, and proclaim his deed.
12	44	Whether he be slain or be pardoned, he is purified (of his guilt).
12	45	If the king does not strike, the guilt falls on him.
12	46	Corporal punishment (must) not (be resorted to in the case) of a Brâhmana.
12	47	Preventing (a repetition of) the deed, publicly proclaiming his crime, banishment, and branding (are the punishments to which a Brâhmana, may be subjected).
12	48	That (king) who does not do his duty (by inflicting punishment) becomes liable to perform a penance.
12	49	(A man who) knowingly (becomes) the servant (of a thief shall be treated) like a thief,
12	50	Likewise he who (knowingly) receives (goods) from (a thief or) an unrighteous man.
12	51	The award of the punishment (must be regulated) by a consideration (of the status) of the criminal, of his (bodily) strength, of (the nature of) the crime, and whether the offence has been repeated.
12	52	Or a pardon (may be given) in accordance with the opinion of an assemblage of persons learned in the Vedas.
13	1	In disputed cases the truth shall be established by means of witnesses.
13	2	The (latter) shall be many, faultless as regards the performance of their duties, worthy to be trusted by the king, and free from affection for, or hatred against either (party).
13	3	(They may be) Sûdras even.
13	4	But a Brâhmana must not be forced (to give evidence) at the word of a non-Brâhmana, except if he is mentioned (in the plaint).
13	5	(Witnesses) shall not speak singly or without being asked,
13	6	And if, (being asked,) they do not answer, they are guilty of a crime.
13	7	Heaven is their reward, if they speak the truth; in the contrary case hell (will be their portion).
13	8	(Persons) not mentioned (in the plaint), must also give evidence.
13	9	No objection (can be raised against witnesses) in a case of (criminal) hurt,
13	10	Nor if they have spoken inadvertently.
13	11	If the sacred law or the rules (referring to worldly matters) are violated,. the guilt (falls) on the witnesses, the assessors, the king, and on the offender.
13	12	Some (declare, that the witnesses) shall be charged on oath to speak the truth.
13	13	In the case of others than Brâhmanas that (oath shall be sworn) in the presence of the gods, of the king, and of Brâhmanas.
13	14	By false evidence concerning small cattle a witness kills ten,
13	15	(By false evidence) regarding cows, horses, men, or land, in each succeeding case ten times as many (as in the one mentioned before),}
13	16	Or (by false evidence) regarding land the whole (human race).
13	17	Hell (is the punishment) for a theft of land.
13	18	(By false evidence) concerning water (he incurs) the same (guilt) as (for an untruth) about land,
13	19	Likewise (by false evidence) regarding (criminal) intercourse.
13	20	(By false evidence) regarding honey or clarified butter (he incurs) the same (guilt) as (by an untruth) about small cattle,
13	21	(By false evidence) about clothes, gold, grain, and the Veda, the same as (by an untruth) about kine,
13	22	(And by false evidence) regarding a carriage (or a beast of burden) the same as (by an untruth) about horses.
13	23	A witness must be reprimanded and punished for speaking an untruth.
13	24	No guilt is incurred by giving false evidence, in case the life (of a man) depends thereon.
13	25	But (this. rule does) not (hold good) if the life of a very wicked (man depends on the evidence of a witness).
13	26	The king, or the judge, or a Brâhmana learned in the Sâstras (shall examine the witnesses).
13	27	(The litigant) shall humbly go to seek the judge.
13	28	If (the defendant) is unable to answer (the plaint) at once, (the judge) may wait for a year.
13	29	But (in an action) concerning kine, draught oxen, women, or the procreation (of offspring), the defendant (shall answer) immediately,
13	30	Likewise in a case that will suffer by delay.
13	31	To speak the truth before the judge is more important than all (other) duties.
14	1	The Sapindas become impure by the death (of a relative) during ten (days and) nights, except those who officiate as priests, who have performed the Dîkshanîyeshti (or initiatory ceremony of a Srauta sacrifice), and those who are students.
14	2	(The impurity) of a Kshatriya lasts for eleven (days and) nights,
14	3	, (That) of a Vaisya twelve (days and) nights,
14	4	(Or), according to some, half a month,
14	5	(And that) of a Sûdra a whole month.
14	6	If during (a period of impurity) another (death) happens, the (relatives) shall be pure after (the lapse of) the remainder of that (first period).
14	7	(But) if one night (only of the period of impurity) remains (and another death happens, they shall become pure) after (the lapse of) two (days and nights).
14	8	(If the second death happens) on the morning (after the completion of the period of impurity, they shall be purified) after three (days and nights).
14	9	(The relatives) of those who are slain for the sake of cows and Brâhmanas (become pure) immediately after the burial,
14	10	And (those of men destroyed) by the anger of the king,
14	11	(Further, those of men killed) in battle,
14	12	Likewise (those) of men who voluntarily (die) by starving themselves to death, by weapons, fire, poison, or water, by hanging themselves, or by jumping (from a precipice).
14	13	Sapinda-relationship ceases with the fifth or the seventh (ancestor).
14	14	(The rules regarding impurity caused by the death of a relative apply) to the birth (of a child) also.
14	15	(In) that (case the impurity falls) on the parents,
14	16	Or on, the mother (alone).
14	17	(The impurity) for a miscarriage (lasts for a number of days and) nights equal to (the number of) months from conception,
14	18	Or three days.
14	19	And if he hears (of the death of a Sapinda) after (the lapse of) ten (days and nights, the impurity lasts for) one night together with the preceding and following days,
14	20	Likewise when a relative who is not a Sapinda, a relative by marriage, or a fellow-student (has died).
14	21	For a man who studies the same recension of the Veda (the impurity lasts) one day,
14	22	Likewise for a Srotriya who dwells in the same house.
14	23	On touching (i.e. on carrying out) a corpse from an interested motive, the impurity lasts for ten days.
14	24	(The duration of the impurity) of a Vaisya and of a Sûdra (in the same case) has been declared .
14	25	Or (it shall last for these two) as many nights as there are seasons (in the year);
14	26	And (the same rule may be made applicable) to the two higher (castes).
14	27	Or (the impurity lasts) three days.
14	28	And if the teacher, his son or wife, a person for whom (a Brâhmana) sacrifices or a pupil (has been carried out, the duration of the impurity is) the same.
14	29	And if a man of lower caste carries, out (the corpse of) one of higher caste, or a man of higher caste (carries out the body of) one of lower caste, (the duration of) the impurity in these (cases) is determined by (the caste of) the dead man.
14	30	On touching an outcast, a Kandâla, a woman impure on account of her confinement, a woman in her courses, or a corpse, and on touching persons who have touched them, he shall purify himself by bathing dressed in his clothes,
14	31	Likewise if he has followed a corpse (that was being carried out),
14	32	And (if he has come into contact) with a dog.
14	33	Some (declare), that (the limb) which (a dog) may touch (must be washed).
14	34	The Sapindas shall offer (libations of) water for (a deceased relative) whose Kaula-karman (or tonsure) has been performed,
14	35	As well as for the wives and daughters of such (a person).
14	36	Some (declare, that it must be done in the case) of married female relatives (also).
14	37	(During the period of impurity) all (the mourners) shall sleep and sit on the ground and remain chaste.
14	38	They shall not clean (themselves);
14	39	Nor shall they eat meat until (the funeral oblation) has been offered.
14	40	On the first, third, fifth, seventh, and ninth (days after the death) water (mixed with sesamum) must be offered.
14	41	And the garments (worn during that ceremony) must be changed,
14	42	But on the last (day they must be given) to men of the lowest castes.
14	43	The parents (shall offer water for a son who dies) after he has teethed.
14	44	If infants, (relatives) who live in a distant country, those who have renounced domestic life, and those who are not Sapindas, (die), the purification is instantaneous.
14	45	Kings (remain always pure), lest their business be impeded,
14	46	And a Brâhmana, lest his daily study of the Veda be interrupted.
15	1	Now (follow the rules regarding) funeral oblations (Srâddha).
15	2	He shall offer (them) to the Manes on the day of the new moon,
15	3	Or in the dark half (of the month) after the fourth (lunar day),
15	4	Or on any day (of the dark half) according to (the results he may) desire;
15	5	Or if (particularly appropriate) materials or (particularly holy) Brâhmanas are at hand, or (the sacrificer is) near a (particularly sacred) place, no restriction as to time (need be observed):
15	6	Let him select as good food as he can afford, and have it prepared as well as possible.
15	7	He shall feed an uneven number (of Brâhmanas), at least nine,
15	8	Or as many as he is able (to entertain).
15	9	(Let him feed such as are) Srotriyas and endowed with eloquence and beauty, of a (suitable) age, and of a virtuous disposition.
15	10	It is preferable to give (food at a Srâddha) to young (men in the prime of life).
15	11	Some (declare, that the age of the guests shall be) proportionate to (that of) the Manes.
15	12	And he shall not try to contract a friendship by an (invitation to a Srâddha).
15	13	On failure of sons (the deceased person's) Sapindas, the Sapindas of his mother, or his pupils shall offer (the funeral oblations),
15	14	On failure of these an officiating priest or the teacher.
15	15	The Manes are satisfied for a month by gifts of sesamum, Mâsha-beans, rice, barley, and water, For (three) years by fish and the flesh of common deer, spotted deer, hares, turtles, boars, and sheep,For twelve years by cow's milk and messes made of milk,For a very long time by the flesh of (the crane called) Vârdhrînasa, by Ocyrnurn sanctum (sacred Basil), and by the flesh of goats, (especially) of a red (he-goat), and of a rhinoceros, (if these dishes are) mixed with honey.
15	16	Let him not feed a thief, a eunuch, an outcast, an atheist, a person who lives like an atheist, the destroyer of the sacred fire; (the husband of) a younger sister married before the elder, the husband of an elder sister whose youngest sister was married first, a person who sacrifices for women or for a multitude of men, a man who tends goats, who has given up the fire-worship, who drinks spirituous liquor, whose conduct is blamable, who is a false witness, who lives as a door-keeper;
15	17	Who lives with another man's wife, and the (husband) who allows that (must not be invited);
15	18	(Nor shall he feed) a man who eats the food of a person born from adulterous intercourse, a seller of Soma, an incendiary, a poisoner, a man who during studentship has broken the vow of chastity, Who is the servant of a guild, who has intercourse with females who must not be touched, who delights in doing hurt, a younger brother married before the elder brother, an elder brother married after his younger brother, an elder brother whose junior has kindled the sacred fire first, a younger brother who has done that, a person who despairs of himself, a bald man, a man who has deformed nails, or black teeth, who suffers from white leprosy, the son of a twice-married woman, a gambler, a man who neglects the recitation (of the sacred texts), a servant of the king, any one who uses false weights and measures, whose only wife is a Sûdra female, who neglects the daily study, who suffers from spotted leprosy, a usurer, a person who lives by trade or handicrafts, by the use of the bow, by playing musical instruments, or, by beating time, by dancing, and by singing;
15	19	Nor, (sons) who have enforced a division of the family estate against the wish of their father.
15	20	Some (allow) pupils and kinsmen (to be invited).
15	21	Let him feed upwards of three (or) one (guest) endowed with (particularly) excellent qualities.
15	22	If he enters the bed of a Sûdra female immediately after partaking of a funeral repast, his ancestors will lie for a month in her ordure.
15	23	Therefore he shall remain chaste on that day.
15	24	If (a funeral offering) is looked at by dogs, Kandâlas, or outcasts, it is blemished.
15	25	Therefore he shall offer it in an enclosed (place),
15	26	Or he shall scatter grains of sesamum over it,
15	27	Or a man who sanctifies the company shall remove the blemish.
15	28	Persons who sanctify the company are, any one who knows the six Aṅgas, who sings the Gyeshtha-sâmans, who knows the three texts regarding the Nâkiketa-fire, who knows the text which contains thrice the word Madhu, who knows the text which thrice contains the word Suparna, who keeps five fires, a Snâtaka, any one who knows the Mantras and Brâhmanas, who knows the sacred law, and in whose family the study and teaching of the Veda are hereditary.
15	29	(The same rule applies) to sacrifices offered to gods and men.
15	30	Some (forbid the invitation of) bald men and the rest to a funeral repast only.
16	1	The annual (term for studying the Veda) begins on the full moon of the month Srâvana (July-August); or let him perform the Upâkarman on (the full moon of) Bhâdrapada (August-September) and study the Vedic texts,
16	2	During four months and a half, or during five months, or as long as the sun moves towards the South.
16	3	Let him remain chaste, let him not shave, nor eat flesh (during that period);
16	4	Or (this) restrictive rule may (be observed) during two months.
16	5	He shall not recite the Veda, if the wind whirls up the dust in the day-time,
16	6	Nor if it is audible at night,
16	7	Nor if the sound of a Vâna, of a large or a small drum, the noise of a chariot, and the wail of a person in pain (are heard),
16	8	Nor if the barking of many dogs and jackals, or the braying of many donkeys (is heard),
16	9	Nor if (the sky appears flaming) red, a rainbow (is seen), or hoar-frost (lies on the ground),
16	10	Nor if clouds rise out of season.
16	11	(Let him not study) when he feels the necessity to void urine or excrements,
16	12	Nor at midnight, in the twilight, and (while standing) in the water,
16	13	Nor while rain falls.
16	14	Some (declare, that the recitation of the Veda must be interrupted only) when (the rain) is dripping from the edge of the roof.
16	15	(Nor shall he study) when the teachers (of the gods and Âsuras, i.e. the planets Jupiter and Venus) are surrounded by a halo,
16	16	Nor (when this happens) to the two (great) lights (the sun and the moon),
16	17	(Nor) while he is in fear, riding in a carriage or on beasts of burden, or lying down, nor while his feet are raised,
16	18	(Nor) in a burial-ground, at the extremity of a village, on a high-road, nor during impurity,
16	19	Nor while a foul smell (is perceptible), while a corpse or a Kandâla (is) in (the village), nor in the neighbourhood of a Sûdra,
16	20	Nor while (he suffers from) sour eructations.
16	21	The Rig-veda and the Yagur-veda (shall not be studied) while the sound of the Sâmans (is heard).
16	22	The fall of a thunderbolt, an earthquake, an eclipse, and (the fall of) meteors (are reasons for discontinuing the reading of the Veda) until the same time (next day),
16	23	Likewise when it thunders and rains and when lightning (flashes out of season) after the fires have become visible (in the twilight).
16	24	(If these phenomena appear) during the (rainy) season, (the reading must be interrupted) for a day (or a night),
16	25	And if lightning (is observed) during the night, (the recitation of the Veda shall be interrupted) until the third watch.
16	26	If (lightning) flashes during the third part of the day or later, (the Veda must not be read) during the entire (following night).
16	27	(According to the opinion) of some, a fiery meteor (has the same effect) as lightning,
16	28	Likewise thunder (which is heard) during the last part of the day,
16	29	(Or) also in the twilight.
16	30	(If thunder is heard) before midnight, (the study of the Veda must be interrupted) during the whole night.
16	31	(If it is heard) during the (early part of the) day, (the interruption must continue) as long as the sun shines,
16	32	Likewise if the king of the country has died.
16	33	If one (pupil) has gone on a journey (and) another (stays) with (the teacher, the study of the Veda shall be interrupted until the absentee returns).
16	34	When an attack (is made on the village), or a fire (breaks out), when one Veda has been completed, after (an attack of) vomiting, when he has partaken of a funeral repast or of a dinner on the occasion of a sacrifice offered to men, (the study of the Veda shall be interrupted) for a day and a night,
16	35	Likewise on the day of the new moon.
16	36	(On the latter occasion it may also be interrupted) for two days.
16	37	(The Veda shall not be studied for a day and a night) on the full moon days of the months Kârttika, Phâlguna, and Âshâdha.
16	38	On the three Ashtakâs (the Veda shall not be studied) for three (days and) nights.
16	39	Some (declare, that the rule applies) to the last Ashtakâ (only).
16	40	(On the occasion of) the annual (Upâkarman and Utsarga the reading shall be interrupted) on the day (of the ceremony) and those preceding and following it.
16	41	All (teachers declare, that the reading shall be interrupted for three days) when rain, thunder, and lightning (are observed) simultaneously,
16	42	When the rain is very heavy, (the reading shall be interrupted as long as it lasts).
16	43	On a festive day (the reading shall be stopped) after the (morning) meal,
16	44	And he who has begun to study (after the Upâkarman shall not read) at night for four Muhûrtas.
16	45	Some (declare, that the recitation of the Veda is) always (forbidden) in a town.
16	46	While he is impure (he shall) not even (recite the Veda) mentally.
16	47	(The study) of those who offer a funeral sacrifice (must be interrupted) until the same time next day,
16	48	Even if uncooked grain is offered at the funeral sacrifice.
16	49	And (those rules regarding the stoppage of the reading must be observed), which they teach in the several schools.
17	1	A Brâhmana may eat the food given by twice-born men, who are praised for (the faithful performance of their) duties,
17	2	And he may accept (other gifts from them).
17	3	Fire-wood, water, grass, roots, fruits, honey, (a promise of) safety, food brought unsolicited, a couch, a seat, shelter, a carriage, milk, sour milk, (roasted) grain, small fish, millet, a garland, venison, and vegetables, (spontaneously offered by a man) of any (caste) must not be refused,
17	4	Nor anything else that may be required for providing for (the worship of the) Manes and gods, for Gurus and dependents.
17	5	If the means for sustaining life cannot (be procured) otherwise, (they may be accepted) from a Sûdra.
17	6	A herdsman, a husbandman, an acquaintance of the family, a barber, and a servant are persons whose food may be eaten,
17	7	And a trader, who is not (at the same time) an artisan.
17	8	(A householder) shall not eat every day (the food of strangers).
17	9	Food into which a hair or an insect has fallen (must not be eaten),
17	10	(Nor) what has been touched by a woman during her courses, by a black bird, or with the foot,
17	11	(Nor) what has been looked at by the murderer of a learned Brâhmana,
17	12	(Nor) what has been smelt at by a cow,
17	13	(Nor) what is naturally bad,
17	14	Nor (food) that (has turned) sour by itself, excepting sour milk,
17	15	(Nor) what has been cooked twice,
17	16	(Nor) what (has become) stale (by being kept), except vegetables, food that requires mastication, fatty and oily substances, meat and honey.
17	17	(Food given) by a person who has been cast off (by his parents), by a woman of bad character, an Abhisasta, a hermaphrodite, a police-officer, a carpenter, a miser, a jailer, a surgeon, one who hunts without using the bow, a man who eats the leavings (of others), by a multitude (of men), and by an enemy (must not be eaten),
17	18	Nor what is given by such men who defile the company at a funeral dinner, as have been enumerated before bald men;
17	19	(A dinner) which is prepared for no (holy) purpose or where (the guests) sip water or rise against the rule,
17	20	Or where (one's) equals are honoured in a different manner, and persons who are not (one's) equals are honoured in the same manner (as oneself, must not be eaten),
17	21	Nor (food that is given) in a disrespectful manner.
17	22	And the milk which a cow gives during the first ten days after calving (must not be drunk),
17	23	Nor (that) of goats and buffalo-cows (under the same conditions).
17	24	(The milk) of sheep, camels, and of one-hoofed animals must not be drunk under any circumstances,
17	25	Nor (that) of animals from whose udders the milk flows spontaneously, of those that bring forth twins, and of those giving milk while big with young,
17	26	Nor the milk of a cow whose calf is dead or separated from her.
17	27	And five-toed animals (must) not (be eaten) excepting the hedgehog, the hare, the porcupine, the iguana, the rhinoceros, and the tortoise,
17	28	Nor animals which have a double row of teeth, those which are covered with an excessive quantity of hair, those which have no hair, one-hoofed animals, sparrows, the (heron called) Plava,  ducks, and swans,
17	29	(Nor) crows, herons, vultures, and falcons, (birds) born in the water, (birds) with red feet and beaks, tame cocks and pigs,
17	30	(Nor) milch-cows and draught-oxen,
17	31	Nor the flesh of animals whose milk-teeth have not fallen out, which are diseased, nor the meat of those (which have been killed) for no (sacred) purpose,
17	32	Nor young sprouts, mushrooms, garlic, and substances exuding (from trees),
17	33	Nor red (juices) which issue from incisions.
