Chapter_no	Text_no	Hymn
14	2	Having invoked terrible deities (such as Durgâ, the Âdityas or others, the defendant) must drink three handfuls of water in which (images of) those deities have been bathed,
14	3	Uttering at the same time the words, 'I have not done this,' with his face turned towards the deity (in question).
14	4	He to whom (any calamity) happens within a fortnight or three weeks (such as an illness, or fire, or the death of a relative, or a heavy visitation by the king),
14	5	Should be known to be guilty; otherwise (if nothing adverse happens to him), he is freed from the charge. A just king should honour (with presents of clothes, ornaments, &c.) one who has cleared himself from guilt by an ordeal.
15	1	Now there are twelve kinds of sons.
15	2	The first is the son of the body, viz. he who is begotten (by the husband) himself on his own lawfully wedded wife.
15	3	The second is the soil begotten on a wife, viz. one begotten by a kinsman allied by funeral oblations, or by a member of the highest caste, on an appointed (wife or widow).
15	4	The third is the son of an appointed daughter.
15	5	She is called an appointed daughter, who is given away by her father with the words, 'The son whom she bears be mine.'
15	6	A damsel who has no brother is also (in every case considered) an appointed daughter, though she has not been given away according to the rule of an appointed daughter.
15	7	The son of a twice-married woman is the fourth.
15	8	She who, being still a virgin, is married for the second time is called twice married (punarbhû).
15	9	She also is called twice married (punarbhû) who, though not legally married more than once, has lived with another man before her lawful marriage.
15	10	The son of an unmarried damsel is the fifth.
15	11	(He is called so who is) born by an unmarried daughter in the house of her father.
15	12	And he belongs to the man who (afterwards) marries the mother.
15	13	The son who is secretly born in the house is the sixth.
15	14	He belongs to him in whose bed he is born.
15	15	The son received with a bride is the seventh.
15	16	He (is called so who) is the son of a woman married while she was pregnant.
15	17	And he belongs to the husband (of the pregnant bride).
15	18	The adopted son (dattaka) is the eighth.
15	19	And he belongs to him to whom he is given by his mother or father.
15	20	The son bought is the ninth.
15	21	And he belongs to him by whom he is bought.
15	22	The son self-given is the tenth.
15	23	And he belongs to him to whom he gave himself
15	24	The son cast away is the eleventh.
15	25	(He is called so) who was forsaken by his father or mother (or by both).
15	26	And he belongs to him by whom he is received.
15	27	The son born by any woman whomsoever is the twelfth.
15	28	Amongst these (sons) each preceding one is preferable (to the one next in order).
15	29	And he takes the inheritance (before the next in order).
15	30	And let him maintain the rest.
15	31	He should marry unmarried (sisters) in a manner correspondent with the amount of his property.
15	32	Outcasts, eunuchs, persons incurably diseased, or deficient (in organs of sense or actions, such as blind, deaf, dumb, or insane persons, or lepers) do not receive a share.
15	33	They, should be maintained by those who take the inheritance.
15	34	And their legitimate sons receive a share.
15	35	But not the children of an outcast;
15	36	Provided they were born after (the commission of) the act on account of which the parents were outcasted.
15	37	Neither do children begotten (by husbands ofan inferior caste) on women of a higher caste receive a share,
15	38	Their sons do not even receive a share of the wealth of their paternal grandfathers.
15	39	They should be supported by the heirs.
15	40	And he who inherits the wealth, presents the funeral oblation (to the deceased).
15	41	Amongst wives of one husband also the son of one is the son of all (and must present funeral oblations to them after their death).
15	42	Likewise, amongst brothers begotten by, one (father, the son of one is the son of all, and must present funeral oblations to them all).
15	43	Let a son present the funeral oblations to his father, even though he inherit no property.
15	44	Because he saves (trâyate) his father from the hell called Put, therefore (a male child) is called put-tra (protector from Put, son) by Svayambhû himself
15	45	He (the father) throws his debt on him (the son); and the father obtains immortality, if he sees the face of a loving son.
15	46	Through a son he conquers the worlds. through a grandson he obtains immortality, and through the soil's grandson he gains the world of the sun.
15	47	No difference is made in this world between the son of a son and the son of a daughter; for even a daughter's son works the salvation of a childless man, just like a son's son.
16	1	On women equal in caste (to their husbands) sons are begotten, who are equal in caste (to their fathers).
16	2	On women of lower caste than their husbands sons are begotten, who follow the caste of their mothers.
16	3	On women of higher caste than their husbands sons are begotten, who are despised by the twice-born.
16	4	Among these, the son of a Sûdra with a Vaisya woman is called Âyogava.
16	5	The Pukkasa and Mâgadha are sons of a Vaisya and Sûdra respectively with a Kshatriya woman.
16	6	The Kandâla, Vaidehaka, and Sûta are the sons of a Sûdra, Vaisya, and Kshatriya respectively with a Brâhmana woman.
16	7	Besides these, there are innumerable other mixed castes produced by further intermixture between those that have been mentioned.
16	8	Âyogavas must live by artistic performances (such as public wrestling, dancing, and the like).
16	9	Pukkasas must live by hunting.
16	10	Mâgadhas must live by calling out in public the good qualities (of saleable commodities).
16	11	Kandâlas must live by executing criminals sentenced to death.
16	12	Vaidehakas must live by keeping (dancing girls and other public) women and profiting by what they earn.
16	13	Sûtas must live by managing horses.
16	14	Kandâlas must live out of the town, and their clothes must be the mantles of the deceased. In this their condition is different (from, and lower than that of the other mixed castes).
16	15	All (members of mixed castes) should have intercourse (of marriage, and other community) only between themselves.
16	16	(In the lower castes also) the son inherits the property of his father.
16	17	All members of those mixed castes, whether their descent has been kept secret or is generally known, may be found out by their acts.
16	18	Desertion of life, regardless of reward, in order to save a Brâhmana, or a cow, or for the sake of a woman or child, may confer heavenly bliss even upon (members of those) base castes.
17	1	If a father makes a partition with his sons, he may dispose of his self-acquired property as he thinks best.
17	2	But in regard to wealth 'inherited of the paternal grandfather, the ownership of father and son is equal.
17	3	(Sons), who have separated from their father, should give a share to (a brother) who is born after partition.
17	4	The wealth of a man who dies without male issue goes to his wife;
17	5	On failure of her, to his daughter;
17	6	On failure of her, to his father;
17	7	On failure of him, to his mother;
17	8	On failure of her, to his brother;
17	9	On failure of him, to his brother's son;
17	10	On failure of him, to the relations called Bandhu;
17	11	On failure of them, to the relations called Sakulya;
17	12	On failure of them, to a fellow-student;
17	13	On failure of him, it goes to the king, with the exception of a Brâhmana's property.
17	14	The property of a Brâhmana goes to (other) Brâhmanas.
17	15	The wealth of a (deceased) hermit shall be taken by his spiritual teacher;
17	16	Or his pupil (may take it).
17	17	But let a reunited coparcener take the share of his reunited coparcener who has died (without issue), and a uterine brother that of his uterine brother, and let them give (the shares of their deceased coparceners and uterine brothers) to the sons of the latter.
17	18	What has been given to a woman by her father, mother, sons, or brothers, what she has received before the sacrificial fire (at the marriage ceremony), what she receives on supersession, what has been given to her by her relatives, her fee (Sulka), and a gift subsequent, are called 'woman's property' (Strîdhana).
17	19	If a woman married according to (one of the first) four rites, beginning with the Brâhma rite, dies without issue, that (Strîdhana) belongs to her husband.
17	20	(If she has been married) according to (one of) the other (four reprehensible rites), her father shall take it.
17	21	If she dies leaving children, her wealth goes in every case to her daughter.
17	22	Ornaments worn by women when their husbands were alive, the heirs shall not divide among themselves; if they divide them, they become outcasts.
17	23	(Coparceners) descended from different fathers must adjust their shares according to the fathers. Let each take the wealth due to his father, no other (has a right to it).
18	1	If there are four sons of a Brâhmana (springing from four different wives) of the four castes, they shall divide the whole estate of their father into ten parts.
18	2	Of these, let the soil of the Brâhmana wife take four parts;
18	3	The son of the Kshatriya wife, three parts;
18	4	The son of the Vaisya wife, two parts;
18	5	The son of the Sûdra wife, a single part.
18	6	Again, if there are three sons of a Brâhmana (by wives of different castes), but no son by a Sûdra (wife) among them, they shall divide the estate into nine parts.
18	7	(Of these) let them take, each in the order of his caste, shares amounting to four, three, and two parts of the whole respectively.
18	8	(If there are three sons by wives of different castes, but) no Vaisya among them, they shall divide the estate into eight parts, and take four parts, three parts, and one part respectively.
18	9	(If there are three sons, but) no Kshatriya among them, they shall divide it into seven parts, and take four parts, two parts, and a single part respectively.
18	10	If there is no Brâhmana, among them, they hall divide it into six parts, and take three parts, two parts, and a single part respectively.
18	11	If there are sons of a Kshatriya by a Kshatriya, a Vaisya, and a Sûdra wife, the mode of division shall be the same (i.e. the estate shall be divided into six parts, &c.)
18	12	Again, if there are two sons of a Brâhmana, the one belonging to the Brâhmana and the other to the Kshatriya caste, they shall divide the estate into seven parts; and of these the Brâhmana son shall take four parts;
18	13	The Kshatriya son, three parts.
18	14	Again, if there are two sons of a Brâhmana, and the one belongs to the Brâhmana and the other to the Vaisya caste, the estate shall be divided into six parts; and of these, the Brâhmana shall take four parts;
18	15	The Vaisya, two parts.
18	10	Again, if there are two sons of a Brâhmana, and the one belongs to the Brâhmana and the other to the Sûdra caste, they shall divide the estate into five parts;
18	17	And of these, the Brâhmana shall take four parts;
18	18	The Sûdra, a single part.
18	19	Again, if there are two sons of a Brâhmana or a Kshatriya, and the one belongs to the Kshatriya and the other to the Sûdra caste, they shall divide the estate into five parts;
18	90	And of these, the Kshatriya shall take three parts;
18	21	The Sûdra, one part.
18	22	Again, if there are two sons of a Brâhmana or a Kshatriya, and the one belongs to the Kshatriya, the other to the Sûdra caste, they shall divide the estate into four parts;
18	23	And of these, the Kshatriya shall take three parts;
18	24	The Sûdra, a single part.
18	25	Again, if there are two sons of a Brâhmana or a Vaisya or a Sûdra, and the one belongs to the Vaisya, the other to the Sûdra caste, they shall divide the estate into three parts;
18	26	And of these, the Vaisya shall take two parts;
18	27	The Sûdra, a single part,
18	28	If a Brâhmana has an only son, he shall take the whole estate, provided he be a Brâhmana, Kshatriya, or Vaisya.
18	29	If a Kshatriya has (an only son who is) either a Kshatriya or a Vaisya, (the rule shall be the same.)
18	30	If a Vaisya has (an only son who is) Vaisya, (the rule shall also be the same);
18	31	(And so shall the only) son of a Sûdra (be sole heir) to his Sûdra (father).
18	32	A Sûdra, who is the only son of a father belonging to a twice-born caste, shall inherit one-half of his property;
18	33	The other half shall devolve in the same way as the property of one who died without leaving issue.
18	34	Mothers shall receive shares proportionate to their son's shares;
18	35	And so shall unmarried daughters.
18	36	Sons, who are equal in caste (to their father), shall receive equal shares.
18	37	A best part (the twentieth part of the inheritance, &c.) shall be given to the eldest, as his additional share.
18	38	If there are two sons by a Brâhmana and one by a Sûdra wife, the estate shall be divided into nine parts; and of these, the two sons of the Brâhmana wife shall take two parts, the one son of the Sûdra wife, a single part.
18	39	If there are two sons by a Sûdra, and one son by a Brâhmana wife, the estate shall be divided into six parts; and of these, the son of the Brâhmana wife shall take four parts, and the two sons of the Sûdra wife together shall take two parts.
18	40	Upon the same principles the shares have to be adjusted in other cases also.
18	41	If (brothers), who after a previous division of the estate live again together as parceners, should make a second partition, the shares must be equal in that case, and the eldest has no right to an additional share.
18	42	What a brother has acquired by, his own efforts, without using the patrimony, he must not give up (to his brothers or other co-heirs), unless by his own free will; for it was gained by his own exertion.
18	43	And if a man recovers (a debt or other property), which could not before be recovered by his father, he shall not, unless by his own free will, divide it with his sons; for it is an acquisition made by himself.
18	44	Apparel, vehicles (carriages or riding-horses), and ornaments (such as are usually worn according to the custom of the caste), prepared food, water (in a well or pool), females (slaves or mistresses of the deceased), property destined for pious uses or sacrifices, a common pasture-ground, and a book, are indivisible.
19	1	He must not cause a member of a twice-born caste to be carried out by a Sûdra (even though he be a kinsman of the deceased);
19	2	Nor a Sûdra by a member of a twice-born caste.
19	3	A father and a mother shall be carried out by their sons (who are equal in caste to their parents).
19	4	But Sûdras must never carry out a member of a twice-born caste, even though he be their father.
19	5	Those Brâhmanas who carry out (or follow the corpse of) a (deceased) Brâhmana who has no relatives shall attain a mansion in heaven.
19	6	Those who have carried out a dead relative and burnt his corpse, shall walk round the pile from left to right, and then plunge into water, dressed in their clothes.
19	7	After having offered a libation of water to the deceased, they must place one ball of rice on blades of Kusa grass, (and this ceremony has to be repeated on each subsequent day, while the period of impurity lasts.)
19	8	Then, having changed their dress, they mustbite Nimba leaves between their teeth, and having stepped upon the stone threshold, they must enter the house.
19	9	Then they must throw unbroken grains into the fire.
19	10	On the fourth day they must collect the bones that have been left.
19	11	And they must throw them into water from the Ganges.
19	12	As many bones of a man are contained in the water of the Ganges, so many thousands of years will he reside in heaven.
19	13	While the term of impurity lasts, they must continually offer a libation of water and a ball of rice to the deceased.
19	14	And they must eat food which has been bought, or which they have received unsolicited.
19	15	And they, must eat no meat.
19	16	And they must sleep on the ground.
19	17	And they must sleep apart.
19	18	When the impurity is over, they must walk forth from the village, have their beards shaved, and having cleansed themselves with a paste of sesamum, or with a paste of mustard-seed, they must change their dress and re-enter the house.
19	19	There, after reciting a propitiatory prayer, they must honour the Brâhmanas.
19	20	The gods are invisible deities, the Brâhmanas are visible deities.
19	21	The Brâhmanas sustain the world.
19	22	It is by the favour of the Brâhmanas that the gods reside in heaven; a speech uttered by Brâhmanas (whether a curse or a benediction) never fails to come true.
19	23	What the Brâhmanas pronounce, when highly pleased (as, if they promise sons, cattle, wealth, or some other boon to a man), the gods will ratify; when the visible gods are pleased, the invisible gods are surely pleased as well.
19	24	The mourners, who lament the loss of a relative, shall be addressed by men gifted with a tranquil frame of mind with such consolatory speeches as I shall now recite to thee, O Earth, who art cherished to my, mind.
20	1	The northern progress of the sun is a day, with the gods.
20	2	The southern progress of the sun is (with them) a night.
20	3	A year is (with them) a day and a night;
20	4	Thirty such are a month;
20	5	Twelve such months are a year.
20	6	Twelve hundred years of the gods are a Kaliyuga.
20	7	Twice as many (or two thousand four hundred) are a Dvâpara (Yuga).S. Thrice as many (or three thousand six hundred) are a Tretâ (Yuga).
20	9	Four times as many (or four thousand eight hundred) are a Krita Yuga.
20	10	(Thus) twelve thousand years make a Katuryuga (or period of four Yugas).
20	11	Seventy-one Katuryugas make a Manvantara (or period of a Manu).
20	12	A thousand Katuryugas make a Kalpa.
20	13	And that is a day of the forefather (Brahman).
20	14	His night also has an equal duration.
20	15	If so many such nights and days are put together that, reckoned by the month and by the year, they make up a period of a hundred years (of Brahman) it is called the age of one Brahman.
20	16	A day of Purusha (Vishnu) is equal in duration to the age of one Brahman.
20	17	When it ends, a Mahâkalpa is over.
20	18	The night following upon it is as long.
20	19	The days and nights of Purusha that have gone by are innumerable;
20	20	And so are those that will follow.
20	21	For Kâla (time) is without either beginning or end.
20	22	Thus it is, that in this Kâla (time), in whom there is nothing to rest upon, and who is everlasting, I can espy nothing created in which there is the least stability.
20	23	The sands in the Ganges and (the waters pouring down from the sky) when Indra sends raincan be counted, but not the number of 'Forefathers' (Brahmans) who have passed away.
20	24	In each Kalpa, fourteen chiefs of the gods (Indras) go to destruction, as many rulers of the world (kings), and fourteen Manus.
20	25	And so have many thousands of Indras and hundred thousands of princes of the Daityas (such as Hiranyakasipu, Hiranyâksha, and others) been destroyed by Kâla, (time). What should one say of human beings then?
20	26	'Many royal Rishis too (such as Sagara), all of them renowned for their virtues, gods and Brahmanical Rishis (such as Kasyapas) have perished by the action of Kâla.
20	27	Those even who have the power of creating and annihilating in this world (the sun, moon, and other heavenly bodies) continually perish by the act of Kâla; for Kâla (time) is hard to overcome.
20	28	Every creature is seized upon by Kâla and carried into the other world. It is the slave of its actions (in a former existence). Wherefore then should you wail (on its death)?
20	29	Those who are born are sure to die, and those who have died are sure to be born again. This is inevitable, and no associate can follow a man (in his passage through mundane existence).
20	30	As mourners will not help the dead in this world, therefore (the relatives) should not weep, but perform the obsequies to the best of their power.
20	31	As both his good and bad actions will followhim (after death) like associates. what does it matter to a man whether his relatives mourn over him or no?
20	32	But as long as his relatives remain impure, the departed spirit finds no rest, and returns to visit (his relatives), whose duty it is to offer tip to him the funeral ball of rice and the water libation.
20	33	Till the Sapindîkarana has been performed, the dead man remains a disembodied spirit (and is afflicted with hunger and thirst). Give rice and a jar with water to the man who has passed into the abode of disembodied spirits.
20	34	Having passed into the abode of the manes (after the performance of the Sapindîkarana) he enjoys in the shape of celestial food his portion of the Srâddha (funeral oblation); offer the Srâddha, therefore, to him who has passed into the abode of the manes.
20	35	Whether he has become a god, or stays in hell, or has entered the body of an animal, or of a human being, he will receive the Srâddha offered to him by his relatives.
20	36	The dead person and the performer of the Srâddha are sure to be benefitted by its performance. Perform the Srâddha always, therefore, abandoning bootless grief.
20	37	This is the duty which should be constantly discharged towards a dead person by his kinsmen; by mourning a man will neither benefit the dead nor himself.
20	38	Having seen that no help is to be had from this world, and that his relations are dying (one afterthe other), you must choose virtue for your only associate, O ye men.
20	39	Even were he to die with him, a kinsman is unable to follow his dead relative: all excepting his wife are forbidden to follow him on the path of Yama.
20	40	Virtue alone will follow him, wherever he, may go; therefore do your duty unflinchingly in this wretched world.
20	41	To-morrow's business should be done to-day, and the, afternoons business in the forenoon; for death will not wait, whether a person has done it or not.
20	42	While his mind is fixed upon his field, or traffic, or his house, or while his thoughts are engrossed by some other (beloved) object, death suddenly carries him away as his, prey, as a she-wolf catches a lamb.
20	43	Kâla (time) is no one's friend and no one's enemy: when the effect of his acts in a former existence, by which his present existence is caused, has expired, he snatches a man away forcibly.
20	44	He will not die before his time has come, even though he has been pierced by a thousand shafts; he will not live after his time is out, even though he has only been touched by the point of a blade of Kusa grass.
20	45	Neither drugs, nor magical formulas, norburnt-offerings, nor prayers will save a man who is in the bonds of death or old age.
20	46	An impending evil cannot be averted even by a hundred precautions; what reason then for you to complain?
20	47	Even as a calf finds his mother among a thousand cows, an act formerly done is sure to find the perpetrator.
20	48	Of existing beings the beginning is unknown, the middle (of their career) is known, and the end again unknown; what reason then for you to complain?
20	49	As the body of mortals undergoes (successively the vicissitudes of) infancy, youth, and old age, even so will it be transformed into another body (hereafter); a sensible man is not mistaken about that.
20	50	As a man puts on new clothes in this world, throwing aside those which he formerly wore, even so the self of man puts on new bodies, which are in accordance with his acts (in a former life).
20	51	No weapons will hurt the self of man, no fire burn it, no waters moisten it, and no wind dry it up.
20	52	It is not to be hurt, not to be burnt, not to be moistened, and not to be dried up; it is imperishable, perpetual, unchanging, immovable, without beginning.
20	53	It is (further) said to be immaterial, passing all thought, and immutable. Knowing the self of man to be such, you must not grieve (for the destruction of his body).
21	1	Now then , (on the day) after the impurity is over, let him bathe duly (during the recitation of Mantras), wash his hands and feet duly, and sip water duly, (and having invited some Brâhmanas), as many as possible, who must cleanse themselves in the same way and turn their faces towards the north, let him bestow presents of perfumes, garlands, clothes and other things (a lamp, frankincense, and the like) upon them, and hospitably entertain them.
21	2	At the Ekoddishta (or Srâddha for one recently deceased) let him alter the Mantras so as to refer to (the) one person (deceased).
21	3	Close to the food left (by the Brâhmanas) let him offer a ball of rice, at the same time calling out his name and (that of) his race.
21	4	The Brâhmanas having taken food and having been honoured with a gift, let him offer, as imperishable food, water to the Brâhmanas, after having called out the name and Gotra of the deceased; and let him dig three trenches, each four Angulas in breadth, their distance from one another and their depth also measuring (four Angulas), and their length amounting to one Vitasti (or twelve Angulas).
21	5	Close by the trenches let him light three fires, and having added fuel to them, let him make three oblations (of boiled rice) in each (fire, saying),
21	6	'Svadhâ and reverence to Soma, accompanied by the manes.
21	7	'Svadhâ and reverence to Agni, who conveys the oblations addressed to the manes.
21	8	'Svadhâ and reverence to Yama Angiras.'
21	9	Then let him offer balls of rice as (ordained) before  on the three mounds of earth (adjacent to the three trenches).
21	10	After having filled the three trenches with
 {p.
21	85	}rice, sour milk, clarified butter, honey, and meat, let him mutter (the Mantra), 'This is for you.'
21	11	This ceremony he must repeat monthly, on the day of his death.
21	12	At the close of the year let him give food to the Brâhmanas, after having fed the gods first, in honour of the deceased and of his father, grandfather, and great-grandfather.
21	13	At (the Ekoddishta belonging to) this ceremony let him perform the burnt-offering, the invitation, and (the offering of) water for washing the feet.
21	14	Then he must pour the water for washing the feet and the Arghya (water libation) destined for the deceased person into the three vessels containing the water for washing the feet, and the three other vessels containing the Arghya of his three ancestors. At the same time he must mutter(the two Mantras), 'May earth unite thee ,' and 'United your minds.'
21	15	Near the leavings he must make (and put) four balls of rice.
21	16	Let him show out the Brâhmanas, after they have sipped water duly and have been presented by him with their sacrificial fee.
21	17	Then let him knead together the ball of the deceased person with the three balls (of the three ancestors), as (he has mixed up) his water for washing the feet and his Arghya (with theirs).
21	18	Let him do the same (with the balls placed) near the three trenches.
21	19	Or  the Sapindîkarana must be performed on the thirteenth, after the monthly Srâddha has been performed on the twelfth day.
21	20	For Sûdras it should be performed on the twelfth day, without Mantras.
21	21	If there be an intercalary month in that year, he must add one day to the (regular days of the) monthly Srâddha.
21	22	The ceremony of investing women with the relationship of Sapinda has to be performed in the same manner. Later, he must perform a Srâddha every year, while he lives, (on the anniversary of the deceased relative's death).
21	23	He, for whom the ceremony of investing him with the, relationship of Sâpinda is performed after the lapse of a year, shall be honoured by the gift, (on each day) of that year, of food and a jar with water to a Brâhmana.
22	1	The impurity of a Brâhmana caused by the birth or death of Sapindas lasts ten days.
22	2	In the case of a Kshatriya (it lasts) twelve days.
22	3	In the case of a Vaisya (it lasts) fifteen days.
22	4	In the case of a Sûdra (it lasts) a month.
22	5	The relationship of Sapinda ceases with the seventh man (in descent or ascent).
22	6	During the period of impurity oblations (to the Visvedevâs), gifts and receiving of alms, and study have to be interrupted.
22	7	No one must eat the food of one impure (unless he be a Sapinda of his).
22	8	He who eats but once the food of Brâhmanas or others, while they are impure, will remain impure as long as they.
22	9	When the (period of) impurity is over, he must perform a penance (as follows):
22	10	If a twice-born man has eaten (the food) of a member of his own caste, while the latter was impure, he must approach a river and plunge into it, mutter the (hymn of) Aghamarshana three times, and, after having emerged from the water, must mutter the Gâyatrî one thousand and eight times.
22	11	If a Brâhmana has eaten the food of a Kshatriya, while the latter was impure, he is purified by performing the same penance and by fasting (on the previous day).
22	12	(The same penance is ordained for) a Kshatriya who has eaten the food of a Vaisya, while the latter was impure.
22	13	(The same penance is ordained for) a Brâhmana (who has eaten the food) of an impure Vaisya; but he must fast besides during the three (previous) days.
22	14	If a Kshatriya or a Vaisya (have eaten the food) of a Brâhmana or a Kshatriya respectively, who were impure, they must approach a river and mutter the Gâyatrî five hundred times.
22	15	A Vaisya, who has eaten the food of a Brâhmana, while the latter was impure, must (go to a river and) mutter the Gâyatrî one hundred and eight times.
22	16	A twice-born man (who has eaten the food), of a Sûdra, while the latter was impure must (go to a river and) perform the Prâgâpatya (penance).
22	17	A Sûdra (who has eaten the food) of an impure man of a twice-born caste must bathe (in a river).
22	18	A Sûdra (who has eaten the food) of another Sûdra, while the latter was impure, must bathe (in a river) and drink Pañkagavya.
22	19	Wives and slaves in the direct order of the castes (i. e. who do not belong to a higher caste than their lord) remain impure as long as their lord.
22	20	If their lord is dead (or if they live apart from him, they remain impure) as long as (members of) their own caste.
22	21	If Sapindas of a higher caste (are born or have died) the period of impurity has for their lower caste relations the same duration as for members of the higher caste.
22	22	A Brâhmana (to whom) Sapindas of the Kshatriya, Vaisya, or Sûdra castes (have been born or have died) becomes pure within six nights, or three nights, or one night, respectively.
22	23	A Kshatriya (to whom Sapindas of the) Vaisya or Sûdra castes (have been born or have died) is purified within six and three nights, respectively.
22	24	A Vaisya (to whom Sapindas of the) Sûdra caste (have been born or have died) becomes pure within six nights.
22	25	In a number of nights equal to the number of months after conception, a woman is purified from an abortion.
22	26	The relatives of children that have died immediately after birth (before the cutting of the navel-string), and of still-born children, are purified at once.
22	27	(The relatives) of a child that has died before having teethed (are also purified) at once.
22	28	For him no ceremony with fire is performed, nor offering of water.
22	29	. For a child that has teethed but has not yet been shorn, purity is obtained in one day and night;
22	30	For a child that has been shorn but not initiated, in three nights;
22	31	From that time forward (i. e. for initiated persons) in the time that has been mentioned above
22	32	In regard to women, the marriage ceremony is (considered as their) initiation.
22	33	For married women there is no impurity for the relatives on the father's side.
22	34	If they happen to stay at their father's house during childbirth or if they die there, (their distant relatives are purified) in one night, and their parents (in three nights).
22	35	If, while the impurity, caused by a birth lasts,another impurity caused by childbirth intervenes, it ends when the former impurity terminates.
22	36	If it intervenes when one night (only of the period of impurity remains, the fresh impurity terminates) two days later.
22	37	If it intervenes when one watch (only of the last night remains, the impurity ends) three days later.
22	38	The same rule is observed if a relative dies during a period of impurity caused by the death (of another relative).
22	39	If a man, while staying in another country, hears of the birth or death (of a relative), he becomes purified after the lapse of the period still wanting (to the ten days).
22	40	if the period of impurity, but not a whole year, has elapsed, (he is purified in one night.)
22	41	After that time (he is purified) by a bath.
22	42	If his teacher or maternal grandfather has died, (he is purified) in three nights.
22	43	Likewise, if sons other than a son of the body have been born or have died, and if wives who had another husband before have been delivered of a child or have died.
22	44	(He becomes pure) in one day, if the wife or son of his teacher, or his Upâdhyâya (sub-teacher), or his maternal uncle, or his father-in-law, or a brother-in-law, or a fellow-student, or a pupil has died.
22	45	The impurity has the same duration (as in the cases last mentioned), if the king of that country in which he lives has died.
22	46	Likewise, if a man not his Sapinda has died at his house.
22	47	The relatives of those who have been killed by (falling from) a precipice, or by fire, or (have killed themselves by) fasting, or (have been killed by) water, in battle, by lightning, or by the king (on account of a crime committed by them), do not become impure;
22	48	Nor do kings (become impure) while engaged in the discharge of their ditties (such as the protection of their subjects, the trial of lawsuits, &c.)
22	49	Devotees fulfilling a vow (also do not become impure);
22	50	Nor do sacrificers engaged in a sacrificial ceremony;
22	51	Nor workmen (such as carpenters or others) while engaged in their work;
22	52	Nor those who perform the king's orders, if the king wishes them to be pure.
22	53	Nor (can impurity arise) during the installation of the monument of a deity, nor duringa marriage ceremony, if those ceremonies have actually begun;
22	54	Nor when the whole country is afflicted with a calamity;
22	55	Nor in times if great public distress (such as an epidemic or a famine).
22	56	Suicides and outcasts do not cause impurity or receive offerings of water.
22	57	On the death-day of an outcast a female slave of his must upset a pot with water with her feet, (saying, 'Drink thou this.')
22	58	He who cuts the rope by which (a suicide) has hung himself, becomes pure by performing the Taptakrikkhra ('hot penance').
22	59	So does he who has been (in any way) concerned with the funeral of a suicide;
22	60	And he who sheds tears for such.
22	61	He who sheds tears for any deceased person together with the relations of the latter (becomes pure) by a bath.
22	62	If he has done so, before the bones (of the deceased) had been collected, (he becomes pure) by bathing with his apparel.
22	63	If a member of a twice-born caste has followed the corpse of a dead Sûdra, he must go to a river, and having plunged into it, mutter the Aghamarshana three times, and then, after having emerged from it, mutter the Gâyatrî one thousand and eight times.
22	64	(If he has followed) the corpse of a dead member of a twice-born caste,  one hundred and eight times only.
22	65	If a Sûdra has followed the corpse of a member of a twice-born caste, he must bathe.
22	66	Members of any caste, who have come near to the smoke of a funeral pile, must bathe.
22	67	(Bathing is also ordained) after sexual intercourse, bad dreams (of having been mounted upon an ass, or the like), when blood has issued from the throat, and after having vomited or been purged;
22	68	Also, after tonsure of the head;
22	69	And after having touched one who has touched a corpse (a carrier of a corpse), or a woman in her courses, or a Kândâla (or other low-caste persons, such as Svapakas), or a sacrificial post;
22	70	And (after having touched) the corpse of a five-toed animal, except of those kinds that may be eaten, or their bones still moist with fat.
22	71	In all such ablutions he must not wear his (defiled) apparel without having washed it before.
22	72	A woman in her courses becomes pure after four days by bathing.
22	73	A woman in her courses having touched another woman in her courses, who belongs to a lower caste than she does, must not eat again till she is purified.
22	74	If she has (unawares) touched a woman of her own caste, or of a higher caste than her own, she becomes pure at once, after having taken a bath.
22	75	Having sneezed, having slept, having eaten,going to eat or to study, having drunk (water), having bathed, having spat, having put on his garment, having walked on the high road, having discharged urine or voided excrements, and having touched the bones no longer moist with fat of a five-toed animal, he must sip water;
22	76	Likewise, if he has talked to a Kândâla or to a Mlekkha (barbarian).
22	77	If the lower part of his body, below the navel, or one of his fore-arms, has been defiled by one of the impure excretions of the body, or by one of the spirituous liquors or of the intoxicating drinks (hereafter mentioned), he is purified by cleansing the limb in question with earth and water.
22	78	If another part of his body (above the navel) has been defiled, (he becomes pure by cleansing it) with earth and water, and by bathing.
22	79	If his mouth has been defiled (he becomes pure) by fasting, bathing, and drinking Pañkagavya;
22	80	Likewise, if his lip has been defiled.
22	81	Adeps, semen, blood, dandruff, urine, fæces, earwax, nail-parings, phlegm, tears, rheum, and sweat, are the twelve impure excretions of the body.
22	82	Distilled from sugar, or from the blossoms of the Madhûka. (Mâdhvi wine), or from flour: these three kinds of spirituous liquor have to be discerned; as one, so are all: none of them must be tasted by the twice-born.
22	83	Again, distilled from the blossoms of theMadhûka tree (Madhûka wine), from molasses, from the fruits of the Tanka (or Kapittha tree), of the jujube tree, of the Khargûra tree, or of the breadfruit tree, from wine-grapes, from Madhûka blossoms (Mâdhvîka wine), Maireya, and the sap of the cocoanut tree:
22	84	These ten intoxicating drinks are unclean for a Brâhmana; but a Kshatriya and a Vaisya commit no wrong in touching (or drinking) them.
