Chapter	Text_no	Hymn
17	1-5	Nârâyana said :-- If one divides or separates the pâdas while reciting or making Japam of the Gâyatrî, one is freed from the Brâhminicide, the sin of Brahmahatyâ. But if one does so without breaking the pâdas, i.e., repeats at one breath, then one incurs the sin of Brahmahatyâ. Those Brâhmanas who do the Japam of the Gâyatrî without giving due pause to the pâdas, suffer pains in hells with their heads downwards for one hundred Kalpas. O Gâyatrî! Thou art of one foot, of two feet, of three feet and of four feet. Thou art without foot, because Thou art not obtained. Salutation to Thy Fourth Foot beautiful and which is above the Trilokî (Râjas). This cannot obtain that. Firstly, Gâyatrî is of three kinds :-- “Samputâ,”  “Ekomkârâ,” and “Sadomkârâ.” There is also the Gâyatrî, with five Pranavas, according to the Dharma S’âstras and Purânas. There is something to be noted while muttering or making the japam of the Gâyatrî :-- Note how many lettered Gâyatrî you are going to repeat (make japam). When you have repeated one-eighth of that, repeat (make japam) the Turîya pâda of Gâyatrî (i.e., the fourth Pâda, the mantram parorajase Sâvadomâ prâpat) etc.,  once and then complete repeating the Gâyatrî. If the Brâhmana makes the Japam (the silent muttering) in the above way he gets himself united with Brahmâ. Other modes of making the Japam do not bear any fruit. Om Gâyatryasye kapadî dvîpapî Tripadî chatus pâdasi nahi padyase namaste Tûryâya dars’atâyapadâya paro Rajase Sâbado mâ prâpat. Gâyatrî is one-footed in the form of Trilokî, two-footed, the Trayî Vidyâ from thy second foot; tripadî (all Prânas are thy third foot, chatuspadi, as the Purusa apadi without any foot, Parorajase above the Râjas, the dust; asau-that; adah this not prâpat may obtain. The Yogis who are Ûrdharetâs (hold Brahmâ charyam, continence) are to make Japam of the Samputâ Gâyatrî (i.e., with Om). Gâyatrî with one pranava and as well the Gâyatrî with six pranavas. The householder Brahmachârî or those who want moksa are to make Japam of Gâyatrî with Om prefixed.
17	6	Those householders who affix Om to the Gâyatrî do not get the increase of their families.
17	7-8	The Turîya pâda (foot) of Gâyatrî is the mantra “Parorajase Sâvodomâ prâpat.” . Salutation to Thy beautiful Fourth Foot which is above the Trilokî (Râjas). This cannot obtain that. The presiding deity of this mantra is Brahmâ. I am now speaking of the full Dhyânam (meditation) of this Brahmâ so that the full fruit of the Japam (recitation) may be obtained. There is a full blown lotus in the heart; its form is like the Moon, Sun, and the Spark of Fire; i.e., of the nature of pranava and nothing else. This is the seat of the inconceivable Brahmâ. Think thus. Now on that seat is seated well the steady constant subtle Light, the essence of Akâs’a, the everlasting existence, intelligence and bliss, the Brahmâ. May He increase my happiness .Note :-- Aum! Gâyatryasyekapadî dvîpadî, tripadî, chatuspadasi, nahi padyase namaste turyâya dars’ atâya padâya parorajase, sâvado mâprâpat O Gâyatrî! Thou art of one foot (in the farm of Trilokî), of two feet (the Trayî vidyâ from Thy second foot) of three feet all Prâna, etc., are Thy third foot and of four feet (as the Purusa). Thou art without foot because Thou art not obtained. Salutation to Thy beautiful fourth foot which is above the Trilokî (Râjas). This cannot obtain that.
17	9	Now I am speaking of the Mudrâ of the Turîyâ Gâyatrî :--  Tris’ûla,  Yoni,  Surabhi,  Aksamâlâ,  Linga,  Padma and  Mahâmudrâ. These seven Mudrâs are to be shewn.
17	10-14	What is Sandhyâ, that is Gâyatrî; there is no difference whatsoever between the two. The two are one and the same. Both are of the nature of Existence, Intelligence and Bliss. The Brâhmanas would daily worship Her and bow down before Her with greatest devotion and reverence. After the Dhyânam, first worship Her with five upachâras or offerings. Thus :-- Om lam prithivyâtmane gandham, arpayâmi namo namah.  Om Ham âkâs’âtmane puspam arpayâmi namo namah.  Om ram Vahnyâtmane dîpam arpayâmi namo namah.  Aum vam amritâtmane naivedyam arpayâmi namo namah. Om yam ram lam vam ham puspânjalim arpayâmi namo namah. Thus worshipping with five upachâras, you must shew Mudrâs to the Devî.
17	15-16	Then meditate on the Form of the Gâyatrî mentally and slowly repeat the Gâyatrî. Do not shake head, neck and while making japam, do not show your teeth. According to due rules repeat the Gâyatrî one hundred and eight times, or twenty-eight times. When unable, repeat ten times; not less than that.
17	17-20	Then raise the Gâyatrî placed before on the heart (seat) by the mantra “Gâyatrasyai kapadî Dvîpadî, etc., and then bid farewell to Her after bowing down to Her and repeating the mantra “Omuttame S’ikhare Devî bhûmyâm parvata mûrdhani Brâhmana ebhyobhya anujñâtâ Gachcha Devî yathâsukham” on the highest top of the mountain summit in earth (i.e., on the Meru mountain) dwells the goddess Gâyatrî. Being pleased with Thy worshippers go back, O Devî! to Thy abode as it pleaseth Thee.” The wise men never mutter nor recite the Gâyatrî mantra within the water. For the Maharsis say that the Gâyatrî is fire-faced (agnimukhî). After the farewell shew again the following mudrâs :-- Surabhi Jñân, Sûrpa, Kûrma, Yoni, Padma, Linga and Nirvâna Mudrâs.Then address thus :-- “O Devî! O Thou who speakest pleasant to Kas’yapa! O Gâyatrî! Whatever syllables I have missed to utter in making Japam, whatever vowels and consonants are incorrectly pronounced, I ask Thy pardon for all my above faults.” O Nârada! Next one ought to give peace offerings to the Gâyatrî Devî.
17	21-33	The Chchhanda of Gâyatrî Tarpanam (peace offerings to Gâyatrî) is Gâyatrî; the Risi is Vis’vâmitra; Savitâ is the Devatâ; its application (Niyoga) is in the peace offerings.“Om Bhûhrigvedapurusam tarpayâmi.”“Om Bhuvah Yajurvedapurusam tarpayâmi.”“Om Svah Sâmaveda purusam tarpayâmi.”“Om Mahah Atharvaveda purusam tarpayâmi.”“Om Janah Itihâsapurâna purusam tarpayâmi.”“Om Tapah Sarvâgama purusam tarpayâmi.”“Om Satyam Satyaloka purusam tarpayâmi.”“Om Bhûh bhûrloka purusam tarpayâmi.”“Om Bhuvah bhuvoloka purusam tarpayâmi.”“Om Svah svarloka purusam tarpayâmi.”“Om Bhûh rekapadâm Gâyatrîm tarpayâmi.”“Om Bhuvo dvîtîyapadâm Gâyatrîm tarpayâmi.”“Om Svastripadâm Gâyatrim tarpayâmi.”“Om Bhûrbhûvah Svas’chatuspadâm Gâyatrîm tarpayâmi.”Pronouncing these, offer the Tarpanams. Next add the word Tarpayâmi to each of the following words “Ûsasîm, Gâyatrîm, Sâvitrîm, Sarasvatim Vedamâtaram, Prithvîm, Ajâm, Kaus’îkîm, Sâmkritîm, Savajitîm, etc.,” and offer Tarpanams. After the Tarpanam is over, offer the peace-chantings, (S’ântivâri) repeating the following mantras.“Om Jâta vedase sunavâma romam, etc.” “Om Mânastoka, etc.”“Om Tryamvakam Yajâmahe, etc.” “Om Tachchhamyoh, etc.”Then touch all the parts of your bodies, repeating the two mantra, “Om atodeva, etc.” And reciting the mantram “Svonâ Prithivî,” bow down to the earth, after repeating one’s name, Gotra, etc.
17	34-45	O Nârada! Thus the rules of the morning Sandhyâ are prescribed. Doing works so far, bid farewell to the above-mentioned Gâyatrî. Next finishing the Agnihotra Homa sacrifice, worship the five Devatâs, S’ivâ, S’iva, Ganes’a, Sûrya and Visnu. Worship by the Purusa Sûkta mantra, or by Hrîm mantra, or by Vyahriti mantra or by S’rischate Laksmîs’cha, etc., place Bhavanî in the centre; Visnu in the north east corner, S’iva in the south-east corner; Ganes’a in the south-west corner, and the Sun in the north-west corner; and then worship them. While offering worship with the sixteen offerings, worship by repeating sixteen mantras. As there is no other act more merit-giving than the worship of the Devî, so the Devî should first of all be worshipped. Then worship in due order the five Devatâs placed in five positions. As the worship of the Devî is the chief object, so in the three Sandhyâs, the worship of the Sandhyâ Devî is approved of by the S’rutis. Never worship Visnu with rice; Ganes’a with Tulasî leaves; the Devî Durgâ with Durba grass and S’iva with Ketakî flower. The under-mentioned flowers are pleasing to the Devî :-- Mallikâ, Jâti, Kutaja, Panasa, Palâsa, Vakula, Lodha, Karavîra, S’ins’apa, Aparâjitâ, Bandhûka, Vaka, Madanta, Sindhuvâra, Palâs’a, Durbhâ, S’allakî, Mâdhavî, Arka, Mandâra, Ketakî, Karnikâra, Kadamba, Lotus, Champaka, Yûthikâ, Tagara, etc.
17	46-47	Offer incenses Guggul, Dhûpa and the light of the Til oil and finish the worship. Then repeat the principal (male) mantra (make Japam). Thus finishing the work, study the Vedas in the second quarter of the next day; and in the third quarter of that day feed father, mother and other dependent relatives, with money earned by one’s own self according to the traditions of one’s family.Here ends the Seventeenth Chapter of the Eleventh Book on the description of Sandhyâ and other daily practices in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
18	1	Nârada spoke :-- “O Bhagavân! I am now very eager to hear the special Pûjâ of S’rî Devî. The people get their desires fulfilled if they worship Her.”
18	2-23	Nârâyana said :-- O Devarsi! I shall now specially speak to you how the World Mother Bhagavatî is worshipped; by worshipping Whom one easily gets objects of enjoyments, liberation and the destruction of all evils. Controlling one’s speech and making Âchaman, one must make one’s sankalpa and perform Bhûtas’uddhi, Mâtrikânyâsa, sadanganyâsa, placing conchshell and doing other necessary acts. Offering the ordinary Arghya, one should give special Arghya and with the mantra “Astrâya Phat” sprinkle over all the articles brought for worship. Taking the Guru’s permission, he is to go on with his Pûjâ. First worship the pîtha or seat whereon the Devî would be placed; then perform dhyân (meditation of the Devî). Then with great devotion, offer to the Deva, the seats (Âsana) and other articles of worship; then perform the bath of the Devî by the water of the Panchâmrita (the five nectars). If anybody performs the bath ceremony of S’rî Devî with one hundred jars of sugarcane juice, he will not have to incur any future birth.He who performs this bath, and recites the Veda Mantras, with mango juice or sugarcane juice gets for ever Laksmî ever and ever and Sarasvatî bound at his doors. He who gets this sacred bath of the Devî with grape juice, along with his relatives and acquaintences dwells in the Devî-loka for as many years as there are atoms in the juice. He who bathes the Devî with the Vedic mantras, and with water scented with camphor, the fragrant aloe wood (aguru), saffron, and musk, becomes freed at once of the sins acquired in his hundred births. He who bathes the Devî with jars of milk, lives in the ocean of milk (ksîra samudra) for one Kalpa. So he who does this bathing ceremony with jars of curd, becomes the lord of Dadhikunda (the reservoir of curd). He who performs the Snânams of the Devî with honey, ghee and sugar becomes the lord of these things. He who bathes the Devî with one thousand jars, becomes happy in this world as in the next. Note :-- Make the liquid current flow pure in your body is the esoteric meaning of the bath. If you give Her a pair of silken clothes, you will go to the Vâyu-Loka. If you give Herthe jewel ornaments, you will become the Lord of gems and jewels. (Make your mind like the gem.) If anybody gives saffron, sandalpaste, musk, Sindûra and Âlaktak (red things), he will go to the Heavens and become there the Indra, the Lord of the Devas, in the next birth. Various flowers ought to be offered in S’rî Bhagavatî’s worship; or the flowers of the season offered to the Devî will lead the devotee to Kailâs’a. The devotee that offers the beautiful Bel leaves to the Devî never experiences anywhere pains and difficulties. The devotee who writes the Vîja mantra of Mâyâ “Hrîm Bhuvanes’varyai Namah” with red sandalpaste thrice on the tri-leaves of the Vilva tree leaf and offers this to the lotus feet of the Devî, becomes Manu by the merit of this virtuous act! The devotee becomes the Lord of the whole universe who worships the Devî Bhagavatî with ten millions of entire Vilva leaves, fresh, green and spotless.
