Adhyaya_no	Brahmana_no	Text_no	Hymn
3	3	13	He then lays the (three) enclosing-sticks (paridhi) around (the fire). The reason why he lays the enclosing-sticks around (is this). When at first the gods chose Agni for the office of Hotri, he said: 'Verily, I am not equal to this, that I should be your Hotri, and that I should carry your oblation. Already you have chosen three before,and they have passed away . Restore them to me: then I shall be equal to this, that I should be your Hotri and that I should carry your oblation!' They said, 'So be it!' and they restored to him those (three former Agnis): they are these enclosing-sticks.
3	3	14	He then said, 'The thunderbolt, (in the shape of) the vashat-call , has struck these down: I am afraid of that thunderbolt, the vashat-call. Lest that thunderbolt, the vashat-call, should strike me down, enclose me by those (three Agnis, or paridhis); and thus that thunderbolt, the vashat-call, will not strike me down.' They said, 'So be it!' and they enclosed him with those (three sticks), and that thunderbolt, the vashat call, did not strike him down. When he encloses Agni with those (sticks) he buckles armour on him.
3	3	15	They (the other three Agnis) then said, 'If you join us with the sacrifice in this wise, then let us also have a share in the sacrifice!'
3	3	16	The gods said: 'So be it! What shall fall outside the enclosure, that is offered unto you; and what they shall offer just upon you, that will sateyou; and what they shall offer up in the fire that will sate you!' Thus what they offer up in the fire, that satisfies them (the Agnis); and what they offer up just upon them (the enclosing-sticks, or Agnis), that satisfies them; and what is spilled outside the enclosure, that is offered to them : hence no sin attaches to what (butter) is spilt; for into this earth they entered (when they, the Agnis, passed away), and whatever is spilt here,--all that remains indeed in her.
3	3	17	That which is spilt he touches, with the formulas , 'To the Lord of the Earth--svâhâ!' 'To the Lord of the World--svâhâ!' 'To the Lord of Beings--svâhâ!' These, indeed, are the names of those Agnis,--to wit, Lord of the Earth, Lord of the World, and Lord of Beings. Thus in like manner as that (oblation) which is accompanied by 'Vashat' is offered up (to the particular deity to which it is announced), so is this (offered up) on his (the sacrificer's) part to those Agnis.
3	3	18	Here now some people take the sticks they lay around from the fire-wood; but let him not do so, for unsuitable for laying around are those which they take from the fire-wood, since the fire-wood is prepared for the purpose of being put upon (the fire); but what other (kind of sticks) they bring to him, called 'enclosing-sticks (paridhis),' they are indeed suitable for his purpose: let them therefore bring others.
3	3	19	Indeed, they should be of Palâsa wood[paragraph continues] (Butea Frondosa); for the Palâsa tree, doubtless, is the Brahman , and Agni also is the Brahman: for this reason the Agnis should be of Palâsa wood.
3	3	20	Should he be unable to procure them of Palâsa wood, they may be of Vikankata wood (Flacourtia Sapida); and if he be unable to procure any of Vikankata, they may be of Kârshmarya wood (Gmelina Arborea); and if he be unable to procure any of Kârshmarya wood, they may be of Vilva (Aegle Marmelos), or of Khadira (Acacia Catechu), or of Udumbara wood (Ficus Glomerata). These, doubtless, are the trees that are suitable for sacrificial purposes, and from these trees they (the enclosing-sticks) are therefore (taken).
3	4	1	They should be green (fresh); for that is (what constitutes) their living element, by that they are vigorous, by that possessed of strength: for this reason they should be green.
3	4	2	The middle stick he lays down first (on the west side of the fire), with the text , 'May the Gandharva Visvâvasu  lay thee aroundfor the security of the All! Thou art a fence to the sacrificer, thou (art) Agni, invoked and worthy of invocation!'
3	4	3	He then lays down the southern one, with the text (ib.), 'Thou art Indra's arm for the security of the All! Thou art a fence to the sacrificer; thou Agni, invoked and worthy of invocation!'
3	4	4	He then lays down the northern one, with the text (ib.), 'May Mitra-Varuna lay thee around in the north with firm law for the security of the All! Thou art a fence to the sacrificer, thou Agni, invoked and worthy of invocation!' They are indeed Agnis, and for that reason he says, 'Agni, invoked and worthy of invocation!'
3	4	5	Thereupon he puts on (the fire) a samidh (kindling-stick). He first touches with it the middle enclosing-stick: thereby he first kindles those (three Agnis). After that he puts it on the fire: thereby he kindles the visible fire.
3	4	6	He puts it on , with the gâyatrî stanza , 'Thee, O Sage, who callest (the gods) to the feast, we will kindle so as to shine brilliantly; thee, O Agni, mighty at the sacrifice!' He thereby kindles the gâyatrî ; the gâyatrî, when kindled, kindles the other metres; and the metres, when kindled, carry the sacrifice to the gods.
3	4	7	By the second kindling-stick (samidh), which he now puts on, he kindles the spring; the spring, when kindled, kindles the other seasons; and the seasons, when kindled, cause living beings to be produced and the plants to ripen. He puts it on, with the formula , 'A kindler (samidh) art thou!' for the spring is indeed a kindler.
3	4	8	When he has put it on, he murmurs (ib.), 'May the sun guard thee from the east against any imprecation!' for the enclosing-sticks serve for protection on all (the other three) sides; and thereby he makes the sun the protector on the east side, fearing 'lest the evil spirits, the Rakshas, should rush in from the east:' for the sun is the repeller of the evil spirits, the Rakshas.
3	4	9	By that third kindling-stick, then, which he puts on at the after-offerings , he kindles the officiating priest (brâhmana); and he, the priest, when kindled, carries the sacrifice to the gods.
3	4	10	He now returns to the altar covered (with sacrificial grass). Having taken two stalks of grass, he lays them down across (the barhis or grass covering, with the tops to the north), with the formula , 'Savitri's arms  are ye!' The prastara bunch is indeed the top-knot (of the sacrifice); and he now lays down these two crosswise as its eye-brows: thereby these two (represent) the transverse eye-brows. The prastara, further,[paragraph continues] (represents) the kshatra (or military class); and the other barhis the vis (or, the common Âryan people);--(and the two stalks he puts down between them) for the sake of separating (vidhriti) the kshatra and the vis: for this reason he lays them down crosswise; and for this reason these two (stalks) are called vidhriti.
3	4	11	On them he spreads the prastara, with the formula , 'I spread thee, soft as wool, pleasant to sit upon for the gods!' When he says 'thee, soft as wool,' he means to say 'agreeable to the gods;' and by 'pleasant to sit upon for the gods' he means to say 'forming a good seat for the gods.'
3	4	12	He presses it down (with his left hand), with the text (ib.), 'May the Vasus, the Rudras, the Âdityas sit on thee!' These three, that is, the Vasus, the Rudras, and the Âdityas, namely, are (classes of) gods; and these, he means to say, are to sit down on it. While it is still being held down with his left hand,--
3	4	13	He seizes the guhû with his right, fearing 'lest the evil spirits, the Rakshas, should enter there in the meantime;' for the officiating priest (brâhmana) is the repeller of the Rakshas: therefore, while it (the prastara) is still being held down with his left hand,--
3	4	14	He seizes the guhû, with the text , 'Fond of butter art thou, Guhû by name!' for fond of butter indeed it is, and Guhû by name;--'Sit down here with the favourite resort  (or dainty) on the favourite seat!' The upabhrit (he takes), with the formula (ib.), 'Fond of butter art thou, Upabhritby name!' for fond of butter indeed it is, and Upabhrit by name;--'Sit down here with the favourite resort on the favourite seat!' The dhruvâ (he takes) with 'Fond of butter art thou, Dhruvâ by name!' for fond of butter indeed it is, and Dhruvâ by name;--'Sit down here with the favourite resort on the favourite seat!' What other sacrificial food there is, (he puts down on the prastara), with the formula, 'With the favourite resort sit down on the favourite seat!'
3	4	15	He lays the guhû down on (the prastara), and the other spoons down below, (viz. on the barhis, north of the guhû, and so as not to touch it or one another); for the guhû assuredly is the kshatra, and the other spoons (sruk) are the vis: he thereby makes the kshatra superior to the vis. Hence the people here serve, from a lower position, the Kshatriya seated above them: for this reason he places the guhû upon (the prastara) and the other spoons down below it.
3	4	16	He touches the offerings, with the text , 'Safely they have sat down,' for safely indeed they sat down;--'in the lap (yoni) of divine truth!' for the sacrifice is indeed the lap of divine truth, and in the sacrifice they sat down;--'Protect these, O Vishnu! protect the sacrifice! protect the lord of sacrifice!' thereby he refers to the sacrificer;--'Protect me, the leader of the sacrifice!' thereby he does not exclude himself either from the sacrifice. Vishnu, assuredly, is the sacrifice: hence it is to the sacrifice that he makes all that over for protection. This is the reason why he says, 'Protect these, O Vishnu!'
3	5	1	With the fire-wood (idhma, lighting material) the Adhvaryu lights (indh) the fire: hence it is called fire-wood. And with the kindling verses (sâmidhenî) the Hotri kindles (sam-indh, to make blaze): hence they are called kindling verses.
3	5	2	He (the Adhvaryu ) says (to the Hotri): 'Recite to the fire as it is being kindled!' for it is to the fire, when it is being kindled, that he recites.
3	5	3	Here now some people say, 'O Hotar, recite to the fire as it is being kindled!' But let him not say so; for that (priest) is not a Hotri as yet; only when he (the sacrificer) elects him , does hebecome a Hotri. Let him therefore say, 'Recite to the fire as it is being kindled!'
3	5	4	He recites (verses) addressed to Agni: he accordingly kindles it (the fire) with the aid of its own deity. In the gâyatrî metre (are the verses which) he recites; for the gâyatrî is Agni's metre: by means of its own metre he thereby kindles it. The gâyatrî is vigour, the gâyatrî is the brahman  (the priestly order): with vigour he thereby kindles it.
3	5	5	Eleven (verses) he recites; for of eleven syllables consists the trishtubh metre. The gâyatrî is the brahman and the trishtubh is the kshatra (or military order) . With the aid of these two energies he thus kindles it: for this reason he recites eleven (verses).
3	5	6	Thrice he recites the first verse, and thrice the last one; for of threefold beginning are sacrifices, and of threefold termination: therefore he recites thrice the first and the last (verses).
3	5	7	Fifteen sâmidhenî verses result (from this repetition of the first and last of the eleven verses). The fifteen-versed chant , doubtless, is the thunderbolt,and the thunderbolt means strength; so that he thereby converts the sâmidhenîs into strength: hence, if he should hate any one, he may crush him with his great toes  at the time when those (verses) are recited. By saying, 'I here crush so and so!' he crushes him with that thunderbolt.
3	5	8	Fifteen nights indeed there are in a half-moon; and growing by half-moons the year passes: hence he thereby obtains the nights.
3	5	9	Now in the fifteen gâyatrî verses there are indeed three hundred and sixty syllables ; and three hundred and sixty days there are in a year: hence he thereby obtains the days, he thereby obtains the year.
3	5	10	For an ishti (which is performed in order to obtain the fulfilment of a special wish)  let him recite seventeen sâmidhenî verses; for in a low voice he sacrifices to the deity to which he offers an ishti.[paragraph continues] Twelve months, namely, there are in a year, and five seasons : this (makes) the seventeenfold Pragâpati. For verily Pragâpati is all: hence for what wish he performs the ishti, that wish he thus accomplishes by means of the All. In a low voice he sacrifices to the deity; for what is spoken in a low voice is undefined (indistinct), and undefined is the 'All:' hence for whatever wish he performs the ishti, that wish he thus accomplishes by means of the All. This is the practice in regard to an ishti.
3	5	11	Some people say: 'Let him recite twenty-one sâmidhenî verses also at the full- and new-moon sacrifice.' Twelve, doubtless, are the months of the year, five the seasons, and three these worlds: this (makes) twenty; and the twenty-first is this very (sun) that here shines: he is the resort, he the stay; thereby he (the sacrificer) obtains this resort, this stay. He may therefore recite twenty-one.
3	5	12	Let him recite them only for one of established prosperity (gatasrî), who would not wish to become either better or worse. For, what he for whom they recite is like, like that he will either be or worse , for whom, that knows this, they recitethose (twenty-one verses). This, however, is mere speculation, for those (twenty-one verses) are not recited .
3	5	13	Thrice he should recite the first and thrice the last (verse), without drawing breath; for three are these worlds, so that he thereby spreads (san-tan) these worlds, gains these worlds. Also three breaths there are in man: this recitation thereby causes him (the sacrificer) to be extended (santata), not cut short (by death).
3	5	14	He (the Hotri) should endeavour to recite this (uninterruptedly) as long as his strength lasts. If, on the other hand, he were to take breath in the middle (of the verse), it would be a slight on this very (sacrifice) : by reciting this (holy) compositionwithout taking breath, that slight will be avoided.
3	5	15	If, however, he do not care to undertake this, he may also recite one (verse) at a time without drawing breath: he thereby spreads those worlds one by one, gains those worlds one by one. The reason why he takes breath, is that the gâyatrî is indeed breath; and that by reciting a complete gâyatrî verse, he accordingly bestows complete breathing (on the sacrificer): let him therefore recite one (verse) at a time without breathing.
3	5	16	He recites them in a continuous, uninterrupted way: thereby he makes the days and nights of the year continuous, and in a continuous, uninterrupted way revolve those days and nights of the year. And in this way he gives no access to the spiteful enemy; but access he would indeed give, if he were to recite them discontinuously: he therefore recites in a continuous, uninterrupted way.
4	1	1	He recites after uttering (the syllable) 'Hiṅ!' Sacrifice, they say, is not (performed) without the Sâman; and neither is the Sâman chanted without 'Hiṅ' having been uttered. By his uttering 'Hiṅ!' the peculiar nature (rûpam) of the word 'Hiṅ' is produced (in the sacrifice); and by the sacred syllable (om) it assumes the nature of the Sâman. By uttering 'Om! Om !' this his entire sacrifice becomes endowed with the Sâman.
4	1	2	And (another reason) why he utters 'Hiṅ!' is this. The word 'Hiṅ' means breath, for the word Hiṅ' does indeed mean breath: he cannot therefore pronounce the word 'Hiṅ,' when he closes his nostrils. The rik (verse) he recites with his voice. Now, voice and breath are a pair, so that a productive union of the sâmidhenîs is thereby effected at the outset: for this reason he recites, after uttering 'Hiṅ!'
4	1	3	He utters the word 'Hiṅ' in a low voice. Were he, on the contrary, to pronounce 'Hiṅ' aloud, he would make 'voice' of both the one and the other: for this reason he utters the word 'Hiṅ' in a low voice.
4	1	4	He recites with 'â (hither)!' and 'pra (forth or thither) !' He thereby joins a gâyatrî verse directed hitherward to one directed away from here: the one which tends from hence carries the sacrifice to the gods, and the one which tends hitherward pleases the men. For this reason he recites with 'â' and 'pra.'
4	1	5	And (another reason) why he recites with 'â' and 'pra,' is this. 'Pra (forth)' clearly means out-breathing, and 'â (hither)' means in-breathing: hence he thereby obtains out-breathing and in-breathing (for the sacrificer). For this reason he recites with 'â' and 'pra.'
4	1	6	Yet (other reasons) why he recites with 'hither (â)' and 'thither (pra),' are these. 'Thither' the seed is cast, and 'hither' birth takes place. 'Thither' the cattle disperse (for grazing), 'hither' they return. Indeed, everything here (moves) 'hither' and 'thither:' for this reason he recites with 'â' and 'pra.'
4	1	7	He recites , 'Forth go your viands, heavenward!'--hereby, then, the 'thither' is (realised). And (in the second verse), 'Come hither, Agni, to expand !'--by this, on the other hand, the 'hither' is (realised).
4	1	8	Now, in reference to this point, some people say, 'Both these (texts) surely result in a "thither ."' This, however, is beyond the ordinary understanding: the text, 'forth go your viands, heavenward!' is clearly (directed) away from (the sacrificer); and the text, 'Come hither, Agni, to expand!' is (directed) towards (him).
4	1	9	He recites (the first kindling verse), 'Forth go your viands, heavenward!' this, then, tends in a forward direction. 'Viands' (vâga)  he says, because viands mean food: hence food is obtained (for the sacrificer) by this recitation. 'Heavenward' he says, because those that tend heavenward are the half-moons:it is, therefore, the half-moons which he obtains by this recitation. 'In havis rich' he further says, because those that are rich in havis (milk, butter) are the cattle; it is cattle, therefore, that he thereby obtains through the recitation.
4	1	10	'With buttered (spoon)--' he adds. Now Mâthava, the (king of) Videgha , carried Agni Vaisvânara in his mouth. The Rishi Gotama Râhûgana was his family priest. When addressed (by the latter), he made no answer to him, fearing lest Agni might fall from his mouth.
4	1	11	He (the priest) began to invoke the latter withverses of the Rig-veda, 'We kindle thee at the sacrifice, O wise Agni, thee the radiant, the mighty caller to the sacrificial feast !--O Videgha!'
4	1	12	He (the king) did not answer. (The priest went on), 'Upwards, O Agni, dart thy brilliant, shining rays, thy flames, thy beams !--O Videgha-a-a!'
4	1	13	Still he did not answer. (The priest continued), 'Thee, O butter-sprinkled one, we invoke! ;' so much he uttered, when at the very mentioning of butter, Agni Vaisvânara flashed forth from the (king's) mouth: he was unable to hold him back; he issued from his mouth, and fell down on this earth.
4	1	14	Mâthava, the Videgha, was at that time on the (river) Sarasvatî . He (Agni) thence went burning along this earth towards the east; and Gotama Râhûgana and the Videgha Mâthava followed after him as he was burning along. He burnt over (dried up) all these rivers. Now that (river), which is called 'Sadânîrâ,' flows from the northern (Himâlaya) mountain: that one he did not burn over. That one the Brâhmans did not cross in former times, thinking, 'it has not been burnt over by Agni Vaisvânara.'
4	1	15	Now-a-days, however, there are many Brâhmans to the east of it. At that time it (the land east of the Sadânîrâ) was very uncultivated, very marshy, because it had not been tasted by Agni Vaisvânara.
4	1	16	Now-a-days, however, it is very cultivated, for the Brâhmans have caused (Agni) to taste it throughsacrifices. Even in late summer that (river), as it were, rages along : so cold is it, not having been burnt over by Agni Vaisvânara.
4	1	17	Mâthava, the Videgha, then said (to Agni), 'Where am I to abide?' 'To the east of this (river) be thy abode!' said he. Even now this (river) forms the boundary of the Kosalas and Videhas; for these are the Mâthavas (or descendants of Mâthava).
4	1	18	Gotama Râhûgana then said (to Mâthava), 'Why didst thou not answer when addressed by us?' He replied, 'Agni Vaisvânara was in my mouth; I did not reply, lest he should escape from my mouth.'
4	1	19	'How then did this happen?'--'At the moment when thou didst utter the words, "(Thee), O butter-sprinkled one, we invoke!" just then, at the mention of butter, Agni Vaisvânara flashed forth from my mouth; I was unable to hold him back, he issued from my mouth.'
4	1	20	That (word) in the sâmidhenîs, therefore, which contains butter (ghrita) is especially suitable for kindling (sam-indh); and by it he accordingly kindles him (Agni, the fire) and bestows vigour on this (sacrificer).
4	1	21	Now that (word) is ghritâkyâ, 'with the buttered (spoon).'--'He nears  the gods, wishful of bliss.' Wishful of bliss, truly, is the sacrificer, since he wishes to approach the gods, to go to the gods: therefore he says, 'he nears the gods, wishful of bliss.' This (verse), which is addressed to Agni, is undefined (vague); and undefined, doubtless, is the 'All;' he thus commences (this holy work) with the All.
4	1	22	[He recites the second sâmidhenî]: 'Come hither, Agni, to expand!'--'To expand' he says, because at the beginning these worlds were well-nigh contiguous to one another: at that time one could touch the sky thus .
4	1	23	The gods desired, 'How could these worlds of ours become farther apart from one another? How could there be more space for us?' They breathed through them (the worlds) with these three syllables (forming the word) vîtaye ,' and these worlds became far apart from one another; and there was then ampler space for the gods: ample space, therefore, he will have for whom, knowing this, they recite this (verse) containing (the word) 'vîtaye.'
4	1	24	He proceeds, 'Invoked for the giver of oblations!' 'The giver of oblations ,' of course, is thesacrificer: hence 'invoked for the sacrificer' is what he thereby means to say.--'As Hotri on the barhis sit!' Agni, indeed, is the Hotri, and the barhis (the covering of sacrificial grass on the altar) is this world: hence he thereby establishes Agni (the fire) in this world, as this fire is established (or, beneficial, hita) in this world. This (verse), then, is recited with reference to this world (the earth): through it this world is conquered by him for whom, knowing this, they recite this (verse).
4	1	25	[He recites the third sâmidhenî]: 'With samidhs thee, O Aṅgiras!'--with samidhs (kindling-sticks), indeed, the Aṅgiras kindled him. 'O Aṅgiras!' he says, for Agni is indeed Aṅgiras .--'With butter we exhilarate!' This (viz. ghritena, 'with butter') is a word which is especially suitable for the kindling of Agni: by it he kindles him, and bestows vigour on this (sacrificer).
4	1	26	'Shine forth, O youngest, brilliantly!' he adds; for brilliantly he shines, when kindled; and 'O youngest!' he says, because he is really the youngest Agni : therefore he says, 'O youngest!' This (verse) is recited with reference to yonder world, to wit, the aërial world; hence this (verse), which is addressed to Agni, is undefined, for undefined is yonder world: that world he thereby gains, for whom, knowing this, they recite this verse.
4	1	27	[He recites the fourth sâmidhenî]: 'Agni, do thou obtain for us that (region) wide andglorious!' For wide, indeed, is yonder (region) wherein the gods (dwell), and glorious is that (region) wherein the gods (dwell). When he says, 'Do thou obtain for us ,' he means to say, 'make us go to it!'
4	1	28	'That great and mighty one, O God!' For great, indeed, is yonder (region) wherein the gods (dwell), and mighty  is that wherein the gods (dwell). This (verse), then, is recited with reference to yonder world: that heavenly world he thereby gains, for whom, knowing this, they recite this (verse).
4	1	29	He recites (the fifth sâmidhenî): 'Praiseworthy he, adorable,' for worthy of praise he is, and worthy of adoration;--'visible through the veil of gloom,' for when kindled he is seen right through the gloom;--'Agni, the mighty one (bull), is lit,' for he is indeed lit up, the mighty one.[He recites the sixth sâmidhenî]: 'The mighty Agni is lit up,' for he is indeed lit up.
4	1	30	'Yea , as a horse that bears the gods,' for having become a horse he does indeed carry the sacrifice to the gods: the (word) 'na' which occurs in this verse has the meaning of 'om' (verily); hence he says, 'Yea, as a horse that bears to the gods.'
4	1	31	'With offerings him they glorify,' for with offerings men indeed glorify him; therefore he says, 'with offerings him they glorify.'
4	1	32	[He recites the seventh sâmidhenî): 'O mighty one ! we mighty men do kindle thee, the mighty one!' for they indeed kindle him;--'O Agni, thee that brightly shines!' for he indeed shone brightly when he was kindled.
4	1	33	He recites this tristich which contains the word (vrishan), 'mighty.' All these kindling verses, it is true, are addressed to Agni; Indra, however, is the deity of sacrifice, Indra is the mighty (hero); hence these his (the sacrificer's) kindling verses thereby become possessed of Indra: this is the reason why he recites the tristich containing the word 'mighty.'
4	1	34	He recites [the eighth sâmidhenî]: 'Agni we choose as messenger!' Now the gods and the Asuras, both of them sprang from Pragâpati, were contending for superiority. When they were thus contending, the gâyatrî stood between them. That gâyatrî was the same as this earth, and this earth indeed lay between them . Now both of them knew that whichever she would side with, they would be victorious and the others would be defeated. Both parties then invited her secretly to come to them. Agni acted as messenger for the gods; and an Asura-Rakshas, named[paragraph continues] Saharakshas , for the Asuras. She then followed Agni: he therefore recites, 'Agni we choose for messenger,' because he was the messenger of the gods.--'As Hotri the all-knowing, him!'
4	1	35	Here now some people recite, 'He who is the Hotri of the all-knowing ;' lest (in saying 'for Hotri, the all-knowing, him') one should say to oneself 'enough (i.e. have done)!' This, however, he should not do; for by (doing) so they do at the sacrifice what is human; and what is human, is inauspicious at a sacrifice. Therefore, lest he should do what is inauspicious at the sacrifice, he should recite, just as it is recited by the Rik, 'for Hotri, the all-knowing, him!' [He continues], 'Performing well this sacrifice!' for he, Agni, is indeed a good performer of the sacrifice: for this reason he says, 'performing well this sacrifice.' She (gâyatrî, or the earth) sided with the gods, and the gods thereupon were victorious and the Asuras were defeated: and verily he for whom, knowing this, they recite this (verse), is himself victorious and his adversaries are defeated.
4	1	36	He therefore recites this, the eighth sâmidhenî). This, indeed, is peculiarly a gâyatrî verse, since it is of eight syllables that the gâyatrî (metre) consists: for this reason he recites the eighth (sâmidhenî).
4	1	37	Here now some people place the two (dhâyyâs) additional kindling verses before (the eighth sâmidhenî), arguing, 'The two dhâyyâs  mean food: this edible food we place in front (or, in the mouth, mukhatah).' But let him not do this: for with him who inserts the additional verses before (the eighth), the latter (the eighth) is clearly out of its place , since in that case it (and the succeeding verse) become the tenth and eleventh verses. With him, on the other hand, for whom they recite this as the eighth (kindling verse), it is indeed in its proper place: let him therefore insert the two additional verses after (the ninth).
4	1	38	[He recites the ninth kindling verse]: 'He who is kindled at the cult'--the cult (adhvara), doubtless, is the sacrifice: 'he who is kindled at the sacrifice' he thereby says;--'Agni, the bright, the laudable,' for he is both bright and laudable;--'the flaming-locked, him we adore!' for when he is kindled, his locks, as it were, flame. Previously to (the beginning of the tenth verse), 'O Agni, worshipped, thou art lit!' let him (the Adhvaryu) put onall the kindling-sticks with the exception of the one stick (which is to be put on at the after-offerings ); for it is now that the Hotri completes (the kindling); and what then is left of the kindling-sticks, other than the one stick, that is left (unused altogether); and what is left (unused) of the sacrifice, that is left for his (the sacrificer's) spiteful enemy: let him, therefore, previously to this (verse), put on all the samidhs, save one.
4	1	39	[He continues]: 'Adore, good worshipper, the gods!' worship (adhvara) doubtless means sacrifice: 'adore the gods, good sacrificer,' he thereby says;--'Oblation-bearer, sure, art thou!' for he, Agni, is indeed the bearer of oblations: for this reason he says 'oblation-bearer, sure, art thou.'[He recites the last sâmidhenî]: 'Make offerings! do reverence! Him, Agni, while the cult proceeds, for your oblation-bearer choose!' by this (verse) he urges them on: 'make offerings and worship! do this for (the accomplishment) of whatever desire you kindled him!' this is what he thereby means to say. 'Him, Agni, while the cult proceeds,' he says, because cult means sacrifice: hence he thereby says, 'him, Agni, whilst the sacrifice proceeds;'--'for your oblation-bearer choose!' for he, Agni, is indeed the oblation-bearer, and for this reason he says 'for your oblation-bearer choose (him)!'
4	1	40	This tristich, containing (the word) 'cult (adhvara),' he thus recites. For once when the gods were engaged in sacrificing, their rivals, the Asuras, wished to injure (dhurv, dhvar) them; but, though desirous of injuring them, they wereunable to injure them and were foiled: for this reason the sacrifice is called adhvara ('not damaged, uninterrupted'); and for whomsoever, that knows this, they recite this tristich containing (the word) adhvara ('cult, sacrifice'), his rival, though desirous of injuring him, is foiled; and he, (the sacrificer), moreover, gains as much as one gains by offering a Soma-sacrifice .
4	2	1	Now in former times the gods appointed Agni to the chief (office), namely, that of Hotri; and having appointed him to the chief (office) saying 'do thou carry this our oblation!' they cheered him up, saying, 'Surely, thou art vigorous; surely, thou art equal to this!' thereby endowing him with vigour, even as in our own days, when they appoint any one from among their kinsmen to the chief (office), they cheer him up saying 'surely, thou art vigorous; surely, thou art equal to this!' thereby endowing him with vigour. By what, therefore, he recites after this, he eulogizes him, puts vigour into him .
4	2	2	'O Agni, thou art great! O priest (brâhmana), O Bhârata!' for Agni, indeed, is the brahman[paragraph continues] (sacerdotium): therefore he says 'O Brâhmana!--O Bhârata' he says, because he (Agni) bears (bhar) the oblation to the gods: therefore they say 'Agni is bhârata (the bearer).' Or, he, being the breath, sustains (bhar) these creatures: therefore he says 'O Bhârata (sustainer)!'
4	2	3	He now calls on (Agni as) the ancestral (Hotri priest) . He thereby introduces him both to the Rishis and to the gods (as if he were to say), 'Of great vigour is he who has obtained the sacrifice!' This is the reason why he calls on (Agni as) the ancestral (Hotri).
4	2	4	He calls from the remote end (of the sacrificer'sancestral line) downwards; for it is from the remote end downwards that a race is propagated. He (the Hotri) also thereby propitiates the lord of seniority for him (the Sacrificer); for here among men the father comes first, then the son, and then the grandson: this is the reason why he calls from the remote end downwards.
4	2	5	Having named (him as) the ancestral one, he says, '(thou wert) kindled by the gods, kindled by Manu;' for in olden times the gods did kindle him: for this reason he says 'kindled by the gods;' and 'kindled by Manu' he says, because in olden times Manu did kindle him: for this reason he says 'kindled by Manu.'
4	2	6	He continues, 'Praised by the Rishis (wert thou);' for in olden times the Rishis did praise him: for this reason he says 'praised by the Rishis.'
4	2	7	Further, 'Gladdened by bards (vipra);' for those bards, the Rishis, indeed gladdened him: for this reason he says 'gladdened by bards.'
4	2	8	Further, 'Celebrated by sages (kavi);' for those sages, the Rishis, indeed celebrated him: this is why he says 'celebrated by sages.'
4	2	9	Further, 'Sharpened by the brahman (the Veda or vedic formulas),' for he is indeed sharpened by the brahman;--'the receiver of butter-offerings,' for he is indeed the receiver of butter-offerings.
4	2	10	Further, 'The leader of oblations (yagña), the carrier of (Soma-)sacrifices (adhvara),' for through him they lead forward all oblations, both the domestic oblations and the others: this is why he says 'the leader of oblations.'
4	2	11	'The carrier (rathî) of sacrifices;' for being a cart (as it were) he conveys the sacrifice to thegods: this is the reason why he says 'the carrier of sacrifices.'
4	2	12	Further, 'The unsurpassed Hotri, the surpassing bearer of oblations;' for him the Rakshas do not surpass (tar): for this reason he says 'the unsurpassed (atûrta) Hotri.' 'The surpassing (tûrni, rather 'swift') bearer of oblations,' for he overcomes (tar) every evil: therefore he says 'the surpassing bearer of oblations .'
4	2	13	Further, 'The mouth-vessel , the offering-spoon of the gods;' for he, Agni, is indeed the vessel of the gods: therefore they make offerings in Agni to all the gods, he being the vessel of the gods. And, verily, whosoever knows this, obtains the vessel of him whose vessel he desires to obtain .
4	2	14	Further, 'The cup from which the gods drink;' for from him, being (as it were) a cup, the gods drink (the Soma-libations): for this reason he says 'the cup from which the gods drink.'
4	2	15	Further, 'Thou, O Agni! dost encompass the gods, as the felly the spokes;' 'in the same way in which the felly on all sides encompasses the spokes, so dost thou on all sides encompass the gods,' this is what he thereby says.
4	2	16	'Bring hither the gods for the sacrificer!' this he says in order that he (Agni) may bring the godsto this sacrifice .--'Bring Agni hither, O Agni!' this he says in order that he may bring Agni to the butter-portion intended for Agni.--'Bring Soma hither!' this he says in order that he may bring Soma to the butter-portion intended for Soma. 'Bring Agni hither!' this he says in order that he (Agni) may bring Agni hither to that indispensable  cake which is offered to Agni on both occasions (at the new- and the full-moon sacrifices).
4	2	17	And (in the same way) according to the respective deities . He then continues, 'Bring hither the butter-drinking gods!' this he says in order that he may bring hither the prayâgas and anuyâgas (fore and after-offerings), for the prayâgas and anuyâgas (represent) indeed the butter-drinking gods.--'Bring Agni hither for the Hotriship!' this he says in order that he may bring Agni hither for the office of Hotri.--'Your own greatness bring hither!' this he says in order that he (Agni) maybring hither his own greatness; his own greatness, in truth, is his voice: hence he says it in order that he may bring hither his voice .--'Bring thou hither (the gods), O Gâtavedas , and offer up a good offering!' what deities he bids him bring hither, with regard to those (deities) he thereby says 'bring them hither!' When he says, 'offer up a good offering!' he means to say, 'sacrifice in the proper order!'
4	2	18	He recites (the invitatory prayer)  while standing, since it is yonder (sky) which he thereby recites; for, indeed, the invitatory prayer (signifies) yonder (sky), and by it he recites that which is yonder (sky). This is the reason why he recites standing.
4	2	19	The offering-prayer  he pronounces while sitting, since the offering-prayer (represents) this (earth): hence no one pronounces the offering-prayer while standing; for the offering-prayer isthis earth, and by it he pronounces that which is this (earth). This is the reason why he pronounces the offering-prayer while sitting.
