03017.2	Lay on the yokes and fasten well the traces: formed is the furrow, sow the seed within it. Virāj vouchsafe us hearing fraught with plenty! Let the ripe grain come near and near the sickle. 
03017.3	The keen-shared plough that bringeth bliss, furnished with traces and with stilts, Shear out for me a cow, a sheep, a rapid drawer of the car, a blooming woman, plump and strong! 
03017.4	May Indra press the furrow down, may Pūshan guard and cherish her. May she, well stored with milk yield milk for us through each succeeding year. 
03017.5	Happily let the shares turn up the ploughland, the ploughers happily follow the oxen. Pleased with our sacrifice, Suna and Sira! make the plants bring this man abundant produce. 
03017.6	Happily work our steers and men! May the plough furrow happily, Happily be the traces bound. Happily ply the driving-goad. 
03017.7	Suna and Sira, welcome ye this laud, and with the milk that ye have made in heaven, Bedew ye both this earth of ours. 
03017.8	Auspicious Sitā, come thou near: we venerate and worship thee. That thou mayst bless and prosper us and bring us fruits abundantly. 
03017.9	Loved by the Visvedevas and the Maruts, let Sitā be bedewed. with oil and honey. Turn thou to us with wealth of milk, O Sitā, in vigorous strength and pouring streams of fatness.
03018.1	From out the earth I dig this Plant, and herb of most effectual power, Wherewith one quells the rival wife and gains the husband for one's self. 
03018.2	Auspicious, with expanded leaves, sent by the Gods, victorious Plant, Drive thou, the rival wife away, and make my husband only mine. 
03018.3	Indeed he hath not named her name: thou with this husband dalliest not, Far into distance most remote we drive the rival wife away.  
03018.4	Stronger am I, O stronger one, yea, mightier than the mightier; Beneath me be my rival wife, down, lower than the lowest dames! 
03018.5	I am the conqueror, and thou, thou also art victorious: As victory attends us both we will subdue my fellowwife. 
03018.6	I've girt thee with the conquering Plant, beneath thee laid the mightiest one. As a cow hastens to her calf, so let thy spirit speed to me, hasten like water on its way.
03019.1	Quickened is this my priest rank, quickened is manly strength and force, Quickened be changeless power, whereof I am the conquering President! 
03019.2	I quicken these men's princely sway, the might, the manly strength and force; I rend away the foemen's arms with this presented sacrifice. 
03019.3	Down fall the men, low let them lie, who fight against our mighty prince, I ruin foemen with my spell, and raise my friends to high estate. 
03019.4	Keener than is the axe's edge, keener than Agni's self are they, Keener than Indra's bolt are they whose Priest and President am I. 
03019.5	The weapons of these men I whet and sharpen, with valiant heroes I increase their kingdom.  Victorious be their power and ever ageless! May all the Gods promote their thoughts and wishes. 
03019.66	Let their fierce powers, O Maghavan, be heightened, and upward go the shout of conquering heroes. Apart and clear, let shout and roar and shriek and lamentation rise! Let the Gods led by Indra, let the Maruts with our army go. 
03019.7	Advance and be victorious, men I Exceeding mighty be your arms! Smite with sharp-pointed arrows those whose bows are weak. With your strong arms and weapons smite the feeble foe. 
03019.8	Loosed from the bowstring fly away, thou Arrow, sharpened by our prayer. Assail the foemen, vanquish them, conquer each bravest man of theirs, and let not one of them escape.
03020.1	This is thine ordered place of birth whence sprung to life thou shinest forth.  Knowing this, Agni, mount on high and cause our riches to increase. 
03020.2	Turn hither, Agni, speak to us, come to us with a friendly mind. Enrich us, Sovran of the Tribes! Thou art the giver of our wealth. 
03020.3	Let Aryaman vouchsafe us, wealth, and Bhaga, and Brihaspati, The Goddesses grant wealth to us, Sūnritā, Goddess, give me wealth! 
03020.4	We call King Soma to our aid, and Agni with our songs and. hymn, The Ādityas, Vishnu, Sūrya, and the Brāhman-priest Brihaspati. 
03020.5	Do thou, O Agni, with thy fires strengthen our prayer and. sacrifice. Incite thou us, O God, to give, and send us riches to bestow. 
03020.6	Both Indra here and Vāyu we invoke with an auspicious call, That in assembly all the folk may be benevolent to us, and be inclined to give us gifts. 
03020.7	Urge Aryaman to send us gifts, and Indra, and Brihaspati, Vāta, Vishnu, Sarasvati, and the strong courser Savitar. 
03020.8	Now have we reached the ordering of power, and all these worlds of life are held within it. Let him who knows urge e'en the churl to bounty Give wealth. to us with all good men about us. 
03020.9	May heaven's five spacious regions pour their milk for me with all their might. May I obtain each wish and hope formed by my spirit and my heart. 
03020.10	May speech that winneth cows be mine. With splendour mount thou over me. May Vāyu hedge me round about May Pūshan make me pros- perous.
03021.1	All Fires that are in water and in Vritra, all those that man and stones contain within them, That which hath entered herbs and trees and bushes—to all these Fires be this oblation offered. 
03021.2	That which abides in Soma and in cattle, that which lies deep in birds and sylvan creatures, That which hath entered quadrupeds and bipeds—to all these Fires be this oblation offered. 
03021.3	The Fire that rideth by the side of Indra, the God Vaisvānara,. yea all-consuming, Whom, as the victor, I invoke in battles—to all these Fires be this oblation offered. 
03021.4	The all-devouring God whom men call Kāma, he whom they call the Giver and Receiver, Invincible, pervading, wise, and mighty—to all these Fires be this oblation offered. 
03021.5	To thee, strength-giver, glorious, rich in pleasant strains, whom. in their minds the thirteen creatures of the world, And the five sons of man regard as Hotar-priest—to all these- Fires be this oblation offered.  
03021.6	To him who feeds on ox and cow, sage, bearing Soma on his back, To all Vaisvānara's followers—to these be this oblation paid. 
03021.7	All fiery flames that follow after lightning, flashing o'er earth, through firmament and heaven, All that are in the wind and skyey regions—to all these Fires be this oblation offered. 
03021.8	The golden-handed Savitar and Indra, Brihaspati, Varuna, Mitra, and Agni, The Angirases we call, the Visve Devas: let them appease this Agni, Flesh-devourer. 
03021.9	Flesh-eating Agni is appeased, appeased is he who hurteth men. Now him who burneth every thing, the Flesh-consumer, have I stilled. 
03021.10	The mountains where the Soma grows, the waters lying calm and still, Vāta, Parjanya, Agni's self have made the Flesh-consumer rest.
03022.1	Famed be the Elephant's strength, the lofty glory, which out of Aditi's body took existence! They all have given me this for my possession, even all the Gods and Aditi accordant. 
03022.2	On this have Mitra, Varuna, Indra, and Rudra fixed their thought. May those all-fostering deities anoint and balm me with his strength. 
03022.3	The strength wherewith the Elephant was dowered, that decks a King among the men, in waters, O Agni, even with that strength make thou me vigorous to-day. 
03022.4	The lofty strength which sacrifice brings, Jātavedas! unto thee, What strength the Sun possesses, all strength of the royal Ele- phant—such strength vouchsafe to me the pair of Asvins lotus-garlanded! 
03022.5	Far as the heaven's four regions spread, far as the eye's most distant ken. So wide, so vast let power be mine, this vigour of the Elephant. 
03022.6	Now hath the Elephant become chief of all pleasant beasts to ride. With his high fortune and his strength I grace and conscorate myself.
03023.1	From thee we banish and expel the cause of thy sterility. This in another place we lay apart from thee and far removed. 
03023.2	As arrow to the quiver, so let a male embryo enter thee. Then from thy side be born a babe, a ten-month child, thy hero son. 
03023.3	Bring forth a male, bring forth a son. Another male shall follow him. The mother shalt thou be of sons born and hereafter to be born. 
03023.4	With that auspicious general flow wherewith steers propagate their kind, Do thou obtain thyself a son: be thou a fruitfu! mother-cow. 
03023.5	I give thee power to bear a child: within, thee pass the germ of life! Obtain a son, O woman, who shall be a blessing unto thee. Be thou a blessing unto him. 
03023.6	May those celestial herbs whose sire was Heaven, the Earth their mother, and their root the ocean. May those celestial healing Plants assist thee to obtain a son.
03024.1	The plants of earth are rich in milk, and rich in milk is this my word, So from the rich in milk I bring thousandfold profit hitherward. 
03024.2	Him who is rich in milk I know. Abundant hath he made our corn. The God whose name is Gatherer, him we invoke who dwelleth in his house who sacrifices not. 
03024.3	All the five regions of the heavens, all the five races of man- kind, As after rain the stream brings drift, let them bring increase hitherward. 
03024.4	Open the well with hundred streams, exhaustless, with a thousand streams. So cause this corn of ours to be exhaustless, with a thousand streams. 
03024.5	O Hundred-handed, gather up. O Thousand-handed, pour thou forth. Bring hither increase of the corn prepared and yet to be pre- pared. 
03024.6	Three sheaves are the Gandharvas' claim, the lady of the house hath four. We touch thee with the sheaf that is the most abundant of them all. 
03024.7	Adding and Gathering are thy two attendants, O Prajāpati. May they bring hither increase, wealth abundant, inexhaustible.
03025.1	Let the Impeller goad thee on. Rest not in peace upon thy bed. Terrible is the shaft of Love: therewith I pierce thee to the heart. 
03025.2	That arrow winged with longing thought, its stem Desire, its neck, Resolve, Let Kāma, having truly aimed, shoot forth and pierce thee in the heart. 
03025.3	The shaft of Kāma, pointed well, that withers and consumes the spleen. With hasty feathers, all aglow, therewith I pierce thee to the heart. 
03025.4	Pierced through with fiercely-burning heat, steal to me with thy parching lips, Gentle and humble, all mine own, devoted, with sweet words of love. 
03025.5	Away Lfrom mother and from sire I drive thee hither with a whip, That thou mayst be at my command and yield to every wish of mine.  
03025.6	Mitra and Varuna, expel all thought and purpose from her heart. Deprive her of her own free will and make her subject unto me.
03026.1	Ye Gods who dwell within this eastward region, entitled Weapons, Agni forms your arrows. Be kind and gracious unto us and bless us. To you be reverence, to you be welcome! 
03026.2	Ye Gods who dwell within this southward region, entitled Eager, Kāma forms your arrows. Be kind, etc. 
03026.3	Ye Gods who dwell within this westward region, whose name is Radiant, Water forms your arrows. Be kind, etc. 
03026.4	Ye Gods who dwell within this northward region, whose name is Piercers, Vāta forms your arrows. Be kind, etc. 
03026.5	Ye Gods whose home is in this firm-set region—Nilimpas is your name—Plants are your arrow. Be kind, etc. 
03026.6	Ye Gods whose home is in this upmost region, Yearners by name, Brihaspati forms your arrows. Be kind and gracious unto us and bless us. To you be reverence, to you be welcome!
03027.1	Agni is regent of the East, its warder is Asita, the Ādityas are the arrows. Worship to these the regents, these the warders, and to the arrows, yea, to these be worship! Within your jaws we lay the man who hateth us and whom we hate. 
03027.2	Indra is regent of the South, its warder Tiraschirāji, and the shafts the Fathers. Worship to these the regents, these the warders, and to the arrows, yea, to these be worship! Within your jaws we lay the man who hateth us and whom we hate. 
03027.3	Of the West region Varuna is ruler, Pridāku warder, Nourish- ment the arrows. Worship, etc. 
03027.4	Soma is ruler of the Northern region, Svaja the warder, lightn- ing's flash the arrows. Worship, etc. 
03027.5	Vishnu is ruler of the firm-set region, Kalmāshagriva warder, Plants the arrows. Worship, etc. 
03027.6	Brihaspati controls the topmost region, Svitra is warder, and the Rain the arrows. Worship to these the regents, these the warders, and to the arrows, yea, to these be worship,! Within your jaws we lay the man who hateth us and whom we hate.
03028.1	This cow was born to bring forth offspring singly, though they created kine of every colour. When she produces twins in spite of Order, sullen, with groan and grudge she harms the cattle. 
03028.2	She brings destruction on the beasts, turned to a flesh-devouring worm. Yes, give her to the Brāhman that she may bring luck and happiness. 
03028.3	Be thou auspicious to our folk, bring luck to horses and to kine. Auspicious unto all this farm, bring luck and happiness to us. 
03028.4	Let there be rain and increase here, here be thou most munifi- cient. Mother of twins, prosper our herd. 
03028.5	Where, having left all sickness of their bodies, the pious lead, as friends, their lives of gladness Nigh to that world approached the twin calves' mother. Let her not harm our people and our cattle. 
03028.6	Where lies the world of those dear friends, the pious, those who have brought due sacrifice to Agni Nigh to that world approached the twins calves' mother. Let her not harm our people and our cattle.
03029.1	When yonder kings who sit beside Yama divide among them- selves the sixteenth part of hopes fulfilled, A ram bestowed as sacrifice, white-footed, frees us from the tax. 
03029.2	He satisfies each hope and want, prevailing, present and pre- pared. The wish-fulfilling ram, bestowed, white-footed is exhaustless still. 
03029.3	He who bestows a white-hooved ram, adequate to the place he holds. Ascends to the celestial height, the heaven where tribute is not paid to one more mighty by the weak. 
03029.4	He who bestows a white-hooved ram, adequate to the place he holds. Offered with five cakes, lives on that, unwasting, in the Fathers' world. 
03029.5	He who bestows a white-hooved ram, adequate to the place he holds, Offered with five cakes, lives on that, wasteless, while Sun and. Moon endure. 
03029.6	Like a refreshing draught, like sea, the mighty flood, he faileth not. Like the two Gods whose home is one, the ram white-footed, faileth not. 
03029.7	Whose gift was this, and given to whom? Kāma to Kāma gave the gift. Kāma is giver, Kāma is receiver. Kāma has passed into the sea. Through Kāma do I take thee to myself. O Kāma, this is thine.  
03029.8	May Earth receive thee as her own, and this great interspace of air. Neither in breath and body nor in progeny may this acceptance do me harm.
03030.1	Freedom from hate I bring to you, concord and unanimity. Love one another as the cow loveth the calf that she hath borne. 
03030.2	One-minded with his mother let the son be loyal to his sire. Let the wife, calm and gentle, speak words sweet as honey to her lord. 
03030.3	No brother hate his brother, no sister to sister be unkind. Unanimous, with one intent, speak ye your speech in friend- liness. 
03030.4	That spell through which Gods sever not, nor ever bear each other hate, That spell we lay upon your home, a bond of union for the men. 
03030.5	Intelligent, submissive, rest united, friendly and kind, bearing the yoke together. Come, speaking sweetly each one to the other. I make you one- intentioned and one-minded.  
03030.6	Let what you drink, your share of food be common together, with one common bond I bid you. Serve Agni, gathered round him like the spokes about the chariot nave. 
03030.7	With binding charm I make you all united, obeying one sole leader and one-minded. Even as the Gods who watch and guard the Amrit, at morn and eve may ye be kindly-hearted.
04001.1	Eastward at first the prayer was generated: Vena disclosed bright flashes from the summit, Disclosed his deepest, nearest revelations, womb of the non- existent and existent. 
04001.2	Let this Queen come in front, her Father's daughter, found in the worlds for earliest generation. For him they set this radiant vault in motion. Let them prepare warm milk for him who first would drink. 
04001.3	He who was born as his all-knowing kinsman declareth all the deities' generations. He from the midst of prayer his prayer hath taken. On high, below, spread forth his godlike nature. 
04001.4	For he, true to the law of Earth and Heaven, established both the mighty worlds securely. Mighty when born, he propped apart the mighty, the sky, our earthly home, and air's mid-region. 
04001.5	He from the depth hath been reborn for ever, Brihaspati the world's sole Lord and Ruler. From light was born the Day with all its lustre: through this let sages live endowed with splendour. 
04001.6	The sage and poet verily advanceth the statute of that mighty God primeval. He was born here with many more beside him: they slumbered when the foremost side was opened. 
04001.7	The man who seeks the friend of Gods, Atharvan the father, and Brihaspati, with worship, Crying to him, Be thou all things' creator! the wise God, self- dependent, never injures.
04002.1	Three have gone hence and passed away, the man, the tiger, and the wolf. Down, verily, the rivers flow, down-goeth the celestial Tree,. down let our foemen bend and bow. 
04002.2	On distant pathway go the wolf, on pathway most remote the thief! On a far road speed forth the rope with teeth, and the malicious man! 
04002.3	We crush and rend to pieces both thine eyes, O Tiger, and thy jaws and all the twenty claws we break. 
04002.4	We break and rend the tiger first of creatures that are armed. with teeth; The robber then, and then the snake, the sorcerer, and then the wolf. 
04002.5	The thief who cometh near to-day departeth bruised and crush- ed to bits. By nearest way let him be gone. Let Indra slay him with his bolt. 
04002.6	Let the beast's teeth be broken off, shivered and shattered be his ribs!  Slack be thy bowstring: downward go the wild beast that pursues the hare! 
04002.7	Open not what thou hast compressed, close not what thou hast not compressed. Indra's and Soma's child, thou art Atharvan's tiger-crushing charm.
04004.1	We dig thee from the earth, the Plant which strengthens and exalts the nerves, The Plant which the Gandharva dug for Varuna whose power was lost. 
04004.2	Let Ushas and let Sūrya rise, let this the speech I utter rise. Let the strong male Prajāpati arise with manly energy. 
04004.3	Sicut tui surgentis (membrum virile) tanquam inflammatum palpitat, hoc illud tui ardentius haec herba faciat. 
04004.4	Sursum (estote) herbarum vires, taurorum vigor. Tu, Indra, corporis potens, virorum masculum robur in hoc homine depone. 
04004.5	Ros aquarum primigenitus atque arborum, Somae etiam frater es, vatum sacrorum masculus vigor es. 
04004.6	Hodie, Agnis! hodie Savitar! hodie dea Sarasvatis! hodie Brahmanaspatis! hujus fascinum velut arcum extende. 
04004.7	Velut nervum in arcu ego tuum fascinum extendo. Aggredere (mulierem) semper indefessus velut cervus damam. 
04004.8	Quae sunt equi vires, muli, capri, arietis, atque tauri, illas, cor- poris potens! in hoc homine depone.
04005.1	The Bull who hath a thousand horns, who rises up from out the sea, By him the strong and mighty one we lull the folk to rest and. sleep. 
04005.2	Over the surface of the earth there breathes no wind, there looks. no eye. Lull all the women, lull the dogs to sleep, with Indra as thy friend! 
04005.3	The woman sleeping in the court, lying without, or stretched on beds, The matrons with their odorous sweets—these, one and all, we lull to sleep. 
04005.4	Each moving thing have I secured, have held and held the eye and breath. Each limb and member have I seized in the deep darkness of the night. 
04005.5	The man who sits, the man who walks, whoever stands and clearly sees Of these we closely shut the eyes, even as we closely shut this house. 
04005.6	Sleep mother, let the father sleep, sleep dog, and master of the home. Let all her kinsmen sleep, sleep all the people who are round about. 
04005.7	With soporific charm, O Sleep, lull thou to slumber all the folk. Let the rest sleep till break of day, I will remain awake till dawn, like Indra free from scath and harm.
04006.1	The Brāhman first was brought to life ten-headed and with faces ten. First drinker of the Soma, he made poison ineffectual. 
04006.2	Far as the heavens and earth are spread in compass, far as the Seven Rivers are extended, So far my spell, the antidote of poison, have I spoken hence, 
04006.3	The strong-winged Bird Garutmān first of all, O Poison fed on thee: Thou didst not gripe or make him drunk: aye, thou becamest food for him. 
04006.4	Whoever with five fingers hath discharged thee from the crooked bow, I from the shaft have charmed away the poison of the fastening band. 
04006.5	The poison have I charmed away from shaft, cement, and feather- ed end; Yea, from the barb, the neck, the horn, the poison have I charmed away. 
04006.6	Feeble, O Arrow, is thy shaft, thy poison, too, hath lost its strength. Made of a worthless tree, thy bow, O feeble one, is impotent. 
04006.7	The men who brayed it, smeared it on, they who discharged it, sent it forth, All these are made emasculate, emasculate the poison-hill. 
04006.8	Thy diggers are emasculate, emasculate, O, Plant art thou. The rugged mountain that produced this poison is emasculate.
04007.1	So may this water guard us on the bank of Varanāvati. Therein hath Amrit been infused: with that I ward thy poison off. 
04007.2	Weak is the poison of the East, weak is the poison of the North, So too this poison of the South counts as a cake of curds and meal. 
04007.3	When he hath made of thee a cake, broad, steaming, swelling up with fat, And even in hunger eaten thee, then gripe him not, thou hideous one! 
04007.4	Intoxicater! like a shaft we make thy spirit fly away, Like a pot boiling on the fire, we with our word remove thee hence. 
04007.5	We set around thee with the spell as 'twere a gathered arma- ment. Stay quiet like a rooted tree. Dug up with mattocks, gripe not thou. 
04007.6	For coverings men have bartered thee, for skins of deer and woven cloths. Thou art a thing of sale, O Plant. Dug up with mattocks, gripe not thou! 
04007.7	None have attained to those of old, those who wrought holy acts for you. Let them not harm our heroes here. Therefore I set before you this.
04008.1	The Being lays the sap of life in beings: he hath become the sovran Lord of creatures. Death comes to this man's royal consecration: let him as King own and allow this kingdom. 
04008.2	Come forward, turn not back in scorn, strong guardian, slayer of the foes. Approach, O gladdener of thy friends. The Gods have blessed and strengthened thee. 
04008.3	All waited on him as he came to meet them. He self-resplendent moves endued with glory. That is the royal hero's lofty nature: he, manifold, hath gained immortal powers. 
04008.4	Stride forth to heaven's broad regions, thou, a tiger on a tiger's skin. Let all the people long for thee. Let heavenly floods be rich in milk. 
04008.5	Heaven's waters joyous in their milk, the waters of middle air, and those that earth containeth- I with the gathered power and might of all these waters sprinkle thee, 
04008.6	The heavenly waters rich in milk have sprinkled thee with power and might. To be the gladdener of thy friends. May Savitar so fashion thee. 
04008.7	These, compassing the tiger, rouse the lion to great joy and bliss.  As strong floods purify the standing ocean, so men adorn the leopard in the waters
04009.1	Approach! thou art the mountain's eye, the living thing that saveth us; A gift bestowed by all the Gods, yea, the defence that guardeth life. 
04009.2	Thou art the safeguard of the men, thou art the safeguard of the kine, Thou standest ready to protect the horses that are fleet of foot. 
04009.3	Thou, also, Salve! art a defence that rends and crushes sorcerers. Thou knowest, too, of Amrit, thou art the delight of all who live, a jaundice-curing balm art thou. 
04009.4	Whomso thou creepest over, Salve! member by member, joint by joint, From him, like some strong arbiter of strife, thou banishest decline. 
04009.5	No imprecation reaches him, no magic, no tormenting fiend, O Salve, Vishkandha seizes not the man who carries thee about. 
04009.6	From lying speech, from evil dream, from wicked act and sinfulness,  From hostile and malignant eye,—from these, O Salve, protect us well. 
04009.7	I, knowing this, O Salve, will speak the very truth and not a lie: May I obtain both horse and ox, may I obtain thy life, O man. 
04009.8	Three are the slaves that serve the Salve, Fever, Consumption, and the Snake. Thy father is the loftiest of mountains, named the Triple- peaked. 
04009.9	Sprung from the Snowy Mountain's side, this Ointment of the Three-peaked hill. Crushes and rends all sorcerers and every witch and sorceress. 
04009.10	If thou art from the Three-peaked hill or hast thy name from Yamunā, These names are both auspicious: by these two protect thou us, O Salve!
04010.1	Child of the wind firmament, sprung from the lightning and the light, May this the gold-born Shell that bears the pearl preserve us from distress. 
04010.2	Shell that wast born from out the sea, set at the head of things that shine! With thee we slay the Rākshasas and overcome voracious fiends. 
04010.3	We stay disease and indigence, and chase Sadānvās with the Shell. May the all-healing Shell that bears the pearl preserve us from distress. 
04010.4	Born in the heaven, sprung from the sea, brought to us hither from the flood. This gold-born Shell shall be to us an amulet to lengthen life. 
04010.5	From ocean sprang the Amulet, from Vritra sprang the Lord of Day: May this protect us round about from shaft of God and Asura. 
04010.6	Peerless 'mid golden ornaments art thou: from Soma wast thou born. Thou gleamest on the quiver, thou art beautiful upon the car: may it prolong our days of life! 
04010.7	Bone of the Good became the pearl's shell-mother endowed with soul it moveth in the waters. I bind this on thee for life, strength, and vigour, for long life lasting through a hundred autumns. May the pearl's mother keep and guard thee safely!
04011.1	The Bull supports the wide-spread earth and heaven, the Bull supports the spacious air between them. The Bull supports the sky's six spacious regions: the universal world hath he pervaded. 
04011.2	The Bull is Indra o'er the beasts he watches. He, Sakra measures out three several pathways. He, milking out the worlds, the past, the future, discharges all the Gods' eternal duties. 
04011.3	Being produced among mankind as Indra, the Caldron works heated and brightly glowing. Let him not, with good sons, pass off in vapour who hath not eaten of the Ox with knowledge. 
04011.4	The Ox pours milk out in the world of virtue: in earliest time, he, Pavam5na, swells it. Parjanya is the stream, Maruts his udder, sacrifice is the milk, the meed his milking. 
04011.5	That which not sacrifice nor sacrificer, not giver nor receiver rules and governs, All-winning, all-supporting, all-effecting,—which of all quadru- peds, tell us! is the Caldron? 
04011.6	May we, fame-seekers, reach the world of virtue by service of the Gharma and through fervour, Whereby the Gods went up to heaven, the centre of life eternal, having left the body. 
04011.7	Prajāpati, supreme and sovran ruler, Indra by form and by his shoulder Agni, Came to Visvānara, came to all men's Bullock: he firmly forti- fied and held securely.  
04011.8	The middle of the Bullock's neck, there where the shoulder-bar is placed, Extends as far to east of him as that is settled to the west. 
04011.9	He whosoever knows the seven exhaustless pourings of the Ox, Wins himself offspring and the world: the great Seven Rishis know this well. 
04011.10	With feet subduing weariness, with legs extracting freshening draughts, Through toil the plougher and the Ox approach the honeyed beverage. 
04011.11	Assigned are these twelve nights, they say, as holy to Prajāpati: Whoever knows their proper prayer performs the service of the Ox. 
04011.12	At evening he is milked, is milked at early morn, is milked at noon. We know that streams of milk that flow from him are in- exhaustible.
04012.1	Thou art the healer, making whole, the healer of the broken bone: Make thou this whole, Arundhatī! 
04012.2	Whatever bone of thine within thy body hath been wrenched or cracked, May Dhātar set it properly and join together limb by limb. 
04012.3	With marrow be the marrow joined, thy limb united with the limb. Let what hath fallen of thy flesh, and the bone also grow again. 
04012.4	Let marrow close with marrow, let skin grow united with the skin. Let blood and bone grow strong in thee, flesh grow together with the flesh. 
04012.5	Join thou together hair with hair, join thou together skin with skin. Let blood and bone grow strong in thee. Unite the broken part,. O Plant. 
04012.6	Arise, advance, speed forth; the car hath goodly fellies, naves, and wheels!! Stand up erect upon thy feet. 
04012.7	If he be torn and shattered, having fallen into a pit, or a cast stone have struck him, Let the skilled leech join limb with limb, as 'twere the portions of a car.
04013.1	Gods, raise again the man whom ye, O Gods, have humbled and brought low. Ye Gods, restore to life again, him, Gods! who hath committed sin. 
04013.2	Here these two winds are blowing far as Sindhu from a distant land. May one breathe energy to thee, the other blow thy fault away. 
04013.3	Hither, O Wind, blow healing balm, blow every fault away, thou Wind! For thou who hast all medicine comest as envoy of the Gods. 
04013.4	May the Gods keep and save this man, the Maruts' host deliver him. All things that be deliver him that he be freed from his offence. 
04013.5	I am come nigh to thee with balms to give thee rest and keep thee safe. I bring thee mighty strength, I drive thy wasting malady away. 
04013.6	Felicitous is this my hand, yet more felicitous is this. This hand contains all healing balms, and this makes whole with gentle touch. 
04013.7	The tongue that leads the voice precedes. Then with our tenfold- branching hands. With these two healers of disease, we stroke thee with a soft caress.
04014.1	The Goat was verily produced from Agni. Through sorrow he beheld, at first, his father. Through him at first the Gods attained to godhead, and, meet for sacrifices, were exalted. 
04014.2	Bearing in hands seethed viands, go with Agni to the cope of heaven. Reaching the sky that touches heaven, mix with the company of Gods. 
04014.3	From earth's high ridge to middle air I mounted, and from mid- air ascended up to heaven. From the high pitch of heaven's cope I came into the world of light. 
04014.4	Mounting the sky they look not round; they rise to heaven through both the worlds, Sages who paid the sacrifice that pours its streams on every side. 
04014.5	First among all the deities, come forward, thou who art eye of Gods and men, O Agni. Imploring, and accordant with the Bhrigus, to heaven in safety go the sacrificers! 
04014.6	With milk and butter I anoint the mighty, celestial Goat, strong- winged, and full of juices. Through him will we attain the world of virtue, ascending to the loftiest cope, to heaven. 
04014.7	Set the Goat's head toward the eastern region, and turn his right side to the southern quarter. His hinder part turn to the western quarter, and set his left side to the northern region. 
04014.8	Set the Goat's backbone upmost in the zenith, and lay his belly downward in the nadir; set his midportion in mid-air between them. 
04014.9	O'er the dressed Goat lay a dressed skin to robe him prepared, in perfect form, with all his members. Rise upward to the loftiest vault of heaven: with thy four feet stand firmly in the regions.
04015.1	Let all the misty regions fly together, let all the rain-clouds sped by wind, assemble. Let waters satisfy the earth, the voices of the great mist-enve- loped Bull who roareth. 
04015.2	Let them show forth, the strong, the bounteous Maruts: let plants and shrubs be hung with drops of moisture. Let floods of rain refresh the ground with gladness and herbs spring various with each form and colour. 
04015.3	Cause us who sing to see the gathering vapours: out burst in many a place the rush of waters! Let floods of rain refresh the ground with gladness; and herbs spring various with each form and colour. 
04015.4	Apart, Parjanya! let the troops of Maruts, roaring, swell the song. Let pouring torrents of the rain that raineth rain upon the earth. 
04015.0	5. Up from the sea lift your dread might, ye Maruts: as light and splendour, send the vapour upward!  Let waters satisfy the earth, the voices of the great mist-enve- loped Bull who roareth. 
04015.6	Roar, thunder, set the sea in agitation, bedew the ground with thy sweet rain, Parjanya! Send plenteous showers on him who seeketh shelter, and let the owner of lean kine go homeward. 
04015.7	Let the boon Maruts, let the springs and coiling serpents tend! you well. Urged by the Maruts let the clouds pour down their rain upon. the earth. 
04015.8	Let lightning flash on every side: from all the regions blow the winds! Urged by the Maruts let the clouds pour down their rain upon the earth. 
04015.9	May waters, lightning, cloud, and rain, boon springs and serpents tend you well. Urged by the Maruts let the clouds pour down their rain upon the earth. 
04015.10	May he who hath become the plants' high regent, suiting our bodies, Agni of the Waters, May Jātavedas send us rain from heaven, Amrit and vital breath to earthly creatures. 
04015.11	Sending up waters from the flood and ocean Prajapati move the sea to agitation! Forth flow the moisture of the vigorous stallion! With this thy roar of thunder come thou hither, 
04015.12	Our father, Lord divine pouring the torrents. Let the streams breathe, O Varuna, of the waters. Pour the floods down: along the brooks and channels let frogs with speckled arms send out their voices. 
04015.13	They who lay quiet for a year, the Brāhmans who fulfil their vows. The frogs, have lifted up their voice, the voice Parjanya hath. inspired. 
04015.14	Speak forth a welcome, female frog! Do thou O frog, accost the rain. Stretch thy four feet apart, and swim in the middle of the lake. 
04015.15	Khanvakhā, ho! Khaimakhā, ho! thou in the middle, Taduri! Fathers, enjoy the rain from one who strives to win the Marutes heart. 
04015.16	Lift up the mighty cask and pour down water; let the wind blow, and lightnings flash around us. Let sacrifice be paid, and, widely scattered, let herbs and plants be full of joy and gladness.
04016.1	The mighty Ruler of these worlds beholds as though from close at hand, The man who thinks he acts by stealth: all this the Gods perceive and know. 
04016.2	If a man stands or walks or moves in secret, goes to his lying- down or his uprising, What two men whisper as they sit together, King Varuna knows: he as the third is present. 
04016.3	This earth, too, is King Varuna's possession, and the high heaven whose ends are far asunder. The loins of Varuna are both the oceans, and this small drop of water, too, contains him.  
04016.4	If one should flee afar beyond the heaven, King Varuna would still be round about him. Proceeding hither from the sky his envoys look, thousand-eyed, over the earth beneath them. 
04016.5	All this the royal Varuna beholdeth, all between heaven and earth and all beyond them. The twinklings of men's eyelids hath he counted. As one who plays throws dice he settles all things. 
04016.6	Those fatal snares of thine which stand extended, threefold, O Varuna, seven by seven, May they all catch the man who tells a falsehood, and pass un- harmed the man whose words are truthful. 
04016.7	Varuna, snare him with a hundred nooses! Man's watcher! let not him who lies escape thee. There let the villain sit with hanging belly and bandaged like a cask whose hoops are broken. 
04016.8	Varuna sends, and drives away, diseases: Varuna is both native and a stranger, Varuna is celestial and is human. 
