Chapter	Text_no	Hymn
7	1	Vyâsa said :-- O king! The Dharma's son, of excellent prowess, hearing thus, the words of these damsels, thought within himself, thus :-- what shall I do under the above circumstances.
7	2	If I indulge now in sexual pleasures, I will be an object of laughter amongst the Munis. This present trouble has, no doubt, arisen from my Ahamkâra (egoism). This Ahamkâra is the first and foremost in ruining one's Dharma.
7	3-5	The wise sages have declared this Ahamkâra as the root of this tree of world. I did not observe the vow of silence on seeing those damsels come here; I have held much conversations with them; therefore I have got into this troublesome anxiety and sorrow. I have created these damsels at the expense of my Dharma and Tapasyâ. The beautiful and lovely damsels sent by Indra are now full of lust; and are bent on ruining my tapasayâ. Now if through Ahamkâra I had not created the damsels, I would not have fallen into this difficulty. Now I am caught firmly in the meshes of my own creation like a spider; what am I to do next!
7	6-7	If I abandon these damsels, thinking that there is no necessity to reconsider the matter, then these would be broken hearted; and they would go away cursing me?Yet I would be free from this present danger at least and then be able to practise excellent tapasyâ in a lonely place. Therefore, now, I will get angry and tell these damsels go away from me.
7	8	Vyâsa said :-- O King! The Muni Nârâyana thought that he would become thus happy; but, at the next moment, he discussed in his mind thus :--
7	9	The second great enemy is anger; it is greater than causing hurt to others; and it is greater than lust and avarice.
7	10	Out of anger people commit murder; this murder is the source of hell and is giving pains to all.
7	11	As trees, rubbing against each other, generate fire; and are themselves burnt up in this fire, so fire arising from this body ultimately burns this body to death.
7	12	Vyâsa said :-- The younger brother Nara on seeing his elder brother anxious and low-spirited, spoke out what is right, as follows :--
7	13	O Nârâyana! You are very intelligent and very good; therefore reliquish this feeling of anger and betake to quietude and peace, and kill the dreadful anger.
7	14	Do you not remember that it is through this Ahamkâra and anger that our tapasyâ was destroyed on a previous occasion; and we had to fight severely with Prahlâda, the Lord of the Asuras for one full divine thousand years.
7	15-16	O Lord of the Devas! We were put to much difficulties then; therefore O Lord of the Munis! Get rid of this anger; be quiet! The sages declare the peace is the root cause and the only object of Tapasyâ.
7	17	Vyâsa said :-- On hearing these words of his younger brother Nara, the Dharma's son Nârâyana took to peace.
7	18	Janamejaya said :-- O Lord of the Munis! The high souled Prahlâda was a devotee of Visnu and of a peace loving heart: how it was that, in the ancient days, the battle took place between him and these Risis; how could the Risis fight? There is this great doubt in my mind.
7	19-20	These two Dharma's sons were ascetics and peace loving; how the fight could come to pass between these and the Daityâsuras? How did these two Risis fight with the high souled Prahlâda?
7	21-22	Prahlâda was very religious, full of knowledge and very much devoted to Visnu. Nara Nârâyana were Sattvik and ascetics; therefore if there had occurred enmity between those, it appears that the religion and asceticism, Tapasyâ and Dharma were matters in name only; and the labour was spent in vain in the golden age even. What was the value of asceticism and meditation and muttering silently the mantras! No one can make out.
7	23	Oh! Persons like them could not conquer their hearts full of anger and egoism! Anger and jealousy cannot spring unless there be at the bottom a feeling of egoism (Ahamkâra).
7	24	All the passions, lust, greed, anger, etc., come out of Ahamkâra (egoism), there is no doubt of it; one hundred lakh years of severe asceticism are rendered quite useless by the cropping up afterwards of a bit of Ahamkâra.
7	25	As darkness is dispelled entirely on sunrise, so no trace of religious merit can exist on the rising of a bit of Ahamkâra.
7	26	When Prahlâda could fight with S'rî Bhagavân Hari, then, Oh! all his merits in this world are rendered of no use whatsoever.
7	27	Where is the religious merit and where is peace when the quiet souled persons Nara Nârâyana, the two Risis began to fight, without paying any heed to their highest end, the Tapasyâ?
7	28	When Ahamkâra became invincible by the two Risis, then what can be expected from the weak trivial persons like us in the matter of subjugating this Ahamkâra?
7	29	Who can be free from Ahamkâra in these three worlds, when the high souled persons like the above were not free from it? I am now quite confident that, in this Universe, no body was ever before free from Ahamkâra nor will there be any such in the distant future.
7	30	One can be free if bound by an iron or a wooden chain; but when one is pierced by Ahamkâra, one can never become free from it.
7	31	This whole Universe, moving and unmoving, is rolling in this Samsâra (migration and transmigration) polluted by urine and faeces, being covered by Ahamkâra.
7	32	Where is, then the Brahmâ Jñana? O Good One in vows! The Karma theory, according to the Mimâmsakas, seems reasonable and true.
7	33	O Muni! What can you expect from the weak-minded persons like me in this Kali yuga, when the great persons are always overpowered with lust, anger, etc.
7	34-35	Vyâsa said :-- O Descendant of Bharata! How can the effect be different from its cause? Gold and golden ear-rings though different in form owing to upâdhis, are both similar to their original cause, the metal gold.Thread is the cause of cloth; therefore as cloth cannot be different from its thread, so this whole universe, moving and unmoving, is sprung from Ahamkâra; then how can it be free from Ahamkâra?
7	36	All this, moving and unmoving, including a blade of grass, are fashioned out of the three qualities of Mâyâ; so if it be formed of those qualities, what repentance can come to those who are wise and know every phenomenon as unreal?
7	37	O Best of kings! Brahmâ, Visnu or Mahes'a, even these are all rolling in this vast ocean of Samsâra, being bewildered and fascinated by Ahamkâra.
7	38	The great sages like Vas'istha, Nârada and the other Munis are frequently taking their births in this Samsâra.
7	39	In this Trilokî, there is not even one embodied soul, who is entirely free from this Mâyâ and has become quiet and immersed in the high bliss of the Supreme Self.
7	40	O Best of kings! Lust, anger, avarice, and fascination, all, arise from Ahamkâra. These do not leave any embodied person.
7	41-42	Studying all the Vedas and Purânas, going to all the sacred places pilgrimages, making charities, thinking on Paramâtman and worshipping the gods, doing all these, the people still get attached to sensual objects and act like a thief.
7	43	O Son of Kuru! In the three yugas, the Satya, Tretâ, Dwâpara, Dharma had been pierced and wounded very much; what to say of Dharma in this Kali Yuga!
7	44	You will find quarrels, avarice, anger raging always in this Kali yuga. Therefore there is no wonder that you will not find any one thinking and doing what is worth thinking, and doing what is not worth doing?
7	45	Free from envy, anger, and jealousy, such persons are rare now-a-days in this Kali yuga. Some peaceful persons exist here and there to keep up the ideal.
7	46	The king said :-- O Muni! They are blessed and holy who are free from this fascination of Mâyâ, self controlled, who have conquered their passions, and who follow good conduct. They have risen above the Trilokî.
7	47	O Best of Munis! My high minded father put a dead serpent round the neck of an ascetic without any fault; I am very sorry to think of his act.
7	48	Therefore, O Muni ! Kindly suggest any means by which I can now redress that act. O Bhagavan! I do not know what will be the result of this act, committed out of the bewildering of intellect.
7	49	Fools in search of honey see only honey before them but not the falls, whence they might tumble down and die. So the stupid men do disgraceful acts and do not get afraid of the tortures of hell.
7	50	Kindly describe, in detail, how the fight incurred between Prahlâda and Nârâyana in ancient times.
7	51	How was it that Prahlâda went out of Pâtâla (the nether regions) and went to the great holy place, the hermitage of Badarikas'rama in the Sârasvata country, the great place for pilgrimage.
7	52	O Muni! What was it that led the best of the Munis, the two ascetics to fight with Prahlâda?
7	53	The enmity springs where there is wealth, wife, or land. The two Maharsis were desireless, had nothing of these; how, then, without any cause, they fought such a battle!
7	54	Prahlâda was also very religious and knew that those two Risis were the Devas; knowing this, why did he fight with them?
7	55	So describe in detail the cause of all these.Here ends the Seventh Chapter in the  Book of S’rîmad Devî Bhâgavatam of Eighteen Thousand verses on Ahamkâra by Maharsi Veda Vyâsa.
8	1	Sûta said :-- Thus asked by the son of Parîksit, the king Janamejaya, the best of the Brâhmanas, the son of Satyavatî, Vyâsa spoke, in detail, the following :--
8	2	The virtuous Janamejaya became very much sorry and despondent when he heard in detail the improper acts of his own father Parîksit, the son of Uttarâ.
8	3	Owing to insulting the Brâhmin boy, his father had to go to hell; and he was constantly thinking how to release his father.
8	4	The son is called “Puttra” for he releases his father from the hell, named “Put”. He is the true son that can do so.
8	5-6	The fortunate son of Parîksit became very much tormented and bewildered with fear when he heard what was the fate of his father, who died bitten by a serpent on the top of a palace, due to the curse of a Brâhmin, void of any bathing, charities, and the purificatory acts.
8	7	When Vyâsa returned home, Janamejaya asked him, the whole course of events of Nara Nârâyana.
8	8	Vyâsa said :-- O King! When the terrible Hiranya Kas'ipoo was slain, his son Prahlâda was installed on his throne.
8	9	During the government of Prahlâda, the chief of the Daityas, the worshipper of the Brâhmanas and Devas, the kings on earth began with faith to do many sacrifices for the satisfaction of the Devas.
8	10	The Brâhmanas were engaged in their Tapasyâ, Dharma, and in frequenting the places of pilgrimages; the Vais'yas, in their trade; and the S'ûdras, in serving the other three classes.
8	11	The incarnation of Hari, the Nri Simha (Man-Lion) made Prahlâda, the king of the Daityas in the Pâtâla (Nether regions); and Prahlâda, engaged there, spent his time in the preservation and welfare of his subjects.
8	12	Once, on a time, the great ascetics Chyavana Muni, the son of Bhrigu went on his way to bathing in the river Narmada, at the place of pilgrimage, called Vyârhitîs'vara.
8	13	There he saw the great river Revâ and, while he was descending in the river, a dreadful snake caught hold of him and carried him to the Pâtâla. The Muni was greatly terrified and began to think of the Deva of the Devas, Janârdana Visnu.
8	14-15	On remembering the lotus eyed  Visnu, the serpent lost his poison, and Chyavana Muni did not find any trouble, though carried to the Pâtâla.
8	16	Then the serpent, coming to know of the power of the Muni, left him for fear that the Muni might curse him; the snake afterwards repented very much.
8	17	Chyavana, the best of the Munis, worshipped by the daughters of the serpents, roamed there and entered once into a beautiful palace of the Nâgas and the Dânavas.
8	18	While he was walking, he was seen by the religious king of the Daityas, the Prahlâda.
8	19	The lord of the Daityas on seeing him worshipped him and enquired of him the cause of his coming there.
8	20	Are you sent here by Indra? Speak truly, O best of the Brâhmanas. Is it to pry into my kingdom out of the enmity between the Devas and the Daityas?
8	21	Chyavana said :-- What have I to do with Indra? That I might be sent by him, as his spy, messenger, to your city!
8	22	O Chief of the Daityas! Know me as Chyavana, the son of Bhrigu, prompt in religious duties and whose eye is illumined by knowledge. Do not fear that I am sent here by Indra.
8	23	When I went to bathe in a place of pilgrimage, in the holy Narmadâ, and dropped into the river, a poisonous snake caught hold of me (and carried me here).
8	24	I took the name of Visnu; and the serpent, hearing the Visnu's name, became void of poison, and left me here as you see.
8	25	O king! Coming here, I see you. You are a devotee of Visnu; know me, too, a devotee of the same Visnu.
8	26	Vyâsa said :-- O king! Prahlâda, the son of Hiranya Kas'ipu, on hearing his sweet words, gladly asked him about the various places of pilgrimages.
8	27	Prahlâda said :-- O Best of Munis! Kindly describe to me, in detail, which are the places of pilgrimages on the earth, Pâtâla, and in the Heavens, that verily lead to holiness.
8	28	Chyavana said :-- O King! He whose body, words, and mind have grown pure, to him, his every footstep is a place of pilgrimage; he, whose heart is impure and defiled, to him the holy Ganges even is a thing more hated and worse than the Kîkata country (the name of Behâr).
8	29	Every holy place will impart holiness to him whose mind is first pure and deprived of sin.
8	30-31	O Best of the Daityas! On the banks of the Ganges, are situated good many cities, towns, villages, places to assemble, mines, small villages, the living places of the aborigines, the chândâlas, and kaivartas, the Hûnas, Bangas, the Khasas and the other Mlechchas.
8	32	The inhabitants of the above places drink at their will the holy Ganges water, equivalent to Brâhma, and bathe therein and do other works.
8	33	O King! There not even a single soul becomes pure. What use is a holy place to him, whose heart becomes attached to the sensual objects and who can therefore be called the lost souls.
8	34	Know, O king! the mind as the principal factor in any religious act or in any holy place. He who wants purity, let him first make his own mind pure.
8	35	The residents in any holy place deceive others and thus incur great sins. The sins committed in a place of pilgrimage can never be removed; they become unending and inexhaustible.
8	36	As the fruit, Indravârunâ, is never sweet though fully ripe, so whose heart is defiled, he can never be pure though he bathes hundreds and thousands of times in the Tîrtha water.
8	37	He who wants welfare of his own and others, he should first make his mind pure; when his mind becomes pure, then, the purity of material things and the purity of conduct can have any effect; then and then only resorting to places of pilgrimages becomes efficacious.
8	38-39	Always avoid company with the lowest class of persons in the holy places; it is far better to shew one's good will and compassion to all the souls (jîvas) by one's intellect and by one's acts. You have asked me about the holy places of pilgrimages; I will now tell you those that are the best.
8	40	O king! The holy Naimis'âranya is the first, next Chakratîrtha; next Puskaratîrtha; there are many others besides these that cannot be counted. O Best of kings! There are lots of other holy places in this world.
8	41-42	Vyâsa said :-- O king! Prahlâda, the king of the Daityas, on hearing the Muni's words, became ready to go Naimis'ranya and, with very much gladness, exclaimed to his followers, the Daityas :-- O Good Ones! Get up; today we will go to Naimis'âranya and we will see the lotus eyed, yellow robed S’rî Achyutam, the Visnu.
8	43	Vyâsa said :-- O King! When thus addressed by Prahlâda, the Demons were exceedingly glad; and they all marched out of Pâtâla.
8	44	The Daityas, and Demons all united went to Naimis'âranyam and filled with much pleasure, they all bathed on reaching that holy place.
8	45	There, accompanied by the Daityas, Prahlâda roamed about the sacred places and saw the holy Sarasvatî river and Her pure clean water.
8	46	The highsouled Prahlâda bathed in the Sarasvatî river and his mind was satisfied.
8	47	The king of the Daityas was very much pleased and he perform ablutions and charities according to due rites in that most auspicious sacred place of pilgrimage.Here ends the Eighth Chapter in the Fourth Book of S’rî Mad Devî Bhâgavatam, the Mahâ Purânam of Eighteen Thousand verses by Maharsî Veda Vyâsa on going to the Tîrthas.
9	1	Vyâsa said :-- After performing duly his religious rites there, the son of Hiranya Kas'ipu saw before him an unbrageous peepul tree.
9	2-3	There he saw along with the feathers of vultures, the terrible, sharpened under a stone, various glittering arrows, arrayed in due order; and he was surprised to think who could have kept such arrows, well guarded in this very holy hermitage of the Risis.
9	4-5	While Prahlâda was thus meditating in his mind, he saw before him, wearing the skin of a black antelope, the two sons of Dharma, the two Munis Nara Nârâyana, loaded on their heads with high clots of hairs. Before them were placed the two white bows named S'ârngam and Âjagavam, (Pinâka) the bows of Visnu and S'iva respectively, bearing their qualified marks, as well as their two inexhaustible big quivers.
9	6-10	The Lord of the Daityas, then, saw those two blessed ones, the two Risis Nara Nârâyana, the two sons of Dharma, deeply absorbed in meditation. Seeing this, he became very much enraged, his eyes became red, and he began to address them thus :-- O two Ascetics! Has vain arrogance possessed your mind to destroy religion? It is never seen nor even heard, that the practice of severe asceticism and the holding of the bows and arrows, were carried into effect simultaneously by one man in any of the Four Ages. These two are contradictory things. That may be worthy in the Kali Yuga? This asceticism is fit for the Brâhmanas; why, then are the bows and arrows held by you? There is an irreconcilable difference between the holding of clotted hairs on the head and the holding in the hand of the bows and arrows. Therefore, do you practise religious rites, with feelings befitting your divine positions!
9	11	Vyâsa said :-- O Descendant of Bharata! On hearing thus the Prahlâda's words, the Nara Risi said :-- O Lord of the Daityas! What matters it to you? Why do you, for nothing, trouble yourself with our tapasyâ.
9	12	An able man can accomplish any thing. It is widely known in the three worlds, that we are able to accomplish these two things contemporaneously. O thou of weak understanding!
9	13	In the battle field as well as in asceticism, we can shew our prowess. What have you got to do with us in these matters? The road before you is unobstructed, you can go wherever you like; why do you brag of your own merits?
9	14	You are very dull and stupid; what can you understand of a Brâhmanic glory that is very rare and attained with great difficulty? Those that want happiness need not meddle with the Brâhmanas.
9	15-16	Prahlâda said :-- Blunt headed and vain braggarts are you! When I am present in this Tîrtha, I who am the upholder of Dharma, I won`t allow you to practise any irreligious things here! O Ascetics! Better show me your skill in fight to-day.
9	17-18	Vyâsa said :-- O king! The Risi Nara on hearing his words replied :-- Give us battle if you are so desirous. O wretched amongst the Asuras! In to-day's battle, I will knock your head down, and then you shall never in future desire to fight with any body.
9	19-20	Vyâsa said :-- On hearing these words, the chief of the Daityas was very much angry and promised to conquer these two self controlled Risi ascetics, Nara Nârâyana by any means whatsoever.
9	21-22	Vyâsa said :-- Thus saying, the Daitya took up his bow and quickly stretched it with arrow and the bow string made a terrible noise. Then Nara, too, too up with anger his bows and began to shoot arrows at Prahlâda lots of sharpened arrows and weapons.
9	23	The lord of the Daityas quickly selected the arrows, glittering like gold, and with them tore asunder the arrows thrown by Nara. Nara, seeing his arrows, cut asunder, became infuriated with anger and began to hurl as quickly lots of other arrows.
9	24	Prahlâda then cut asunder with arrows, of quick velocity, the Nara's weapons and struck violently on the breast of Nara. Nara, too, with anger pierced the arms of Prahlâda with five quick arrows.
9	25	Indra and the other Devas came on their respective aeroplanes to see their fight and began to give cheers sometimes to Nara and sometime to Prahlâda from above the skies.
9	26	The Lord of the Daityas taking up his bow, began out of furious anger to hurl various weapons on Nara as incessantly as clouds give rain over the mountain peaks. The Nara Muni now became very much exhausted and weary, being struck with Prahlâda's arrows.
9	27	Nârâyana then seeing Nara exhausted, became very much amazed and bolding his unequalled S'ârnga bow, began to quit arrows, shining with with golden lustre.
9	28	O Lord of the earth! Then Narâyana and Prahlâda both were desirous to win the victory, and a terrible fight ensued. The Devas gladly poured forth flowers on their heads from the skies.
9	29	The king of the Daityas got very much enraged and began to hurl arrows with tremendous quickness. Nârâyana, the son of Dharma, immediately cut asunder those weapons with his very sharp arrow.
9	30-32	Nârâyana too, threw arrows sharpened under stones with high velocity and very much troubled the lord of the Daityas, who now became very much restless.
9	33-34	The sky was covered over with arrows and arrows from both the parties and the day looked like the night. Then the Devas and the Daityas were very much astonished and told each other, “We never saw before a terrible fight like this.”
9	35	Then the Devarsis, Gandarbhas, Yaksas, Kinnaras, Pannagas, Vidyâdharas and Châranas were all very much confounded.
9	36-37	The two Risis Nârada and Parvata came also to witness their fight; the Devarsi Nârada told the Parvata Risi he never saw before such a dreadful fight. There were awful battles with Târakâsura and Vritrâsûra and also the battle between Hari and Madhukaitava; but they were all inferior and cannot stand in comparison.
9	38	It seemed that Prahlâda was very powerful; otherwise how could an equal fight last so long a time with such an accomplished person, perfect with all the supernatural powers and of such heroic deeds as Nârâyana.
9	39-42	Vyâsa said :-- O king! Day and night the Daityas and the ascetic Nârâyana went on fighting terribly with each other. Then Nârâyana cut off, with the arrow, the bow of Prahlâda; Prahlâda soon took another bow; the expert handed Nârâyana quickly broke into two that bow. Thus though Prahlâda's arrows were repeatedly cut asunder still he began to take up fresh bows and Nârâyana began to cut them repeatedly.
9	43-44	Thus, then, when all the bows of Prahlâda were destroyed, the Daitya Râjâ took up Parigha (iron club), became enraged and threw it on Nârâyana's arm. The powerful Bhagavân Nârâyana, seeing the dreadful iron club, cut it asunder with nine arrows and pierced Prahlâda with ten arrows.
9	45-47	Then Prahlâda, enraged, threw the iron gadâ on Nârâyana's thighs. The exceedingly powerful Dharma's son was not at all agitated and stood firm like a rock and taking up arrows quickly cut asunder the iron gadâ of the Daitya. Then the visitors were much startled.
9	48-49	Then Prahlâda, intent on killing his enemy, became very much angry and threw the S’akti darts, spears and missiles instantly on Nârâyana's thighs with great velocity. Nârâyana with one arrow cut that easily into seven parts and with seven arrows pierced Prâhladâ.
9	50	Thus for one thousand Deva years the terrible fight lasted between Prahlâda and Nârâyana in that hermitage; and the whole universe was struck with surprise.
9	51-52	Then Gadâdhara with yellow robes and four hands quickly came there and called Prahlâda. The son of Hiranya Kas'ipoo, Prahlâda, seeing the Lord of Laksmi, four armed, Nârâyana with lotus and disc in His hands come there, bowed low, and, with folded hands, began to speak to him with great devotion.
9	53-54	O Deva of the Devas! You are the Lord of the universe and devoted to your devotees. O Mâdhava! I have fought for full one hundred Deva years; still I have not not been able to defeat these ascetics. I do not know why. I am surprised at it.
9	55-56	Visnu said :-- O Forgiving One! These two Risis Nara Nârâyana are, the perfect ascetics, self controlled and born of my Amsas. Therefore you have not been able to defeat them. What wonder is there! O king! Better go now to your Pâtâla and keep your steadfast devotion on me. O Intelligent one! Do not quarrel any more with these two ascetics.
9	57	Vyâsa said :-- O king! The Daitya king Prahlâda then advised by Visnu went out of that place with his Asura followers; and the two Nara Nârâyanas began again to practise their Tapasyâs.Here ends the Ninth Chapter of the Fourth Book of S’rî Mad Devî Bhagâvatam, the Mahâ Purânam; of Eighteen Thousand verses, on the fight between the Risis and Prahlâda by Maharsî Veda Vyâsa.
10	1-4	Janamejaya said :-- O Son of Parâs'ara! There has arisen a great doubt in my mind on hearing just now your words. These Nara Nârâyana are the two sons of Dharma; they are ascetics, calm and quiet, the Ams'as of Visnu; they reside in a holy place of pilgrimage! They are filled with the Sattvic qualities, subsisting always on roots and fruits of the forest, the highsouled hermits and truthful. How were they addicted to such warfare? Why had they left their invaluable asceticism? And with what object were they fighting for full one thousand Deva years with Prahlâda.
10	5	What was the end, O Muni, of their fight with Prahlâda? Kindly explain to me in detail the cause of this warfare.
10	6	Women, wealth or any other worldly object can be the cause of any quarrel or fight amongst any persons; but, in this case, the two ascetics had none of these; how then this idea of fight sprung within their minds.
10	7-8	And why did they practise such severe austerities? Was it that they had to overpower others, or enjoy pleasures themselves or to reach Heaventhat they practised tapasyâ? What fruits did they eventually obtain from such penances?
10	9	They became very lean and thin through their asceticism; still how could they fight full one thousand Deva years without getting fatigued.
10	10	They were not entangled in this fight for kingdom, or wealth or for women or for any other worldly object; then why did they fight with the high souled Prahlâda?
10	11	Having no attachment for any worldly object nor any desire to gain any thing therefrom, why did they engage themselves so thoroughly, in such pains giving battle?
10	12	Intelligent persons always do works leading to bliss; they never do painful works; this is the long standing rule of the world.
10	13	The two sons of Dharma were the Ams'as of Hari, all knowing and adorned with all qualities; why did they fight, subversive of religion?
10	14	O Mahârsi! Even the dull and stupid persons in the world won't go to these deadly battles leaving asceticism and samâdhi, leading to the purification of all desires.
10	15	I have heard that Yayâti, the Lord of the earth was dropped from Heaven to this world, owing to his Ahamkâra, though he was a virtuous king devoted to charities and sacrifices.
10	16-17	No sooner Yayâti, said the king :-- did As'vamedha sacrifice, etc., with Ahamkâra, egoism, he was dropped by Indra with thunderbolt in his hands. So one can see that, without Ahamkâra no fight can occur. The ascetics had no bodily strength; therefore if they had to fight, it is through the waste of their Tapasyâ that they could do so.
10	18	Vyâsa said :-- O king! The all knowing sages that have realised the truth or Dharma declare the threefold Ahamkâra arising out the Sattvic, Rajasic and Tamasic qualities respectively to be the causes of this world.
10	19	How, then, can these two Munis being embodied forego their Ahamkâras? Without any cause, no actions follow; this is quite certain.
10	20	Tapas, charities, sacrifices all originate from the Sattvic qualities. And quarrels arise from the Rajasic or Tamasic qualities.
10	21	All arise from Ahamkâra, whether good or bad; this is quite certain.
10	22	There is no other thing that enchains a soul than this Ahamkâra. It is out of Ahamkâra that this Universe is created: how can it be then free from it?
10	23	O King! Brahma, Visnu, Mahes'ha, even these are with Ahamkâras. Then how can you expect other ordinary Munis to be free from it?
10	24	Encased with Ahamkâra, this Universe is rolling. Births and death occur repectively through this Karma.
10	25	O Lord of the earth. The Devas, birds and men are revolving in this world like the wheel of a chariot.
10	26	In this wide world who can count how many Avatâras Visnu had to take in all sorts of wombs, good or low.
10	27	Ordained by the Lord of the Universe, Nârayâna Himself had to take the Fish, Tortoise, Boar, Man Lion and the Dwarf incarnations.
10	28	Vasudeva Janârdana the Lord, had to undertake countless Avatâras births in this world.
10	29	In the Vaivasvata manvantara, the Avatâras of Bhagavân Hari are being mentioned to you. Hear!
10	30	The all pervading Lord of the world, the God of the Gods, had to take several incarnations in this world, owing to the curses inflicted by Bhrigu.
10	31	The king said :-- There has now again arisen another fresh doubt, why was Visnu cursed by Bhrigu Muni?
10	32	O Muni! What injury did Hari commit to that Muni, and whereof the Muni Bhrigu cursed him.
10	33-34	Vyâsa said :-- Hear, O king! the cause of the curse; I will narrate to you. In days of yore, the king Hiranyakasipu, the son of Kasyapa often quarrelled with the Devas; owing to this incessant warfare, the whole universe was much alarmed and perplexed.
10	35	And when Hiranyakasipu was slain by the Man-Lion incarnation, Prahlâda, the tormentor of the foes, continued his enmity towards the Devas and began to annoy them.
10	36	Thus one hundred years dreadful battle occurred between the Devas and Prahlâda, to the astonishment of all.
10	37-38	O king! The Devas fought very hard and were victorious. Prahlâda was defeated and was sorely grieved. Hearing that the Eternal Religion is the best, he handed his kingdom over to his son Bali and went to the Gandhamâdan hill to practise tapasyâ.
10	39-40	The prosperous Bali, too, on gaining his kingdom, began to quarrel with the Devas and the war thus went on. Ultimately the powerful Indra and the Devas defeated the Asuras.
10	41-42	O king! Indra, of unequalled prowess, with the aid of Visnu, deprived the Daityas of their kingdom. The defeated Daityas took refuge of their family spiritual guide S'ukrâchârya and addressed him thus, O Brâhmana! You are endowed with your fiery strength of Tapasyâ and you are nowpowerful; why are you not lending your helping hands to your Daitya followers. O foremost of the councillors. If you do not help us and save us, we will not be able to stay in this earth and will soon have to go down to Pâtâla.
10	43-44	Vyâsa said :-- Thus addressed by the Daityas, the very kind hearted S'ukrâchârya said, O Daityas! Do not be afraid; I will protect you by my fire of strength and vigour; and help you with sound counsels and medicines. Be brave and energetic and cast aside your mental agony and sorrow.
10	45-47	Vyâsa said :-- O king! The Daityas became fearless under the patronage of S'ukrâchârya. The Devas had their spies and knew all about these. They held councils with Indra and settled that before the Daityas had time to dislodge us from our Heaven with the mantra of S'ukrâchârya, we will speedily go and attack them. Thus attacked all on a sudden, they will all be slain by us and we will drive them down to the Pâtâla.
10	48	Thus forming their resolves, with fully equipped arms and weapons, they went out of rage to fight with the Daityas and orderd by Indra and aided by Visnu, they began to kill the Demons.
10	49	When the Devas were thus slaying the Demons, they got very much terrified and exclaimed “O Lord! Protect us! Protect us!” and took the refuge of Sukra.
10	50	S'ukrâchârya, seeing the Daityas very much perplexed and distracted, at once cried aloud out of the influence of his Mantra “No fear, no fear,” Then the Devas on seeing S'ukrâchârya left the Daityas and fled away to their own places.Here ends the Tenth Chapter of the Fourth Book of the Mahâ Purânam, S'rî Mad Devî Bhâgavatam, of Eighteen Thousand verses by Maharsî Veda Vyâsa on the curse on Visnu by Bhrigu.
11	1	Vyâsa said :-- When the Devas retired from the battlefield, S’ukrâchârya addressed the Demons thus :-- O best of the Demons! Please hear, what had been told to me by Brahmâ in days of yore.
11	2-3	Janârdan Visnu is coming here to slay all the Demons, He killed before Hiranyâksa, the king of the Asuras, in His Boar incarnation. He killed Hiranyakasipu by assuming His Man-Lion appearance; now too, he will kill all the Daityas, no doubt, with great enthusiasm.
11	4-5	Now my mantra force will not be of any avail before S’rî Hari. And without my help you will not be able to conquer the Devas. Therefore, O Demons, wait for some time for me; I will start today to the presence of S'iva Mahâdeva to obtain from him the Mantra S’akti.
11	6	I will return, as early as possible, getting the Mantra from S’rî Mahâdeva; and with the help of the power of those great Mantras I will be able to protect you thoroughly.
11	7	The Daityas said :-- O best of the Munis! We are now defeated and our forces are well nigh exhausted; how will we be able to stay on this earth and expect your return for so long a time?
11	8	Those who were of great strength amongst us, they all are slain; now we are left very few in number. In this crisis it is not advisable and auspicious for us to remain here in this battlefield.
11	9	S’ukrâchârya said :-- Better you all stay here until I return, getting the requisite Mantra; remain peaceful and engaged in asceticism.
11	10	The heroes apply one or other of the following four measures :-- conciliation, alliance, gifts and bribery, partitions and sowing dissensions and punishment or open attack according to the conditions of time, place strength and circumstances.
11	11	Intelligent and well wishing persons do serve their enemies even in time of distress; but no sooner they find that their strength and army have increased, than they try at once to kill all their enemies.
11	12	Now, therefore, pretend your meekness and allegiance and adopt peace and remain in your own place until my arrival.
11	13	O Demons! I will come back with the Mantra from Mahâdeva. I will fight again with the Devas, by that veritable mantra power.
11	14	O king! Thus firmly making up his mind to have the Mantra, S’ukrâchârya went to Mahâdeva.
11	15	The Dânavas sent Prahlâda to the Devas for conciliation. The Devas regarded Prahlâda truthful and they all trusted on him.
11	16	Prahlâda with Asuras addressed thus the Devas with gentleness and humility.
11	17	O Immortals! We all have abandoned our weapons and armour. Now we desire to wear barks of trees and practise asceticism.
11	18	The Devâs took Prahlâda's words to be true and deserted from further fight; were freed of anxiety and felt all delighted.
11	19	On the Daitya’s leaving their weapons, the Gods desisted from battle, went to their respective places and freely gave themselves up to pleasure and amusements.
11	20	The Daityas controlled themselves and practised asceticism in the Kas’yapa’s hermitage, expecting the return of S’ukrâchârya.
11	21	S’ukrâchârya went to Kailâsa and made respectful obeisance to the God Mahâdeva. Mahâdeva enquired of the cause of his coming.
11	22	S’ukrâchârya said :-- I ask for Mantras, O Deva! from you that are not possessed by Brihaspatî, for the defeat of the Devas, and the victory of the Asuras.
11	23	Vyâsa said :-- On hearing his words, the all-knowing S’ankara S’iva began to think what He would do in this matter.
11	24	Certainly, this is with the revengeful object of attacking the Devas, for their defeat and for the victory of the Asuras that this Muni has come.
11	25	The Devas ought to be protected by me; thus thinking, S’ankara Mahes’vara advised him an entirely difficult tapasyâ to practise.
11	26	Full one thousand years he would practise tapasyâ with feet upwards and head downwards, he will have to inhale the smoke of burnt husk. Then he will get the Mantra and his desires will be fulfilled.
